Date,SPY,AGG
2008-03-11,96.683289,63.252635999999995
2008-03-12,95.779137,63.900631000000004
2008-03-13,95.990555,63.62648000000001
2008-03-14,94.50314300000001,63.894428000000005
2008-03-17,93.547974,64.16861
2008-03-18,97.43425,64.019028
2008-03-19,95.020798,64.21221899999999
2008-03-20,96.780876,64.436462
2008-03-24,98.71530899999999,63.962982
2008-03-25,98.810577,64.08139
2008-03-26,97.60159300000001,63.894428000000005
2008-03-27,97.293785,63.919399
2008-03-28,96.36320500000001,64.075119
2008-03-31,96.70025600000001,63.975452000000004
2008-04-01,100.100197,63.540703
2008-04-02,100.166161,63.571949
2008-04-03,100.415283,63.772141000000005
2008-04-04,100.30534399999999,64.097404
2008-04-07,100.35659799999999,64.091164
2008-04-08,100.254059,64.084938
2008-04-09,99.52864100000001,64.36644
2008-04-10,99.667908,64.16624499999999
2008-04-11,97.73344399999999,64.303864
2008-04-14,97.403687,64.22879
2008-04-15,97.630859,63.884693000000006
2008-04-16,100.276093,63.653278
2008-04-17,100.422607,63.640717
2008-04-18,101.470467,63.809658
2008-04-21,101.521736,63.815926
2008-04-22,101.074745,63.90974
2008-04-23,100.913536,63.847145
2008-04-24,101.353165,63.609489
2008-04-25,102.291145,63.546913
2008-04-28,102.313118,63.703281000000004
2008-04-29,101.910072,63.797127
2008-04-30,101.309212,64.18504300000001
2008-05-01,103.404892,64.075813
2008-05-02,103.690636,63.969134999999994
2008-05-05,103.192421,63.994179
2008-05-06,104.086304,63.787151
2008-05-07,102.23249100000001,63.969134999999994
2008-05-08,101.968674,64.132301
2008-05-09,101.77813,64.157379
2008-05-12,102.921288,64.044434
2008-05-13,102.935913,63.680428000000006
2008-05-14,103.148415,63.77462
2008-05-15,104.43808,64.113449
2008-05-16,104.53331,63.956543
2008-05-19,104.819092,64.063255
2008-05-20,103.969101,64.201317
2008-05-21,102.21051,64.113449
2008-05-22,102.225143,63.730698
2008-05-23,100.854912,63.975398999999996
2008-05-27,101.602325,63.617661
2008-05-28,102.071304,63.322704
2008-05-29,102.584221,63.147059999999996
2008-05-30,102.840675,63.372893999999995
2008-06-02,101.77813,63.608555
2008-06-03,101.184662,63.728279
2008-06-04,101.133362,63.501442000000004
2008-06-05,103.155754,63.268322
2008-06-06,99.8657,63.62116999999999
2008-06-09,100.107536,63.299831000000005
2008-06-10,99.609261,62.965908
2008-06-11,98.143776,63.047817
2008-06-12,98.517494,62.657188
2008-06-13,99.763138,62.49966
2008-06-16,99.821754,62.569027
2008-06-17,99.33815,62.78323
2008-06-18,98.37093399999999,63.047817
2008-06-19,98.495491,62.726521
2008-06-20,96.89676700000001,62.915504000000006
2008-06-23,96.80100300000001,62.833614000000004
2008-06-24,96.60955799999999,62.959621
2008-06-25,97.06611600000001,62.9911
2008-06-26,94.429764,63.073043999999996
2008-06-27,93.914268,63.224216000000006
2008-06-30,94.245689,63.255741
2008-07-01,94.540245,63.036868999999996
2008-07-02,92.920128,62.961056000000006
2008-07-03,93.015869,62.979927
2008-07-07,92.065926,63.201363
2008-07-08,93.70070600000001,63.448009
2008-07-09,91.89651500000001,63.694664
2008-07-10,92.27211,63.751614000000004
2008-07-11,91.196945,63.391093999999995
2008-07-14,90.372162,63.485916
2008-07-15,89.098167,63.73259399999999
2008-07-16,91.285286,63.245608999999995
2008-07-17,92.198441,62.96735
2008-07-18,92.77288100000001,62.600502
2008-07-21,92.82441700000001,62.929375
2008-07-22,93.877472,62.71434
2008-07-23,94.38559000000001,62.790226000000004
2008-07-24,92.426727,63.226627
2008-07-25,92.404663,62.904072
2008-07-28,91.049667,63.18869399999999
2008-07-29,92.99379,63.112793
2008-07-30,94.650688,63.182384
2008-07-31,93.39881899999999,63.504929000000004
2008-08-01,92.905411,63.429984999999995
2008-08-04,92.04379300000001,63.245865
2008-08-05,94.52552,63.137882
2008-08-06,94.94528199999999,63.068047
2008-08-07,93.53134200000001,63.398228
2008-08-08,95.269272,63.303036
2008-08-11,96.25604200000001,63.144264
2008-08-12,95.254547,63.410915
2008-08-13,94.680153,63.303036
2008-08-14,95.394463,63.455433
2008-08-15,95.858391,63.639561
2008-08-18,94.547577,63.747498
2008-08-19,93.516594,63.696681999999996
2008-08-20,93.951088,63.79826
2008-08-21,94.113136,63.811012
2008-08-22,95.47545600000001,63.741112
2008-08-25,93.53872700000001,63.93800400000001
2008-08-26,93.81118000000001,63.861813
2008-08-27,94.724358,63.93800400000001
2008-08-28,95.87314599999999,63.99511700000001
2008-08-29,94.842163,63.976119999999995
2008-09-02,94.253029,64.18897199999999
2008-09-03,94.172035,64.176277
2008-09-04,91.33686800000001,64.412125
2008-09-05,91.624077,64.220886
2008-09-08,93.516594,64.62245899999999
2008-09-09,90.740372,64.909378
2008-09-10,91.108574,64.864746
2008-09-11,92.426727,64.781891
2008-09-12,92.853859,64.520477
2008-09-15,88.435417,64.775536
2008-09-16,89.915604,64.118927
2008-09-17,85.872665,64.278275
2008-09-18,88.420677,64.09979200000001
2008-09-19,91.932198,64.38666500000001
2008-09-22,89.850891,63.379337
2008-09-23,87.806664,63.283775
2008-09-24,88.08809699999999,63.36031
2008-09-25,89.465775,63.245532999999995
2008-09-26,89.510193,62.926792000000006
2008-09-29,82.496033,62.639912
2008-09-30,85.910522,62.850258
2008-10-01,85.962379,62.40225600000001
2008-10-02,82.844162,62.645462
2008-10-03,81.72573100000001,63.119076
2008-10-06,77.563141,63.138321
2008-10-07,74.089417,61.832638
2008-10-08,72.222916,60.590996
2008-10-09,67.178978,60.7318
2008-10-10,65.549454,56.57806
2008-10-13,75.067101,58.766968000000006
2008-10-14,73.9561,60.002196999999995
2008-10-15,66.675278,60.962227
2008-10-16,69.452827,60.002196999999995
2008-10-17,69.03801700000001,60.219795
2008-10-20,73.185776,61.295033
2008-10-21,71.000801,61.832638
2008-10-22,67.13448299999999,62.549445999999996
2008-10-23,67.912201,61.448616
2008-10-24,64.468086,60.930176
2008-10-27,62.179386,60.322196999999996
2008-10-28,69.44538100000001,60.533409
2008-10-29,68.94178000000001,61.685448
2008-10-30,71.326698,61.60860400000001
2008-10-31,71.719269,61.416637
2008-11-03,71.926643,60.43970899999999
2008-11-04,74.37086500000001,61.41021
2008-11-05,71.245224,62.342135999999996
2008-11-06,67.297455,62.085003
2008-11-07,69.519447,62.39996
2008-11-10,68.608437,62.001495
2008-11-11,66.490105,62.470634
2008-11-12,63.56444499999999,61.930781999999994
2008-11-13,67.527046,62.142876
2008-11-14,64.157013,62.329243000000005
2008-11-17,63.305237,62.496356999999996
2008-11-18,64.497704,62.406391000000006
2008-11-19,60.364777000000004,62.586342
2008-11-20,55.883697999999995,62.599194
2008-11-21,58.898228,62.097874
2008-11-24,62.97933199999999,62.091454000000006
2008-11-25,63.44595,63.640392000000006
2008-11-26,65.897552,63.396168
2008-11-28,66.727142,63.27401
2008-12-01,60.816563,64.16660300000001
2008-12-02,63.157078000000006,64.23111
2008-12-03,64.67546800000001,64.237526
2008-12-04,63.179306000000004,64.45053100000001
2008-12-05,65.127274,64.09558100000001
2008-12-08,67.401161,64.011658
2008-12-09,66.290138,64.61183199999999
2008-12-10,66.741959,64.495644
2008-12-11,65.134712,64.831245
2008-12-12,65.912399,64.850601
2008-12-15,64.993988,65.005478
2008-12-16,68.052948,65.263649
2008-12-17,67.393723,65.612114
2008-12-18,66.13460500000001,66.025131
2008-12-19,65.850082,65.812164
2008-12-22,65.00634000000001,66.167099
2008-12-23,64.334335,66.812439
2008-12-24,64.70766400000001,67.128654
2008-12-26,65.081009,66.902847
2008-12-29,64.894356,67.418327
2008-12-30,66.43251,67.44426
2008-12-31,67.380814,67.489594
2009-01-02,69.41179699999999,67.068626
2009-01-05,69.329651,68.137276
2009-01-06,69.792587,67.755188
2009-01-07,67.701874,67.1334
2009-01-08,67.97818000000001,66.621719
2009-01-09,66.522125,66.395004
2009-01-12,64.924217,66.74477399999999
2009-01-13,65.04369399999999,66.854874
2009-01-14,62.99775699999999,66.764175
2009-01-15,63.020168000000005,66.757698
2009-01-16,63.512939,67.100967
2009-01-20,60.160343000000005,66.75128199999999
2009-01-21,62.758846,66.401505
2009-01-22,61.788123999999996,66.11653100000001
2009-01-23,62.05695,66.012878
2009-01-26,62.482563,65.948151
2009-01-27,63.117233,66.284851
2009-01-28,65.252769,66.323723
2009-01-29,63.132194999999996,65.734398
2009-01-30,61.847874,66.148872
2009-02-02,61.661224,66.03582
2009-02-03,62.52735500000001,65.743248
2009-02-04,62.22121,65.652252
2009-02-05,63.14709499999999,65.444305
2009-02-06,64.946609,65.619743
2009-02-09,65.036232,65.626266
2009-02-10,62.05695,66.029289
2009-02-11,62.42284,66.016289
2009-02-12,62.46764,66.367294
2009-02-13,61.795601,66.16579399999999
2009-02-17,59.15237,66.217773
2009-02-18,59.010464,66.081299
2009-02-19,58.375793,65.97731800000001
2009-02-20,57.808308,65.639282
2009-02-23,55.740002000000004,65.97731800000001
2009-02-24,57.853115,65.847252
2009-02-25,57.397625,65.788788
2009-02-26,56.464287,65.444305
2009-02-27,55.202404,65.45075200000001
2009-03-02,52.715939,65.670532
2009-03-03,52.320183,65.58575400000001
2009-03-04,53.559681000000005,65.279198
2009-03-05,51.37191,65.494476
2009-03-06,51.46151,65.670532
2009-03-09,50.856689,65.220551
2009-03-10,53.888214000000005,65.370575
2009-03-11,54.239174,65.52709200000001
2009-03-12,56.374687,65.58575400000001
2009-03-13,56.815239,65.650993
2009-03-16,56.643505000000005,65.448837
2009-03-17,58.375793,65.253212
2009-03-18,59.682506999999994,66.29007
2009-03-19,58.94330600000001,66.453133
2009-03-20,57.688129,66.081429
2009-03-23,61.831832999999996,66.081429
2009-03-24,60.613521999999996,65.631401
2009-03-25,61.252773,65.344452
2009-03-26,62.501137,65.47489200000001
2009-03-27,61.373084999999996,65.52709200000001
2009-03-30,59.252356999999996,65.833549
2009-03-31,59.801327,66.17263
2009-04-01,60.959438,66.140617
2009-04-02,62.74176800000001,65.931221
2009-04-03,63.36595500000001,65.715271
2009-04-06,62.869629,65.70219399999999
2009-04-07,61.403179,65.59745799999999
2009-04-08,62.064949,65.813423
2009-04-09,64.531601,65.715271
2009-04-13,64.546646,66.19300799999999
2009-04-14,63.433636,66.179901
2009-04-15,64.11048100000001,66.36312099999999
2009-04-16,65.050507,66.245338
2009-04-17,65.48667900000001,65.87886
2009-04-20,62.74176800000001,66.258415
2009-04-21,63.967544999999994,66.04900400000001
2009-04-22,63.57654599999999,66.225685
2009-04-23,64.200722,66.310806
2009-04-24,65.17083000000001,66.382759
2009-04-27,64.55413100000001,66.487465
2009-04-28,64.351089,66.467804
2009-04-29,65.719803,66.19300799999999
2009-04-30,65.742325,66.513641
2009-05-01,66.095802,66.256935
2009-05-04,68.34436,66.309433
2009-05-05,68.111275,66.447334
2009-05-06,69.291939,66.59833499999999
2009-05-07,68.329338,66.302856
2009-05-08,69.923668,66.42761999999999
2009-05-11,68.615089,66.473587
2009-05-12,68.412086,66.841217
2009-05-13,66.689934,66.90035999999999
2009-05-14,67.26146700000001,66.939735
2009-05-15,66.71249399999999,67.090767
2009-05-18,68.607605,66.89379100000001
2009-05-19,68.52490999999999,66.952873
2009-05-20,68.066139,67.15638
2009-05-21,67.088516,66.94628900000001
2009-05-22,66.94560200000001,66.76904300000001
2009-05-26,68.66024,66.617989
2009-05-27,67.434395,66.250381
2009-05-28,68.374466,66.276634
2009-05-29,69.585228,66.98565699999999
2009-06-01,71.269791,66.154678
2009-06-02,71.329918,66.608986
2009-06-03,70.42750500000001,66.793396
2009-06-04,71.089287,66.24026500000001
2009-06-05,71.10434000000001,65.89780400000001
2009-06-08,70.811035,65.72003199999999
2009-06-09,71.17201999999999,66.016312
2009-06-10,70.99155400000001,65.83199300000001
2009-06-11,71.307381,66.062477
2009-06-12,71.502899,66.385086
2009-06-15,69.863495,66.63535300000001
2009-06-16,68.915909,66.727554
2009-06-17,68.848297,66.85925300000001
2009-06-18,69.352127,66.42465200000001
2009-06-19,69.60773499999999,66.668297
2009-06-22,67.520416,66.76702900000001
2009-06-23,67.573341,66.984367
2009-06-24,68.155693,66.80658000000001
2009-06-25,69.63801600000001,67.116043
2009-06-26,69.456482,67.313629
2009-06-29,70.10685699999999,67.254364
2009-06-30,69.539673,67.26753199999999
2009-07-01,69.827057,67.242409
2009-07-02,67.921234,67.40097800000001
2009-07-06,67.913666,67.34816
2009-07-07,66.597755,67.566193
2009-07-08,66.55238299999999,67.936157
2009-07-09,66.680931,67.744598
2009-07-10,66.522125,67.975822
2009-07-13,68.140549,67.94278
2009-07-14,68.52626,67.737946
2009-07-15,70.530403,67.29525799999999
2009-07-16,70.416946,67.506729
2009-07-17,71.188339,67.506729
2009-07-20,71.944611,67.58596800000001
2009-07-21,72.27739,68.055145
2009-07-22,72.262268,67.823837
2009-07-23,73.858002,67.652046
2009-07-24,74.160538,67.652046
2009-07-27,74.379829,67.447266
2009-07-28,74.031952,67.572754
2009-07-29,73.850426,67.691742
2009-07-30,74.621841,67.777573
2009-07-31,74.727722,68.121185
2009-08-03,75.96045699999999,67.977974
2009-08-04,76.157104,67.772522
2009-08-05,75.937759,67.712898
2009-08-06,75.54447900000001,67.745979
2009-08-07,76.53523299999999,67.341652
2009-08-10,76.37640400000001,67.865288
2009-08-11,75.4235,68.103966
2009-08-12,76.23271899999999,68.070808
2009-08-13,76.81505600000001,68.243156
2009-08-14,76.225151,68.362503
2009-08-17,74.349571,68.647522
2009-08-18,74.939514,68.422134
2009-08-19,75.59745,68.561325
2009-08-20,76.37640400000001,68.674011
2009-08-21,77.873825,68.276276
2009-08-24,77.866287,68.55465699999999
2009-08-25,78.01750899999999,68.667389
2009-08-26,78.025093,68.76681500000001
2009-08-27,78.199051,68.713821
2009-08-28,78.183899,68.667389
2009-08-31,77.48812099999999,68.952461
2009-09-01,75.77892299999999,68.83408399999999
2009-09-02,75.491547,69.199837
2009-09-03,76.119263,69.073494
2009-09-04,77.185608,68.94046
2009-09-08,77.851166,68.840714
2009-09-09,78.448624,68.973732
2009-09-10,79.250252,69.326149
2009-09-11,79.23513,69.31950400000001
2009-09-14,79.62085,69.219788
2009-09-15,79.953575,69.11331899999999
2009-09-16,81.163628,69.166557
2009-09-17,81.04265600000001,69.492416
2009-09-18,81.09432199999999,69.31950400000001
2009-09-21,80.889114,69.266304
2009-09-22,81.360283,69.219788
2009-09-23,80.683975,69.39265400000001
2009-09-24,79.794907,69.479156
2009-09-25,79.369392,69.685265
2009-09-28,80.790382,69.67858100000001
2009-09-29,80.547173,69.645393
2009-09-30,80.23565699999999,69.771698
2009-10-01,78.24475100000001,69.933174
2009-10-02,77.880013,69.799759
2009-10-05,79.042625,69.846474
2009-10-06,80.17486600000001,69.746323
2009-10-07,80.395241,70.026566
2009-10-08,81.010727,69.979904
2009-10-09,81.504616,69.492813
2009-10-12,81.823769,69.652946
2009-10-13,81.656624,69.826424
2009-10-14,83.062386,69.65963
2009-10-15,83.366364,69.552887
2009-10-16,82.743256,69.546234
2009-10-19,83.427139,69.686317
2009-10-20,82.98642,69.853111
2009-10-21,82.24173,69.80641899999999
2009-10-22,83.07758299999999,69.69966099999999
2009-10-23,82.127739,69.612923
2009-10-26,81.238686,69.426125
2009-10-27,80.86635600000001,69.69966099999999
2009-10-28,79.33901999999999,69.799759
2009-10-29,81.041115,69.65963
2009-10-30,78.69309200000001,69.926514
2009-11-02,79.270607,69.815437
2009-11-03,79.521339,69.72171
2009-11-04,79.726547,69.607895
2009-11-05,81.19309200000001,69.788666
2009-11-06,81.40585300000001,69.848862
2009-11-09,83.25997199999999,69.942574
2009-11-10,83.27514599999999,69.962631
2009-11-11,83.700684,69.98940999999999
2009-11-12,82.849625,70.129936
2009-11-13,83.297974,70.20356
2009-11-16,84.50617199999999,70.370888
2009-11-17,84.60495,70.431107
2009-11-18,84.55175799999999,70.28385899999999
2009-11-19,83.449921,70.35749799999999
2009-11-20,83.15355699999999,70.384201
2009-11-23,84.209808,70.370888
2009-11-24,84.33899699999999,70.578354
2009-11-25,84.635338,70.645279
2009-11-27,83.25997199999999,70.70554399999999
2009-11-30,83.541122,70.825958
2009-12-01,84.574562,70.653397
2009-12-02,84.536575,70.519104
2009-12-03,83.875443,70.525787
2009-12-04,84.35417199999999,70.384789
2009-12-07,84.225021,70.451912
2009-12-08,83.290352,70.545929
2009-12-09,83.60192099999999,70.472084
2009-12-10,84.073044,70.418373
2009-12-11,84.430176,70.250504
2009-12-14,85.00769,70.29081
2009-12-15,84.612572,70.096024
2009-12-16,84.741753,70.22363299999999
2009-12-17,83.723488,70.337769
2009-12-18,84.197151,70.337769
2009-12-21,85.052811,70.04231999999999
2009-12-22,85.35838299999999,69.840874
2009-12-23,85.526451,69.867767
2009-12-24,85.931366,69.746902
2009-12-28,86.114723,69.323837
2009-12-29,85.992485,69.406029
2009-12-30,85.961906,69.58113900000001
2009-12-31,85.136818,69.49356800000001
2010-01-04,86.58075,69.574371
2010-01-05,86.809929,69.890862
2010-01-06,86.87104000000001,69.85051
2010-01-07,87.237762,69.769646
2010-01-08,87.52806899999999,69.810089
2010-01-11,87.650307,69.756203
2010-01-12,86.83285500000001,70.200699
2010-01-13,87.566284,69.904312
2010-01-14,87.803085,70.086205
2010-01-15,86.817574,70.220924
2010-01-19,87.90241999999999,70.106392
2010-01-20,87.008606,70.288239
2010-01-21,85.33548,70.30841099999999
2010-01-22,83.433167,70.348839
2010-01-25,83.861008,70.342102
2010-01-26,83.509575,70.429649
2010-01-27,83.906876,70.375763
2010-01-28,82.944252,70.315163
2010-01-29,82.042755,70.476799
2010-02-01,83.318588,70.380219
2010-02-02,84.327026,70.46126600000001
2010-02-03,83.906876,70.332893
2010-02-04,81.317001,70.501808
2010-02-05,81.485069,70.528801
2010-02-08,80.896812,70.66394
2010-02-09,81.912865,70.535561
2010-02-10,81.75245699999999,70.373436
2010-02-11,82.60809300000001,70.258583
2010-02-12,82.53935200000001,70.272087
2010-02-16,83.838081,70.447754
2010-02-17,84.235374,70.231567
2010-02-18,84.731941,70.204544
2010-02-19,84.90763100000001,70.258583
2010-02-22,84.922913,70.136955
2010-02-23,83.89157900000001,70.38691700000001
2010-02-24,84.663162,70.46126600000001
2010-02-25,84.54858399999999,70.603088
2010-02-26,84.60204300000001,70.616592
2010-03-01,85.480644,70.720276
2010-03-02,85.717438,70.747421
2010-03-03,85.79385400000001,70.747421
2010-03-04,86.053604,70.876198
2010-03-05,87.28360699999999,70.740677
2010-03-08,87.298866,70.788094
2010-03-09,87.44403100000001,70.869438
2010-03-10,87.83367199999999,70.82196
2010-03-11,88.200356,70.82196
2010-03-12,88.208015,70.82871999999999
2010-03-15,88.23091099999999,70.916847
2010-03-16,88.933769,71.04561600000001
2010-03-17,89.460922,71.099785
2010-03-18,89.415047,71.038826
2010-03-19,88.962463,70.984581
2010-03-22,89.43806500000001,71.038826
2010-03-23,90.067123,71.052361
2010-03-24,89.629875,70.69322199999999
2010-03-25,89.484116,70.510246
2010-03-26,89.430428,70.625488
2010-03-29,89.99807,70.544113
2010-03-30,90.059448,70.571259
2010-03-31,89.752586,70.6119
2010-04-01,90.36628,70.585403
2010-04-05,91.102722,70.150375
2010-04-06,91.317513,70.238739
2010-04-07,90.795876,70.53778100000001
2010-04-08,91.110382,70.469826
2010-04-09,91.70875500000001,70.54459399999999
2010-04-12,91.8545,70.707764
2010-04-13,91.92353100000001,70.823311
2010-04-14,92.96682,70.741714
2010-04-15,93.043541,70.870857
2010-04-16,91.562996,70.97964499999999
2010-04-19,91.90818,70.850502
2010-04-20,92.729034,70.96608
2010-04-21,92.560272,71.088387
2010-04-22,92.836388,70.94564100000001
2010-04-23,93.442413,70.857323
2010-04-26,93.089539,70.850502
2010-04-27,90.887917,71.07480600000001
2010-04-28,91.578331,70.96608
2010-04-29,92.71369200000001,70.993263
2010-04-30,91.14106,71.299103
2010-05-03,92.322449,71.164101
2010-05-04,90.15151999999999,71.45053100000001
2010-05-05,89.614525,71.395935
2010-05-06,86.638123,71.498222
2010-05-07,85.349388,71.184601
2010-05-10,89.108231,71.177788
2010-05-11,88.85508,71.443611
2010-05-12,90.097809,71.368675
2010-05-13,88.977791,71.470947
2010-05-14,87.366875,71.730026
2010-05-17,87.41288,71.675476
2010-05-18,86.223862,71.920906
2010-05-19,85.732933,71.954987
2010-05-20,82.495667,71.893623
2010-05-21,83.700066,72.200439
2010-05-24,82.626083,72.159515
2010-05-25,82.710464,72.24812299999999
2010-05-26,82.21183,72.16632800000001
2010-05-27,84.965813,71.995903
2010-05-28,83.899521,72.070877
2010-06-01,82.488022,72.189903
2010-06-02,84.635925,72.114677
2010-06-03,84.927452,72.080467
2010-06-04,81.943344,72.265137
2010-06-07,80.92308,72.477104
2010-06-08,81.789917,72.39502
2010-06-09,81.352676,72.436081
2010-06-10,83.730766,72.217239
2010-06-11,84.13730600000001,72.25829300000001
2010-06-14,84.006897,72.36084699999999
2010-06-15,85.91703000000001,72.36084699999999
2010-06-16,85.886314,72.470238
2010-06-17,86.024437,72.641266
2010-06-18,86.11766800000001,72.524986
2010-06-21,85.87105600000001,72.682281
2010-06-22,84.45281999999999,72.75753
2010-06-23,84.190773,72.942123
2010-06-24,82.79567,72.880646
2010-06-25,83.14254,72.98320799999999
2010-06-28,82.88046999999999,73.119919
2010-06-29,80.321526,73.338776
2010-06-30,79.558464,73.345642
2010-07-01,79.203918,73.307259
2010-07-02,78.772255,73.204399
2010-07-06,79.288689,73.43073299999999
2010-07-07,81.785957,73.334663
2010-07-08,82.59528399999999,73.32094599999999
2010-07-09,83.211861,73.211212
2010-07-12,83.265839,73.29351
2010-07-13,84.522194,73.108322
2010-07-14,84.514488,73.355293
2010-07-15,84.537598,73.45815999999999
2010-07-16,82.209923,73.684441
2010-07-19,82.69548,73.615891
2010-07-20,83.61269399999999,73.561058
2010-07-21,82.52594,73.883408
2010-07-22,84.368027,73.814751
2010-07-23,85.100288,73.684441
2010-07-26,85.98667900000001,73.670776
2010-07-27,85.978951,73.643349
2010-07-28,85.424019,73.780518
2010-07-29,85.007774,73.849113
2010-07-30,84.99234799999999,73.972542
2010-08-02,86.911568,73.872147
2010-08-03,86.495361,73.92025799999999
2010-08-04,87.073433,73.78958100000001
2010-08-05,86.98092700000001,73.87895999999999
2010-08-06,86.62638100000001,74.023476
2010-08-09,87.088837,74.023476
2010-08-10,86.618668,74.147278
2010-08-11,84.244698,74.216042
2010-08-12,83.72829399999999,74.099068
2010-08-13,83.481674,74.271011
2010-08-16,83.443108,74.518654
2010-08-17,84.468246,74.42926
2010-08-18,84.622398,74.346672
2010-08-19,83.150215,74.58744
2010-08-20,82.88046999999999,74.484238
2010-08-23,82.564461,74.55990600000001
2010-08-24,81.33892800000001,74.855591
2010-08-25,81.654922,74.68363199999999
2010-08-26,81.107704,74.779976
2010-08-27,82.364059,74.36734799999999
2010-08-30,81.169373,74.869423
2010-08-31,81.169373,74.92439300000001
2010-09-01,83.597267,74.76442
2010-09-02,84.375763,74.667854
2010-09-03,85.47023,74.495453
2010-09-07,84.50679000000001,74.70922900000001
2010-09-08,85.100288,74.654053
2010-09-09,85.493385,74.29549399999999
2010-09-10,85.925011,74.13681
2010-09-13,86.880753,74.30231500000001
2010-09-14,86.82679,74.57133499999999
2010-09-15,87.158218,74.433311
2010-09-16,87.135094,74.30925
2010-09-17,87.167633,74.4058
2010-09-20,88.50045,74.433311
2010-09-21,88.32223499999999,74.75061
2010-09-22,87.88829,74.771294
2010-09-23,87.175392,74.85408000000001
2010-09-24,88.973152,74.578186
2010-09-27,88.546944,74.833366
2010-09-28,88.856911,75.012672
2010-09-29,88.701965,74.957481
2010-09-30,88.438446,74.929924
2010-10-01,88.810417,74.843513
2010-10-04,88.14399,74.967941
2010-10-05,89.91851,74.967941
2010-10-06,89.910751,75.043991
2010-10-07,89.80229200000001,75.078529
2010-10-08,90.305954,75.230652
2010-10-11,90.39119000000001,75.189163
2010-10-12,90.670128,75.113113
2010-10-13,91.37530500000001,75.10623199999999
2010-10-14,91.01886,74.82972
2010-10-15,91.20481099999999,74.677589
2010-10-18,91.654259,74.940292
2010-10-19,90.45317800000001,75.002502
2010-10-20,91.336563,75.09236899999999
2010-10-21,91.53804000000001,74.974869
2010-10-22,91.708488,75.009399
2010-10-25,91.979744,75.016357
2010-10-26,91.995232,74.843513
2010-10-27,91.73175,74.698341
2010-10-28,91.747261,74.885017
2010-10-29,91.816994,75.043991
2010-11-01,91.847992,75.013512
2010-11-02,92.576385,75.145157
2010-11-03,92.948311,75.131325
2010-11-04,94.73833499999999,75.49173
2010-11-05,95.09481,75.283798
2010-11-08,94.91655,75.249123
2010-11-09,94.23465,74.881775
2010-11-10,94.61434200000001,74.819405
2010-11-11,94.25790400000001,74.812531
2010-11-12,93.142059,74.514473
2010-11-15,93.010338,74.105568
2010-11-16,91.561317,74.285728
2010-11-17,91.607765,74.306587
2010-11-18,92.956055,74.285728
2010-11-19,93.211815,74.368904
2010-11-22,93.134293,74.549103
2010-11-23,91.78598000000001,74.625381
2010-11-24,93.142059,74.264938
2010-11-26,92.05720500000001,74.417465
2010-11-29,92.336189,74.465958
2010-11-30,91.816994,74.417465
2010-12-01,93.76971400000001,74.029388
2010-12-02,94.97081800000001,73.88308
2010-12-03,95.226524,74.029388
2010-12-06,95.125793,74.301102
2010-12-07,95.18,73.72285500000001
2010-12-08,95.52873199999999,73.367538
2010-12-09,95.900681,73.499924
2010-12-10,96.458618,73.36055
2010-12-13,96.520599,73.409363
2010-12-14,96.60582,72.998299
2010-12-15,96.16413100000001,72.87287099999999
2010-12-16,96.722061,73.01223
2010-12-17,96.825661,73.409363
2010-12-20,97.059372,73.458099
2010-12-21,97.674751,73.59745
2010-12-22,97.978516,73.513832
2010-12-23,97.83833299999999,73.37447399999999
2010-12-27,97.877274,73.583519
2010-12-28,98.017471,73.15293100000001
2010-12-29,98.087593,73.67018900000001
2010-12-30,97.931786,73.614212
2010-12-31,97.955162,73.914825
2011-01-03,98.967865,73.83094799999999
2011-01-04,98.91330699999999,73.85192099999999
2011-01-05,99.427399,73.49544499999999
2011-01-06,99.232674,73.509422
2011-01-07,99.037933,73.747086
2011-01-10,98.91330699999999,73.94279499999999
2011-01-11,99.263802,73.796021
2011-01-12,100.159653,73.789024
2011-01-13,99.996071,74.054573
2011-01-14,100.720512,73.90080999999999
2011-01-18,100.891869,73.85192099999999
2011-01-19,99.90258,73.865875
2011-01-20,99.770149,73.586288
2011-01-21,99.996071,73.816986
2011-01-24,100.564728,73.775017
2011-01-25,100.619225,74.005714
2011-01-26,101.008751,73.761055
2011-01-27,101.25798,73.886894
2011-01-28,99.489738,73.991714
2011-01-31,100.23755600000001,73.85192099999999
2011-02-01,101.842232,73.694878
2011-02-02,101.647476,73.610748
2011-02-03,101.873375,73.337326
2011-02-04,102.161606,73.09201800000001
2011-02-07,102.800354,73.12001
2011-02-08,103.267723,72.909706
2011-02-09,103.034035,73.042923
2011-02-10,103.072968,72.832611
2011-02-11,103.68836999999999,73.12001
2011-02-14,103.937637,73.15509
2011-02-15,103.610458,73.246185
2011-02-16,104.264801,73.246185
2011-02-17,104.57639300000001,73.42145500000001
2011-02-18,104.79451,73.393433
2011-02-22,102.691315,73.65979
2011-02-23,102.060349,73.715866
2011-02-24,101.990211,73.729904
2011-02-25,103.080772,73.92617
2011-02-28,103.719536,74.066429
2011-03-01,101.990211,74.006676
2011-03-02,102.208321,73.88718399999999
2011-03-03,103.968811,73.627052
2011-03-04,103.18985,73.82390600000001
2011-03-07,102.379707,73.859062
2011-03-08,103.275497,73.80283399999999
2011-03-09,103.12748,73.978569
2011-03-10,101.21907,74.238663
2011-03-11,101.920097,74.252716
2011-03-14,101.304749,74.294891
2011-03-15,100.14406600000001,74.32296
