Date,GLD,USDTRY=X,EURTRY=X
2017-03-24,118.860001,3.6329,3.9179
2017-03-27,119.529999,3.6015,3.90619
2017-03-28,119.040001,3.6151,3.92504
2017-03-29,119.33000200000001,3.65655,3.9554300000000002
2017-03-30,118.470001,3.6437,3.9187199999999995
2017-03-31,118.720001,3.6543,3.90501
2017-04-03,119.349998,3.62848,3.87269
2017-04-04,119.620003,3.6442,3.88884
2017-04-05,119.620003,3.6776,3.92824
2017-04-06,119.18,3.7039,3.95155
2017-04-07,119.459999,3.7052400000000003,3.94595
2017-04-10,119.459999,3.728,3.93986
2017-04-11,121.190002,3.7282,3.9504699999999997
2017-04-12,122.019997,3.6949,3.9264099999999997
2017-04-13,122.599998,3.647,3.89119
2017-04-14,,3.6677699999999995,3.89322
2017-04-17,122.239998,3.6357,3.85489
2017-04-18,122.82,3.7009199999999995,3.93966
2017-04-19,121.730003,3.65541,3.92145
2017-04-20,121.959999,3.67185,3.9376
2017-04-21,122.309998,3.6408,3.9007099999999997
2017-04-24,121.480003,3.6127,3.92973
2017-04-25,120.25,3.57515,3.88407
2017-04-26,120.839996,3.57769,3.9109
2017-04-27,120.389999,3.5707,3.90067
2017-04-28,120.769997,3.5633,3.87077
2017-05-01,119.66999799999999,3.5529,3.8735199999999996
2017-05-02,119.650002,3.5532,3.8759099999999997
2017-05-03,117.980003,3.5226,3.8526
2017-05-04,116.790001,3.5338,3.85074
2017-05-05,117.010002,3.5537099999999997,3.90155
2017-05-08,116.75,3.54043,3.88193
2017-05-09,116.050003,3.5846,3.91523
2017-05-10,116.040001,3.62256,3.94404
2017-05-11,116.5,3.5839,3.8982300000000003
2017-05-12,116.83000200000001,3.5773,3.8863199999999996
2017-05-15,117.139999,3.5724,3.9024300000000003
2017-05-16,117.650002,3.5467,3.8948400000000003
2017-05-17,119.790001,3.54175,3.9289699999999996
2017-05-18,118.809998,3.584,3.99585
2017-05-19,119.400002,3.62247,4.025930000000001
2017-05-22,119.900002,3.57566,4.0079
2017-05-23,119.139999,3.5659,4.0067699999999995
2017-05-24,119.610001,3.57378,3.99635
2017-05-25,119.480003,3.5585,3.99493
2017-05-26,120.540001,3.5673,3.9995
2017-05-29,,3.5772,3.9984900000000003
2017-05-30,120.139999,3.5801,3.98432
2017-05-31,120.620003,3.5525,3.96785
2017-06-01,120.720001,3.5282,3.96975
2017-06-02,121.610001,3.5298,3.9599699999999998
2017-06-05,121.730003,3.5053900000000002,3.95508
2017-06-06,123.099998,3.5246,3.9658
2017-06-07,122.449997,3.5136,3.9617
2017-06-08,121.650002,3.55096,3.99798
2017-06-09,120.540001,3.5309199999999996,3.94728
2017-06-12,120.360001,3.5387,3.9638199999999997
2017-06-13,120.480003,3.5157,3.93802
2017-06-14,119.82,3.5173400000000004,3.94231
2017-06-15,119.32,3.48865,3.91477
2017-06-16,119.339996,3.513,3.9165
2017-06-19,118.43,3.5005,3.92363
2017-06-20,118.18,3.5222,3.9244199999999996
2017-06-21,118.519997,3.5438,3.94656
2017-06-22,118.91999799999999,3.5306,3.94904
2017-06-23,119.43,3.5129,3.9164199999999996
2017-06-26,118.360001,3.50516,3.92525
2017-06-27,118.809998,3.50005,3.91514
2017-06-28,118.900002,3.5238,3.99495
2017-06-29,118.32,3.5117,4.00079
2017-06-30,118.019997,3.52423,4.03373
2017-07-03,116.089996,3.5193,4.0203
2017-07-04,,3.5546,4.0431
2017-07-05,116.519997,3.5577,4.04089
2017-07-06,116.470001,3.6073,4.09291
2017-07-07,115.279999,3.62099,4.13802
2017-07-10,115.470001,3.6201,4.129
2017-07-11,115.620003,,
2017-07-12,116.029999,3.6156,4.14797
2017-07-13,115.82,3.5692199999999996,4.07492
2017-07-14,116.769997,3.56599,4.0663
2017-07-17,117.290001,3.5335,4.05544
2017-07-18,118.110001,3.5288,4.0484800000000005
2017-07-19,118.08000200000001,3.52431,4.0702300000000005
2017-07-20,118.239998,3.5212,4.05881
2017-07-21,119.260002,3.5268,4.103
2017-07-24,119.309998,3.5315,4.12677
2017-07-25,118.91999799999999,3.55594,4.13866
2017-07-26,119.879997,3.5711,4.15917
2017-07-27,119.790001,3.53425,4.147880000000001
2017-07-28,120.690002,3.53652,4.13448
2017-07-31,120.75,3.5323,4.14886
2017-08-01,120.650002,3.5177,4.15801
2017-08-02,120.400002,3.5285,4.16892
2017-08-03,120.589996,3.53776,4.1969199999999995
2017-08-04,119.650002,3.5393,4.208080000000001
2017-08-07,119.510002,3.53235,4.1603
2017-08-08,119.860001,3.52866,4.16389
2017-08-09,121.309998,3.53029,4.14957
2017-08-10,122.209999,3.5386599999999997,4.16085
2017-08-11,122.790001,3.5422,4.1706
2017-08-14,121.91999799999999,3.5335,4.17817
2017-08-15,120.980003,3.5253,4.15229
2017-08-16,121.870003,3.5363,4.1508400000000005
2017-08-17,122.489998,3.5160400000000003,4.14384
2017-08-18,122.300003,3.5289,4.13392
2017-08-21,122.760002,3.5165,4.13275
2017-08-22,122.209999,3.4962,4.1289
2017-08-23,122.66999799999999,3.4959,4.111269999999999
2017-08-24,122.290001,3.48196,4.118119999999999
2017-08-25,122.739998,3.4853,4.1117
2017-08-28,124.690002,3.4417,4.11415
2017-08-29,124.41999799999999,3.4558699999999996,4.13419
2017-08-30,124.360001,3.4485900000000003,4.1346
2017-08-31,125.82,3.4551,4.10939
2017-09-01,126.059998,3.45065,4.1098
2017-09-04,,3.42832,4.07405
2017-09-05,127.459999,3.4309,4.081919999999999
2017-09-06,126.809998,3.43675,4.0978
2017-09-07,128.130005,3.4286800000000004,4.09296
2017-09-08,127.970001,3.40274,4.09285
2017-09-11,126.190002,3.4092,4.09669
2017-09-12,126.559998,3.4118,4.08119
2017-09-13,125.610001,3.4326,4.10899
2017-09-14,126.160004,3.4585,4.1142199999999995
2017-09-15,125.529999,3.4321,4.091559999999999
2017-09-18,124.360001,3.44095,4.10861
2017-09-19,124.620003,3.4884,4.17046
2017-09-20,123.620003,3.48815,4.18405
2017-09-21,122.68,3.5048,4.16153
2017-09-22,123.239998,3.506,4.18981
2017-09-25,124.529999,3.4992,4.17309
2017-09-26,123.139999,3.5435,4.20032
2017-09-27,121.980003,3.54164,4.17557
2017-09-28,122.209999,3.57755,4.2072400000000005
2017-09-29,121.58000200000001,3.5583099999999996,4.19194
2017-10-02,120.769997,3.5622,4.20056
2017-10-03,120.83000200000001,3.5671800000000005,4.18537
2017-10-04,121.16999799999999,3.5737,4.19701
2017-10-05,120.519997,3.5733,4.205830000000001
2017-10-06,121.089996,3.5869,4.20025
2017-10-09,122.08000200000001,3.7067,4.3481
2017-10-10,122.400002,3.7061,4.352040000000001
2017-10-11,122.790001,3.7068199999999996,4.37927
2017-10-12,122.889999,3.64451,4.3280400000000006
2017-10-13,123.82,3.6568,4.32809
2017-10-16,122.970001,3.6378,4.29237
2017-10-17,122.129997,3.6455,4.2991
2017-10-18,121.66999799999999,3.6653,4.31525
2017-10-19,122.389999,3.67319,4.33223
2017-10-20,121.610001,3.6524,4.3265400000000005
2017-10-23,121.800003,3.68839,4.33525
2017-10-24,121.33000200000001,3.713,4.36557
2017-10-25,121.349998,3.73737,4.3945099999999995
2017-10-26,120.33000200000001,3.75863,4.44268
2017-10-27,120.900002,3.8184,4.44351
2017-10-30,121.129997,3.7871,4.39387
2017-10-31,120.66999799999999,3.77725,4.40343
2017-11-01,121.110001,3.7873,4.4135
2017-11-02,121.190002,3.8111800000000002,4.4352599999999995
2017-11-03,120.620003,3.7992,4.424
2017-11-06,121.650002,3.8812,4.506130000000001
2017-11-07,121.209999,3.82615,4.4439400000000004
2017-11-08,121.629997,3.8829300000000004,4.50563
2017-11-09,122.129997,3.8655,4.483630000000001
2017-11-10,121.129997,3.86105,4.5004
2017-11-13,121.309998,3.85811,4.50103
2017-11-14,121.559998,3.8685,4.51365
2017-11-15,121.410004,3.88636,4.58429
2017-11-16,121.400002,,
2017-11-17,122.860001,3.8631599999999997,4.54965
2017-11-20,121.309998,3.8683300000000003,4.53779
2017-11-21,121.510002,3.9266,4.60928
2017-11-22,122.629997,3.9604,4.6481699999999995
2017-11-23,,3.9177,4.628
2017-11-24,122.32,3.9213,4.64708
2017-11-27,122.83000200000001,3.9507,4.7091199999999995
2017-11-28,122.809998,3.9051,4.64949
2017-11-29,122.040001,3.9645,4.69803
2017-11-30,121.099998,3.95605,4.68843
2017-12-01,121.589996,3.91644,4.65925
2017-12-04,121.18,3.9244,4.6527199999999995
2017-12-05,120.32,3.8749,4.59931
2017-12-06,120.07,3.8415,4.54518
2017-12-07,118.489998,3.8501,4.54477
2017-12-08,118.480003,3.86505,4.54974
2017-12-11,118.010002,3.8371,4.51429
2017-12-12,118.150002,3.8310699999999995,4.51158
2017-12-13,119.16999799999999,3.8458,4.51565
2017-12-14,118.93,3.8129,4.5172099999999995
2017-12-15,119.18,3.8842,4.5715699999999995
2017-12-18,119.730003,3.8559,4.52727
2017-12-19,119.82,3.82876,4.51283
2017-12-20,120.139999,3.8316,4.53653
2017-12-21,120.309998,3.82165,4.53913
2017-12-22,120.940002,3.8176,4.52645
2017-12-25,,3.8097,4.5136
2017-12-26,121.769997,3.8064,4.51809
2017-12-27,122.230003,3.8070199999999996,4.51417
2017-12-28,122.849998,3.8149,4.5384
2017-12-29,123.650002,3.7768599999999997,4.5103599999999995
