Date,VTI,BND
2010-02-04,41.396698,52.555222
2010-02-05,41.465828,52.641234999999995
2010-02-08,41.143215000000005,52.64786899999999
2010-02-09,41.688614,52.542015
2010-02-10,41.627144,52.422947
2010-02-11,42.072697,52.336933
2010-02-12,42.072697,52.409729
2010-02-16,42.779410999999996,52.47591
2010-02-17,43.017540000000004,52.356784999999995
2010-02-18,43.263348,52.284058
2010-02-19,43.416988,52.284058
2010-02-22,43.347854999999996,52.264194
2010-02-23,42.825503999999995,52.462654
2010-02-24,43.209583,52.528808999999995
2010-02-25,43.194218,52.60153199999999
2010-02-26,43.194218,52.661044999999994
2010-03-01,43.7089,52.716816
2010-03-02,43.847167999999996,52.756595999999995
2010-03-03,43.900917,52.763226
2010-03-04,44.016159,52.803074
2010-03-05,44.71521,52.72341899999999
2010-03-08,44.722862,52.637173
2010-03-09,44.815059999999995,52.670364
2010-03-10,45.053207,52.630607999999995
2010-03-11,45.222202,52.623931999999996
2010-03-12,45.222202,52.643806000000005
2010-03-15,45.206829,52.716816
2010-03-16,45.57555,52.809692000000005
2010-03-17,45.867455,52.822987
2010-03-18,45.813683000000005,52.730072
2010-03-19,45.514095000000005,52.769901000000004
2010-03-22,45.836715999999996,52.822987
2010-03-23,46.159363,52.822987
2010-03-24,45.890499,52.557582999999994
2010-03-25,45.810295,52.391708
2010-03-26,45.802574,52.504509
2010-03-29,46.072506,52.391708
2010-03-30,46.095642,52.497890000000005
2010-03-31,45.956814,52.544304000000004
2010-04-01,46.288445,52.527676
2010-04-05,46.735756,52.221561
2010-04-06,46.866863,52.261478000000004
2010-04-07,46.620075,52.46113199999999
2010-04-08,46.728031,52.434505
2010-04-09,47.044230999999996,52.53434
2010-04-12,47.152218,52.587551
2010-04-13,47.19849,52.694027
2010-04-14,47.776901,52.654129000000005
2010-04-15,47.838581,52.733952
2010-04-16,47.090519,52.847111
2010-04-19,47.213909,52.780593999999994
2010-04-20,47.661201,52.833808999999995
2010-04-21,47.622662,52.873734
2010-04-22,47.854031,52.84044599999999
2010-04-23,48.177937,52.800506999999996
2010-04-26,48.008274,52.773914000000005
2010-04-27,46.851433,52.966923
2010-04-28,47.159935,52.933662
2010-04-29,47.776901,52.953621
2010-04-30,46.959404,53.10665899999999
2010-05-03,47.591812,53.07794200000001
2010-05-04,46.434982,53.231483
2010-05-05,46.057087,53.258179000000005
2010-05-06,44.506943,53.465115000000004
2010-05-07,43.666309000000005,53.331577
2010-05-10,45.671486,53.271549
2010-05-11,45.632908,53.344975
2010-05-12,46.365574,53.198101
2010-05-13,45.810295,53.29820600000001
2010-05-14,44.985092,53.478455000000004
2010-05-17,45.015945,53.485110999999996
2010-05-18,44.375832,53.685368000000004
2010-05-19,44.059639000000004,53.698707999999996
2010-05-20,42.347538,53.792152
2010-05-21,42.964493,53.865581999999996
2010-05-24,42.424652,53.858902
2010-05-25,42.424652,53.872303
2010-05-26,42.247276,53.805492
2010-05-27,43.728004,53.598572
2010-05-28,43.257576,53.705414000000005
2010-06-01,42.362949,53.748249
2010-06-02,43.465794,53.70135500000001
2010-06-03,43.697159,53.641098
2010-06-04,42.162440999999994,53.788399
2010-06-07,41.476048,53.955771999999996
2010-06-08,41.830818,53.935677
2010-06-09,41.638016,53.935677
2010-06-10,42.918236,53.71474499999999
2010-06-11,43.180434999999996,53.801807
2010-06-14,43.188156,53.815205000000006
2010-06-15,44.15987,53.721428
2010-06-16,44.113625,53.848648
2010-06-17,44.190739,53.99596
2010-06-18,44.221584,53.975861
2010-06-21,44.051922,53.989262
2010-06-22,43.296124,54.116455
2010-06-23,43.126465,54.250378000000005
2010-06-24,42.443733,54.176708
2010-06-25,42.660725,54.24369
2010-06-28,42.521221000000004,54.344124
2010-06-29,41.180557,54.47128299999999
2010-06-30,40.731097999999996,54.484669
2010-07-01,40.552864,54.510891
2010-07-02,40.359138,54.477337
2010-07-06,40.483124,54.611561
2010-07-07,41.800518,54.544433999999995
2010-07-08,42.211246,54.504166000000005
2010-07-09,42.536716,54.443752
2010-07-12,42.552227,54.46386
2010-07-13,43.249672,54.36988100000001
2010-07-14,43.24194,54.510891
2010-07-15,43.28067,54.564564000000004
2010-07-16,42.025269,54.745865
2010-07-19,42.26548,54.685458999999994
2010-07-20,42.753716,54.67873
2010-07-21,42.218990000000005,54.873425
2010-07-22,43.156684999999996,54.81300699999999
2010-07-23,43.598392,54.718998
2010-07-26,44.133114,54.745865
2010-07-27,44.078865,54.718998
2010-07-28,43.76889,54.81300699999999
2010-07-29,43.544151,54.873425
2010-07-30,43.590645,54.953998999999996
2010-08-02,44.52832,54.941883
2010-08-03,44.288094,55.089996
2010-08-04,44.636841,54.982265000000005
2010-08-05,44.543834999999994,55.06981700000001
2010-08-06,44.3811,55.231407
2010-08-09,44.61359,55.16404300000001
2010-08-10,44.334599,55.278572
2010-08-11,43.024933000000004,55.318932
2010-08-12,42.784702,55.21794499999999
2010-08-13,42.621975,55.372783999999996
2010-08-16,42.583228999999996,55.581551
2010-08-17,43.187672,55.500755000000005
2010-08-18,43.288433000000005,55.467032999999994
2010-08-19,42.52898,55.594975
2010-08-20,42.381741,55.520947
2010-08-23,42.157005,55.554611
2010-08-24,41.552544,55.749832
2010-08-25,41.684296,55.675807999999996
2010-08-26,41.428539,55.7229
2010-08-27,42.14151,55.467032999999994
2010-08-30,41.529301000000004,55.716187
2010-08-31,41.537040999999995,55.81043199999999
2010-09-01,42.753716,55.63221
2010-09-02,43.203182,55.524204000000005
2010-09-03,43.77663,55.422934999999995
2010-09-07,43.303917,55.659256000000006
2010-09-08,43.528671,55.50389499999999
2010-09-09,43.74564,55.294613
2010-09-10,43.931625,55.22714200000001
2010-09-13,44.489582,55.368916000000006
2010-09-14,44.481842,55.449951
2010-09-15,44.629063,55.395924
2010-09-16,44.61359,55.308136
2010-09-17,44.636841,55.362118
2010-09-20,45.373024,55.402657
2010-09-21,45.26453,55.605206
2010-09-22,45.024291999999996,55.652466000000004
2010-09-23,44.636841,55.665985
2010-09-24,45.584824,55.537684999999996
2010-09-27,45.390071999999996,55.773982999999994
2010-09-28,45.647133000000004,55.895477
2010-09-29,45.569244,55.834720999999995
2010-09-30,45.467991,55.807728000000004
2010-10-01,45.670509,55.762398
2010-10-04,45.265453,55.904541
2010-10-05,46.207981,55.91811
2010-10-06,46.161255,56.046707
2010-10-07,46.098942,56.141543999999996
2010-10-08,46.410522,56.073811
2010-10-11,46.480633000000005,56.053478000000005
2010-10-12,46.644215,55.999352
2010-10-13,47.010319,56.087341
2010-10-14,46.885684999999995,55.870689
2010-10-15,46.924637,55.742084999999996
2010-10-18,47.181694,55.95195
2010-10-19,46.496208,56.033198999999996
2010-10-20,46.9636,56.012848
2010-10-21,47.041481,55.96550799999999
2010-10-22,47.181694,55.931641000000006
2010-10-25,47.337498,55.96550799999999
2010-10-26,47.329704,55.80978399999999
2010-10-27,47.236221,55.694694999999996
2010-10-28,47.236221,55.88429300000001
2010-10-29,47.298542,55.985771
2010-11-01,47.306328,55.984443999999996
2010-11-02,47.680233,56.079487
2010-11-03,47.874984999999995,56.14056
2010-11-04,48.809727,56.31708100000001
2010-11-05,49.027832000000004,56.079487
2010-11-08,48.965515,56.093052
2010-11-09,48.583824,55.807899
2010-11-10,48.794146999999995,55.787544
2010-11-11,48.661728000000004,55.807899
2010-11-12,48.046333000000004,55.556736
2010-11-15,47.976234000000005,55.292018999999996
2010-11-16,47.212852000000005,55.475292
2010-11-17,47.290745,55.488861
2010-11-18,47.952873,55.488861
2010-11-19,48.147614000000004,55.50246
2010-11-22,48.155407000000004,55.665367
2010-11-23,47.469902000000005,55.678946999999994
2010-11-24,48.233288,55.4142
2010-11-26,47.906124,55.543186
2010-11-29,47.836018,55.583916
2010-11-30,47.540024,55.604275
2010-12-01,48.560444,55.26393100000001
2010-12-02,49.183643,55.216312
2010-12-03,49.339405,55.304764
2010-12-06,49.323840999999994,55.488544
2010-12-07,49.378365,55.086987
2010-12-08,49.518574,54.801067
2010-12-09,49.697731,54.848743000000006
2010-12-10,50.017109000000005,54.671749
2010-12-13,50.032681,54.814678
2010-12-14,50.048283000000005,54.467564
2010-12-15,49.830158000000004,54.297375
2010-12-16,50.126163,54.419899
2010-12-17,50.219635,54.753475
2010-12-20,50.352066,54.78749499999999
2010-12-21,50.655865000000006,54.848743000000006
2010-12-22,50.848507,54.78749499999999
2010-12-23,50.778027,54.726261
2010-12-27,50.809368,54.879096999999994
2010-12-28,50.856334999999994,54.522575
2010-12-29,50.934658,54.844832999999994
2010-12-30,50.872002,54.851715000000006
2010-12-31,50.848507,55.0368
2011-01-03,51.373207,54.96825
2011-01-04,51.271392999999996,54.975097999999996
2011-01-05,51.553349,54.735142
2011-01-06,51.435856,54.783112
2011-01-07,51.318386,54.988792000000004
2011-01-10,51.357559,55.119106
2011-01-11,51.561165,55.00936899999999
2011-01-12,52.023216,54.975097999999996
2011-01-13,51.944893,55.146522999999995
2011-01-14,52.281631,55.07109499999999
2011-01-18,52.414772,55.016243
2011-01-19,51.788253999999995,55.084785
2011-01-20,51.631640999999995,54.879096999999994
2011-01-21,51.717789,54.988792000000004
2011-01-24,52.007545,54.981968
2011-01-25,52.038868,55.12595
2011-01-26,52.336437,54.93396
2011-01-27,52.493095,55.043655
2011-01-28,51.553349,55.16021
2011-01-31,51.890083000000004,55.084785
2011-02-01,52.743671,54.97819499999999
2011-02-02,52.68103000000001,54.916367
2011-02-03,52.7985,54.730701
2011-02-04,52.94730799999999,54.545067
2011-02-07,53.299709,54.551926
2011-02-08,53.565968000000005,54.38003199999999
2011-02-09,53.425006999999994,54.510677
2011-02-10,53.48764,54.338806000000005
2011-02-11,53.840054,54.524429000000005
2011-02-14,53.981014,54.586307999999995
2011-02-15,53.80874300000001,54.661961
2011-02-16,54.161129,54.682545
2011-02-17,54.35691800000001,54.76511800000001
2011-02-18,54.458736,54.76511800000001
2011-02-22,53.291893,54.971343999999995
2011-02-23,52.845478,54.964496999999994
2011-02-24,52.853317000000004,55.019474
2011-02-25,53.518974,55.170753000000005
2011-02-28,53.80874300000001,55.24639499999999
2011-03-01,52.90029499999999,55.220183999999996
2011-03-02,53.009964000000004,55.109905000000005
2011-03-03,53.97319,54.889309
2011-03-04,53.612949,55.07543199999999
2011-03-07,53.127415,55.068507999999994
2011-03-08,53.605121999999994,55.02026
2011-03-09,53.526802,55.11676800000001
2011-03-10,52.500923,55.371868000000006
2011-03-11,52.853317000000004,55.37875
2011-03-14,52.532219,55.433891
2011-03-15,51.976212,55.468403
2011-03-16,51.075623,55.730339
2011-03-17,51.662949,55.647606
2011-03-18,51.905731,55.640696999999996
2011-03-21,52.720183999999996,55.482158999999996
2011-03-22,52.547886,55.461456000000005
2011-03-23,52.673203,55.440765
2011-03-24,53.174412,55.351166000000006
2011-03-25,53.365505000000006,55.275341000000004
2011-03-28,53.239674,55.227093
2011-03-29,53.632881000000005,55.130596
2011-03-30,54.033955000000006,55.227093
2011-03-31,54.033955000000006,55.165028
2011-04-01,54.293453,55.23279599999999
2011-04-04,54.340652,55.30191800000001
2011-04-05,54.37209300000001,55.177475
2011-04-06,54.513653000000005,55.094524
2011-04-07,54.35638,55.080684999999995
2011-04-08,54.128326,55.04614599999999
2011-04-11,53.931720999999996,55.05304
2011-04-12,53.475578000000006,55.246632
2011-04-13,53.50705,55.350304
2011-04-14,53.538513,55.322655000000005
2011-04-15,53.798023,55.495499
2011-04-18,53.153164000000004,55.557724
2011-04-19,53.459866000000005,55.647620999999994
2011-04-20,54.238411,55.571552000000004
2011-04-21,54.505775,55.613064
2011-04-25,54.450726,55.647620999999994
2011-04-26,54.93045,55.82045
2011-04-27,55.292193999999995,55.792763
2011-04-28,55.45734,55.896538
2011-04-29,55.598892000000006,55.972576000000004
2011-05-02,55.50451700000001,55.988471999999994
2011-05-03,55.197826,56.0509
2011-05-04,54.788887,56.120201
2011-05-05,54.348515,56.244999
2011-05-06,54.584423,56.286613
2011-05-09,54.875393,56.335120999999994
2011-05-10,55.362991,56.189529
2011-05-11,54.796753,56.258892
2011-05-12,55.056267000000005,56.203388000000004
2011-05-13,54.552967,56.286613
2011-05-16,54.175488,56.418316000000004
2011-05-17,54.128326,56.508472
2011-05-18,54.647339,56.349003
2011-05-19,54.781020999999996,56.328171
2011-05-20,54.37209300000001,56.376713
2011-05-23,53.680073,56.411366
2011-05-24,53.625015000000005,56.446037
2011-05-25,53.845211,56.46685
2011-05-26,54.167629000000005,56.543121
2011-05-27,54.419284999999995,56.56391899999999
2011-05-31,55.009083,56.633236
2011-06-01,53.758705000000006,56.907139
2011-06-02,53.656470999999996,56.6777
2011-06-03,53.10598,56.775047
2011-06-06,52.492592,56.740306999999994
2011-06-07,52.469013000000004,56.809794999999994
2011-06-08,52.193748,56.921032
2011-06-09,52.563362,56.788956000000006
2011-06-10,51.816292,56.858467000000005
2011-06-13,51.808403000000006,56.802876
2011-06-14,52.524052000000005,56.56649
2011-06-15,51.588203,56.795876
2011-06-16,51.674735999999996,56.83066899999999
2011-06-17,51.839882,56.886265
2011-06-20,52.083649,56.816772
2011-06-21,52.877922,56.83066899999999
2011-06-22,52.58696,56.844584999999995
2011-06-23,52.500443000000004,56.983596999999996
2011-06-24,51.902621999999994,57.039215000000006
2011-06-27,52.344871999999995,56.872395
2011-06-28,53.071449,56.663818000000006
2011-06-29,53.537406999999995,56.538654
2011-06-30,54.019146,56.420483
2011-07-01,54.793114,56.446281000000006
2011-07-05,54.785202000000005,56.634499
2011-07-06,54.895786,56.66934200000001
2011-07-07,55.488098,56.550838
2011-07-08,55.093224,56.84363199999999
2011-07-11,54.074431999999995,57.010902
2011-07-12,53.837502,57.066681
2011-07-13,54.04283100000001,57.143345
2011-07-14,53.584773999999996,56.927254000000005
2011-07-15,53.924377,57.03180699999999
2011-07-18,53.426834,56.955151
2011-07-19,54.327141000000005,57.108486
2011-07-20,54.295551,57.017894999999996
2011-07-21,54.958957999999996,56.89242900000001
2011-07-22,55.053722,57.04575
2011-07-25,54.698344999999996,56.857555000000005
2011-07-26,54.469311,56.996986
2011-07-27,53.268887,56.878479000000006
2011-07-28,53.087238,57.04575
2011-07-29,52.79501,57.338512
2011-08-01,52.55812099999999,57.520905000000006
2011-08-02,51.168144,57.765572
2011-08-03,51.452442,57.807491000000006
2011-08-04,48.869942,58.156937
2011-08-05,48.664623,57.77953
2011-08-08,45.292362,58.052116000000005
2011-08-09,47.558964,58.25474200000001
2011-08-10,45.537205,58.716118
2011-08-11,47.622143,58.14994
2011-08-12,47.938041999999996,58.338638
2011-08-15,48.980526,58.240832999999995
2011-08-16,48.514568,58.415577
2011-08-17,48.522457,58.520355
2011-08-18,46.358528,58.646202
2011-08-19,45.529289,58.702099
2011-08-22,45.537205,58.569336
2011-08-23,47.100918,58.39455400000001
2011-08-24,47.772194,58.059070999999996
2011-08-25,46.974545,58.219868000000005
2011-08-26,47.756405,58.289722
2011-08-29,49.249043,58.14994
2011-08-30,49.383297,58.366638
2011-08-31,49.580729999999996,58.289722
2011-09-01,49.020004,58.537117
2011-09-02,47.677425,58.698212
2011-09-06,47.377319,58.782326
2011-09-07,48.790997,58.649223
2011-09-08,48.206565999999995,58.726273
2011-09-09,46.950855,58.775341000000004
2011-09-12,47.282562,58.600136
2011-09-13,47.756405,58.537117
2011-09-14,48.435596000000004,58.663197
2011-09-15,49.280623999999996,58.551125
2011-09-16,49.517563,58.530083
2011-09-19,48.996326,58.712265
2011-09-20,48.822575,58.789336999999996
2011-09-21,47.235172,58.950504
2011-09-22,45.782028000000004,59.090664000000004
2011-09-23,46.048775,58.894466
2011-09-26,47.13649,58.712265
2011-09-27,47.731953000000004,58.59318199999999
2011-09-28,46.644234000000004,58.466991
2011-09-29,46.985640999999994,58.460021999999995
2011-09-30,45.826492,58.677231000000006
2011-10-03,44.31004,59.010242000000005
2011-10-04,45.42157,58.778389000000004
2011-10-05,46.350487,58.525463
2011-10-06,47.247634999999995,58.490326
2011-10-07,46.818905,58.363937
2011-10-10,48.43063,58.279571999999995
2011-10-11,48.470318,58.251514
2011-10-12,48.930813,58.237469
2011-10-13,48.867275,58.307719999999996
2011-10-14,49.756508000000004,58.202332
2011-10-17,48.748196,58.406063
2011-10-18,49.732689,58.342845999999994
2011-10-19,49.073723,58.497391
2011-10-20,49.296017,58.469276
2011-10-21,50.224934000000005,58.377975
2011-10-24,51.066517,58.420143
2011-10-25,50.026455,58.722176
2011-10-26,50.566326000000004,58.574699
2011-10-27,52.313010999999996,58.272564
2011-10-28,52.360640999999994,58.483337
2011-10-31,51.034744,58.743301
2011-11-01,49.677105,59.179939000000005
2011-11-02,50.494865000000004,59.144688
2011-11-03,51.479366,58.996798999999996
2011-11-04,51.2015,59.081322
2011-11-07,51.46349,59.095417000000005
2011-11-08,52.082755999999996,58.912285
2011-11-09,50.097912,58.982738
2011-11-10,50.542507,58.912285
2011-11-11,51.542873,58.870036999999996
2011-11-14,51.034744,58.87709399999999
2011-11-15,51.344383,58.841834999999996
2011-11-16,50.486931,58.954570999999994
2011-11-17,49.661235999999995,58.92639200000001
2011-11-18,49.589775,58.891186
2011-11-21,48.668812,58.87709399999999
2011-11-22,48.438557,58.940464
2011-11-23,47.358799,59.003838
2011-11-25,47.207928,58.919304000000004
2011-11-28,48.629108,58.919304000000004
2011-11-29,48.779949,58.834858
2011-11-30,50.844212,58.708038
2011-12-01,50.844212,58.688992000000006
2011-12-02,50.820393,58.879604
2011-12-05,51.376144000000004,58.886683999999995
2011-12-06,51.399967,58.80899
2011-12-07,51.534946000000005,58.886683999999995
2011-12-08,50.367851,59.020863
2011-12-09,51.264996000000004,58.879604
2011-12-12,50.478984999999994,58.943146
2011-12-13,49.939106,59.091446
2011-12-14,49.367474,59.204372
2011-12-15,49.550072,59.176131999999996
2011-12-16,49.716815999999994,59.338516000000006
2011-12-19,49.137229999999995,59.317326
2011-12-20,50.67749,59.197315
2011-12-21,50.774094,59.034946
2011-12-22,51.301094,59.147911
2011-12-23,51.692329,59.223259
2011-12-27,51.700309999999995,59.08103199999999
2011-12-28,51.069527,59.308586
2011-12-29,51.572552,59.358376
2011-12-30,51.341003,59.401058
2012-01-03,52.0676,59.216133
2012-01-04,52.091553000000005,59.244587
2012-01-05,52.323097,59.223259
2012-01-06,52.203334999999996,59.258812
2012-01-09,52.323097,59.308586
2012-01-10,52.84212900000001,59.280148
2012-01-11,52.93790799999999,59.422306000000006
2012-01-12,53.065674,59.337025
2012-01-13,52.818142,59.514782
2012-01-17,52.93790799999999,59.465012
2012-01-18,53.576679000000006,59.450756000000005
2012-01-19,53.904064,59.393879000000005
2012-01-20,53.92002900000001,59.280148
2012-01-23,53.935993,59.209026
2012-01-24,53.928008999999996,59.223259
2012-01-25,54.42305,59.393879000000005
2012-01-26,54.143589,59.550335
2012-01-27,54.183521,59.656975
2012-01-30,53.967941,59.728106999999994
2012-01-31,53.943985,59.777885
2012-02-01,54.566788,59.716591
2012-02-02,54.66259399999999,59.80925
2012-02-03,55.477024,59.730824
2012-02-06,55.445091000000005,59.759377
2012-02-07,55.572842,59.68095400000001
2012-02-08,55.6926,59.60963100000001
2012-02-09,55.780457,59.616806000000004
2012-02-10,55.341286,59.659588
2012-02-13,55.764472999999995,59.652423999999996
2012-02-14,55.684628000000004,59.730824
2012-02-15,55.445091000000005,59.652423999999996
2012-02-16,56.1078,59.659588
2012-02-17,56.18766,59.52417
2012-02-21,56.16370799999999,59.488468000000005
2012-02-22,55.98806,59.688053000000004
2012-02-23,56.299434999999995,59.716591
2012-02-24,56.379288,59.759377
2012-02-27,56.427189,59.866261
2012-02-28,56.586884,59.859173
2012-02-29,56.219593,59.802113
2012-03-01,56.65074499999999,59.705654
2012-03-02,56.371315,59.827065000000005
2012-03-05,56.115798999999996,59.705654
2012-03-06,55.213539000000004,59.805698
2012-03-07,55.6926,59.819973
2012-03-08,56.267513,59.727066
2012-03-09,56.546955000000004,59.669926000000004
2012-03-12,56.50703000000001,59.712803
2012-03-13,57.55302,59.53423299999999
2012-03-14,57.43325,59.184132
2012-03-15,57.76860799999999,59.198395
2012-03-16,57.85645699999999,59.191261
2012-03-19,58.07201800000001,59.034054000000005
2012-03-20,57.872406000000005,59.048409
2012-03-21,57.808537,59.219837
2012-03-22,57.345413,59.305595
2012-03-23,57.576981,59.412777
2012-03-26,58.377251,59.405602
2012-03-27,58.184822,59.505623
2012-03-28,57.896149,59.491325
2012-03-29,57.791893,59.619911
2012-03-30,57.94422900000001,59.498466
2012-04-02,58.433395,59.495625
2012-04-03,58.240952,59.27340699999999
2012-04-04,57.591395999999996,59.438278000000004
2012-04-05,57.551304,59.552952000000005
2012-04-09,56.877731000000004,59.760838
2012-04-10,55.811226,59.932838000000004
2012-04-11,56.276314,59.846835999999996
2012-04-12,57.126335,59.854
2012-04-13,56.428684,60.004562
2012-04-16,56.37254,60.004562
2012-04-17,57.230553,59.997364000000005
2012-04-18,57.030097999999995,60.04039399999999
2012-04-19,56.701313,60.02598199999999
2012-04-20,56.789528000000004,60.01889
2012-04-23,56.300392,60.090545999999996
2012-04-24,56.484818000000004,60.01889
2012-04-25,57.318787,60.004562
2012-04-26,57.735771,60.083378
2012-04-27,57.872074,60.119213
2012-04-30,57.575375,60.155075
2012-05-01,57.94422900000001,60.068858999999996
2012-05-02,57.815948,60.162228000000006
2012-05-03,57.310738,60.241302000000005
2012-05-04,56.356514000000004,60.305977
2012-05-07,56.396609999999995,60.284411999999996
2012-05-08,56.188106999999995,60.34188100000001
2012-05-09,55.851318000000006,60.305977
2012-05-10,55.995647,60.270039000000004
2012-05-11,55.843311,60.313095
2012-05-14,55.209827000000004,60.420871999999996
2012-05-15,54.913128,60.43525699999999
2012-05-16,54.656502,60.399361
2012-05-17,53.710274,60.44968000000001
2012-05-18,53.261219,60.413715
2012-05-21,54.247551,60.420871999999996
2012-05-22,54.263577000000005,60.32029300000001
2012-05-23,54.359829000000005,60.363406999999995
2012-05-24,54.464062,60.298756000000004
2012-05-25,54.335754,60.370602000000005
2012-05-29,54.993313,60.370602000000005
2012-05-30,54.127266000000006,60.600529
2012-05-31,53.99094,60.715472999999996
2012-06-01,52.603676,60.928608
2012-06-04,52.555576,60.777386
2012-06-05,52.956512,60.654968000000004
2012-06-06,54.191425,60.539742000000004
2012-06-07,54.127266000000006,60.561333
2012-06-08,54.600361,60.597404000000004
2012-06-11,53.838581000000005,60.647819999999996
2012-06-12,54.42396899999999,60.554184
2012-06-13,54.023026,60.68376899999999
2012-06-14,54.584354000000005,60.647819999999996
2012-06-15,55.14566,60.784588
2012-06-18,55.306038,60.791775
2012-06-19,55.891403000000004,60.712589
2012-06-20,55.787151,60.597404000000004
2012-06-21,54.528202,60.69815799999999
2012-06-22,54.969234,60.575775
2012-06-25,54.071406999999994,60.73418
2012-06-26,54.329304,60.669376
2012-06-27,54.853191,60.73418
2012-06-28,54.740359999999995,60.798995999999995
2012-06-29,56.17493399999999,60.755736999999996
2012-07-02,56.328079,60.883537
2012-07-03,56.787471999999994,60.796913
2012-07-05,56.553748999999996,60.970107999999996
2012-07-06,56.021816,61.027885
2012-07-09,55.8848,61.143294999999995
2012-07-10,55.385124,61.201023
2012-07-11,55.344826,61.114433
2012-07-12,55.12720899999999,61.229896999999994
2012-07-13,55.989585999999996,61.237114
2012-07-16,55.852585,61.273196999999996
2012-07-17,56.223316000000004,61.251564
2012-07-18,56.626305,61.352551
2012-07-19,56.723003000000006,61.33811600000001
2012-07-20,56.207195,61.453593999999995
2012-07-23,55.586608999999996,61.48243000000001
2012-07-24,55.086899,61.554611
2012-07-25,55.094986,61.597923
2012-07-26,55.933174,61.554611
2012-07-27,57.037304000000006,61.323696
2012-07-30,56.980906999999995,61.439152
2012-07-31,56.666584,61.504107999999995
2012-08-01,56.440914,61.429588
2012-08-02,56.054066000000006,61.54531899999999
2012-08-03,57.190445,61.321125
2012-08-06,57.335544999999996,61.378963
2012-08-07,57.682079,61.219882999999996
2012-08-08,57.754627,61.205406
2012-08-09,57.802979,61.169254
2012-08-10,57.915836,61.241569999999996
2012-08-13,57.867447,61.248798
2012-08-14,57.851337,61.096931000000005
2012-08-15,57.980281999999995,60.879982
2012-08-16,58.423561,60.814896
2012-08-17,58.536404000000005,60.916153
2012-08-20,58.528328,60.887188
2012-08-21,58.40744,60.99570799999999
2012-08-22,58.3349,61.241569999999996
2012-08-23,57.899689,61.270515
2012-08-24,58.230137,61.270515
2012-08-27,58.222042,61.364548
2012-08-28,58.21402,61.386230000000005
2012-08-29,58.286556000000004,61.335579
2012-08-30,57.851337,61.386230000000005
2012-08-31,58.197899,61.60319499999999
2012-09-04,58.15758100000001,61.562580000000004
2012-09-05,58.15758100000001,61.562580000000004
2012-09-06,59.318153,61.417671
2012-09-07,59.608321999999994,61.417671
2012-09-10,59.253677,61.432143999999994
2012-09-11,59.382656000000004,61.352408999999994
2012-09-12,59.632511,61.265468999999996
2012-09-13,60.527083999999995,61.388664
2012-09-14,60.849486999999996,61.084258999999996
2012-09-17,60.599663,61.171223
2012-09-18,60.494862,61.243679
2012-09-19,60.543220999999996,61.323441
2012-09-20,60.462624,61.337902
2012-09-21,60.478764,61.403156
2012-09-24,60.34430699999999,61.468361
2012-09-25,59.728775,61.591587
2012-09-26,59.33194399999999,61.693066
2012-09-27,59.923182999999995,61.65681800000001
2012-09-28,59.647816000000006,61.714764
2012-10-01,59.753085999999996,61.761280000000006
2012-10-02,59.842186,61.761280000000006
2012-10-03,60.060848,61.739475
2012-10-04,60.5144,61.637814
2012-10-05,60.498177,61.572453
2012-10-08,60.263344,61.652328000000004
2012-10-09,59.65591,61.54343000000001
2012-10-10,59.307635999999995,61.637814
2012-10-11,59.39674399999999,61.688641000000004
2012-10-12,59.13756899999999,61.732216
2012-10-15,59.623497,61.710438
2012-10-16,60.239014000000005,61.58697900000001
2012-10-17,60.522476,61.43444100000001
2012-10-18,60.40099300000001,61.405411
2012-10-19,59.356246999999996,61.499809
2012-10-22,59.356246999999996,61.412682
2012-10-23,58.603058,61.550663
2012-10-24,58.441070999999994,61.521587
2012-10-25,58.603058,61.419982999999995
2012-10-26,58.538277,61.550663
2012-10-31,58.570671,61.652328000000004
2012-11-01,59.307635999999995,61.557953000000005
2012-11-02,58.692139000000005,61.57966999999999
2012-11-05,58.878406999999996,61.674133
2012-11-06,59.323848999999996,61.478039
2012-11-07,57.995678000000005,61.623321999999995
2012-11-08,57.258652000000005,61.717705
2012-11-09,57.315327,61.659622
2012-11-12,57.34774,61.754002
2012-11-13,57.129066,61.746738
2012-11-14,56.327293000000004,61.732216
2012-11-15,56.181518999999994,61.724979000000005
2012-11-16,56.489262,61.695933999999994
2012-11-19,57.655487,61.695933999999994
2012-11-20,57.720291,61.601513
2012-11-21,57.866066000000004,61.536120999999994
2012-11-23,58.619243999999995,61.550663
2012-11-26,58.546364000000004,61.536120999999994
2012-11-27,58.238613,61.659622
2012-11-28,58.700244999999995,61.695933999999994
2012-11-29,59.04039,61.732216
2012-11-30,59.024184999999996,61.688641000000004
2012-12-03,58.76504499999999,61.7374
2012-12-04,58.684063,61.788371999999995
2012-12-05,58.797428000000004,61.832012
2012-12-06,58.983695999999995,61.832012
2012-12-07,59.153786,61.715545999999996
2012-12-10,59.226673,61.751984
2012-12-11,59.599213,61.700993000000004
2012-12-12,59.623497,61.606441000000004
2012-12-13,59.283359999999995,61.482718999999996
2012-12-14,59.032288,61.519096
2012-12-17,59.769279000000004,61.40993100000001
2012-12-18,60.465793999999995,61.27165600000001
2012-12-19,60.093239000000004,61.40264499999999
2012-12-20,60.42367900000001,61.41721
2012-12-21,59.909659999999995,61.504539
2012-12-24,59.705688,61.089771
2012-12-26,59.420131999999995,61.140696999999996
2012-12-27,59.371189,61.191639
