Date,Open,High,Low,Close,Volume,Adj Close
2006-07-05 00:00:00,93.54,93.58,93.02,93.42,3103400,91.71
2006-07-03 00:00:00,94.61,94.61,93.74,94.3,1791200,92.58
2006-06-30 00:00:00,94.99,95.14,94.4,94.61,1551000,92.88
2006-06-29 00:00:00,94.1,95.2,93.5,95.05,3142600,93.3
2006-06-28 00:00:00,93.52,93.52,92.52,93.3,1329900,91.57
2006-06-27 00:00:00,94.15,94.22,92.91,93.23,1320600,91.51
2006-06-26 00:00:00,93.73,94.45,93.42,93.9,1449500,92.16
2006-06-23 00:00:00,93.48,94.12,93.22,93.29,1017100,91.57
2006-06-22 00:00:00,93.95,93.95,93.18,93.7,1537400,91.97
2006-06-21 00:00:00,93.52,94.43,93.24,94.04,1829500,92.3
2006-06-20 00:00:00,93.43,93.7,92.92,93.32,2075100,91.59
2006-06-19 00:00:00,93.63,94.1,92.76,93.06,2780500,91.34
2006-06-16 00:00:00,93.93,94.6,93.19,93.4,2396800,91.67
2006-06-15 00:00:00,92.6,94.17,92.41,94.0,5134600,92.26
2006-06-14 00:00:00,92.0,92.72,91.42,92.25,3717600,90.54
2006-06-13 00:00:00,91.05,92.4,91.05,91.78,4734500,90.06
2006-06-12 00:00:00,92.21,92.35,90.93,90.98,3803300,89.28
2006-06-09 00:00:00,92.5,92.86,92.08,92.08,2958700,90.36
2006-06-08 00:00:00,91.75,92.76,90.74,92.33,6220600,90.6
2006-06-07 00:00:00,92.29,92.88,91.35,91.35,3768500,89.64
2006-06-06 00:00:00,94.2,94.37,92.6,93.25,6060800,89.91
2006-06-05 00:00:00,94.85,95.33,93.8,93.95,4234400,90.53
2006-06-02 00:00:00,95.75,96.13,94.45,95.5,5277100,92.02
2006-06-01 00:00:00,95.2,95.72,94.69,95.72,2874800,92.23
2006-05-31 00:00:00,94.22,94.92,94.02,94.89,2347100,91.43
2006-05-30 00:00:00,94.81,94.81,93.79,93.85,2876200,90.43
2006-05-26 00:00:00,95.83,96.27,95.67,95.78,2002400,92.29
2006-05-25 00:00:00,95.15,95.76,94.78,95.76,2511300,92.27
2006-05-24 00:00:00,93.91,94.78,93.56,94.5,4527200,91.06
2006-05-23 00:00:00,95.37,95.95,94.28,94.29,3333000,90.85
2006-05-22 00:00:00,95.5,95.6,94.19,94.8,3960900,91.34
2006-05-19 00:00:00,93.0,95.78,93.0,95.63,4093500,92.14
2006-05-18 00:00:00,94.5,95.21,94.05,94.5,4704200,91.06
