DATE,bop,xch,xch_deprec,real_ir,inflation,deficit,m2,growth,unemploy
2018-09-01,-2.242267333333334,90.76,18.083301005715242,47.94166666666667,43.227320641196116,4.777,2349717040000.0,-16.11906028572477,25.176333333333332
2018-10-01,-1.8769945000000003,96.06,-5.67543363250373,48.6475,43.824146483042625,4.694,2349717040000.0,-15.779541481368506,25.34275
2018-11-01,-1.5117216666666673,102.02,-6.0195876258102095,49.35333333333333,44.420972324889135,4.611000000000001,2349717040000.0,-15.42767840540549,25.509166666666665
2018-12-01,-1.1464488333333342,101.36,0.6490336481896892,50.05916666666667,45.017798166735645,4.5280000000000005,2349717040000.0,-15.062785370580311,25.675583333333332
2019-01-01,-0.781176,103.64,-2.224481968102552,50.765,45.614624008582155,4.445,2349717040000.0,-14.684124947775864,25.842
2019-02-01,-0.6579291666666667,104.11,-0.4524676792752406,51.47083333333333,46.21144985042866,4.797416666666667,2349717040000.0,-14.624089294274386,26.224249999999998
2019-03-01,-0.5346823333333333,102.28,1.773388206367566,52.17666666666667,46.80827569227517,5.1498333333333335,2349717040000.0,-14.562547494989214,26.606499999999997
2019-04-01,-0.41143549999999995,100.75,1.5071949596193568,52.8825,47.40510153412168,5.50225,2349717040000.0,-14.499442151732755,26.98875
2019-05-01,-0.2881886666666666,101.31,-0.5542922238793693,53.58833333333333,48.00192737596818,5.854666666666667,2349717040000.0,-14.43471291225062,27.371
2019-06-01,-0.16494183333333323,105.03,-3.6060900569097916,54.29416666666667,48.59875321781469,6.207083333333333,2349717040000.0,-14.368296277701253,27.753249999999998
2019-07-01,-0.04169499999999993,109.96,-4.587063966236082,55.0,49.1955790596612,6.5595,2349717040000.0,-14.300125394880645,28.1355
2019-08-01,0.08155183333333349,95.72,13.868940025687229,53.583333333333336,48.43620478812271,6.9119166666666665,2349717040000.0,-14.230129831762865,28.51775
2019-09-01,0.2047986666666668,93.68,2.1542543750710546,52.166666666666664,47.67683051658422,7.264333333333333,2349717040000.0,-14.158235334772382,28.9
2019-10-01,0.3280455000000001,93.16,0.5566274273321774,50.75,46.91745624504573,7.61675,2349717040000.0,-14.08436356602944,29.282249999999998
2019-11-01,0.4512923333333335,94.75,-1.6923398946395558,49.333333333333336,46.15808197350723,7.969166666666666,2349717040000.0,-14.00843181861414,29.664499999999997
2019-12-01,0.5745391666666669,97.18,-2.532308501522124,47.916666666666664,45.39870770196874,8.321583333333333,2349717040000.0,-13.930352707673372,30.04675
2020-01-01,0.697786,98.4,-1.2475875080450902,46.5,44.63933343043025,8.674,2349717040000.0,-13.85003383494508,30.429
2020-02-01,0.7532253333333334,99.54,-1.1518769372200284,45.08333333333333,43.87995915889176,8.312249999999999,2349717040000.0,-10.945730552132831,29.840999999999998
2020-03-01,0.8086646666666667,104.11,-4.488845905625336,43.666666666666664,43.12058488735327,7.9505,2349717040000.0,-7.972802000949295,29.253
2020-04-01,0.864104,105.11,-0.9559388348601596,42.25,42.36121061581477,7.588749999999999,2349717040000.0,-4.928786800138103,28.665
2020-05-01,0.9195433333333334,104.94,0.1618662576697329,40.83333333333333,41.60183634427628,7.226999999999999,2349717040000.0,-1.8111044343603369,28.076999999999998
2020-06-01,0.9749826666666668,100.89,3.9357943838277722,39.416666666666664,40.84246207273779,6.86525,2349717040000.0,1.3829520418979397,27.489
2020-07-01,1.0304220000000002,99.23,1.6590426494137804,38.0,40.0830878011993,6.5035,2349717040000.0,4.656223843266147,26.901
2020-08-01,1.0858613333333333,98.91,0.3230042174400874,38.0,41.22633779831231,6.14175,2349717040000.0,8.011694882990085,26.313000000000002
2020-09-01,1.1413006666666667,98.27,0.6491553377413879,38.0,42.36958779542532,5.779999999999999,2349717040000.0,11.452500845559351,25.725
2020-10-01,1.1967400000000001,99.0,-0.7401057760254531,38.0,43.51283779253832,5.4182500000000005,2349717040000.0,14.981938960443589,25.137
2020-11-01,1.2521793333333333,97.05,1.9893540519570738,38.0,44.65608778965133,5.0565,2349717040000.0,18.60347854097218,24.549
2020-12-01,1.3076186666666667,94.54,2.6203284249928833,38.0,45.79933778676434,4.69475,2349717040000.0,22.320772359164152,23.961000000000002
2021-01-01,1.363058,93.94,0.6366744766241303,38.0,46.94258778387735,4.333,2349717040000.0,26.137668934904422,23.373
2021-02-01,1.1973273333333334,94.1,-0.17017659924849737,38.0,48.08583778099036,4.29225,2349717040000.0,26.565880440044076,23.008916666666668
2021-03-01,1.0315966666666667,97.95,-4.0099097799215935,38.0,49.22908777810337,4.2515,2349717040000.0,26.976216562323422,22.644833333333334
2021-04-01,0.8658660000000001,99.36,-1.429247379461888,38.0,50.37233777521638,4.21075,2349717040000.0,27.36977370995362,22.28075
2021-05-01,0.7001353333333334,99.17,0.19140689871348732,38.0,51.51558777232938,4.17,2349717040000.0,27.74756042164289,21.916666666666668
2021-06-01,0.5344046666666667,99.67,-0.5029179781331218,38.0,52.65883776944239,4.12925,2349717040000.0,28.110505996355716,21.552583333333335
2021-07-01,0.36867400000000017,102.67,-2.965523233150844,38.0,53.8020877665554,4.0885,2349717040000.0,28.459468125618525,21.1885
2021-08-01,0.20294333333333348,104.53,-1.7954150233742348,41.083333333333336,55.0680660167784,4.04775,2349717040000.0,28.795239660333365,20.824416666666668
2021-09-01,0.03721266666666678,106.74,-2.092185936118299,44.166666666666664,56.3340442670014,4.007,2349717040000.0,29.11855462447872,20.460333333333335
2021-10-01,-0.1285179999999999,110.46,-3.4257493567242765,47.25,57.6000225172244,3.96625,2349717040000.0,29.430093571703786,20.09625
2021-11-01,-0.2942486666666666,111.71,-1.1252763109715462,50.333333333333336,58.8660007674474,3.9255,2349717040000.0,29.730488367085922,19.732166666666668
2021-12-01,-0.4599793333333333,114.92,-2.833000652833193,53.41666666666667,60.1319790176704,3.88475,2349717040000.0,30.020326464755893,19.368083333333335
2022-01-01,-0.62571,115.69,-0.6677965929708685,56.5,61.3979572678934,3.844,2349717040000.0,30.30015474232799,19.004
2022-02-01,-0.84004625,115.33,0.3116615802950118,59.583333333333336,62.6639355181164,3.9705,2349717040000.0,27.34948159379551,18.915833333333335
2022-03-01,-1.0543825,118.27,-2.517256202517814,62.66666666666667,63.929913768339404,4.0969999999999995,2349717040000.0,24.54065491685579,18.82766666666667
2022-04-01,-1.26871875,119.94,-1.402147147733811,65.75,65.1958920185624,4.2235,2349717040000.0,21.86368640452927,18.7395
2022-05-01,-1.4830549999999998,123.82,-3.183728035072238,68.83333333333334,66.4618702687854,4.35,2349717040000.0,19.309504029295383,18.651333333333334
2022-06-01,-1.69739125,125.12,-1.0444378705914998,71.91666666666667,67.7278485190084,4.4765,2349717040000.0,16.869849329835127,18.563166666666667
2022-07-01,-1.9117274999999998,131.98,-5.33771191582746,75.0,68.9938267692314,4.603,2349717040000.0,14.537188211561999,18.475
2022-08-01,-2.12606375,132.77,-0.5967911952535195,77.08333333333333,74.63953774159538,4.7295,2349717040000.0,12.304633231137165,18.386833333333335
2022-09-01,-2.3404,134.98,-1.6508311407449576,79.16666666666667,80.28524871395933,4.856,2349717040000.0,10.165875676280688,18.29866666666667
2022-10-01,-2.5547362499999995,136.49,-1.1124732552843848,81.25,85.9309596863233,4.9825,2349717040000.0,8.115126030142878,18.210500000000003
2022-11-01,-2.7690725,133.07,2.5376046312453173,83.33333333333333,91.57667065868726,5.109,2349717040000.0,6.147061637020668,18.122333333333334
2022-12-01,-2.9834087499999997,128.64,3.385750012499489,85.41666666666667,97.22238163105123,5.2355,2349717040000.0,4.256780573259201,18.034166666666668
2023-01-01,-3.197745,126.71,1.5116794619839324,87.5,102.86809260341519,5.362,2349717040000.0,2.439760881611642,17.946
2023-02-01,-2.8567254166666665,127.98,-0.9972990900497408,89.58333333333333,108.51380357577916,4.843416666666667,2349717040000.0,2.08635466475623,18.052833333333336
2023-03-01,-2.515705833333333,130.66,-2.0724527701290043,91.66666666666667,114.15951454814314,4.324833333333333,2349717040000.0,1.7343796725961151,18.159666666666666
2023-04-01,-2.1746862499999997,130.75,-0.06885735324279309,93.75,119.8052255205071,3.8062500000000004,2349717040000.0,1.383827228438872,18.2665
2023-05-01,-1.8336666666666666,132.64,-1.4351588441952365,95.83333333333334,125.45093649287105,3.287666666666667,2349717040000.0,1.0346887255863813,18.373333333333335
2023-06-01,-1.4926470833333332,130.62,1.5346346912473623,97.91666666666667,131.09664746523504,2.7690833333333336,2349717040000.0,0.6869556266303716,18.48016666666667
2023-07-01,-1.1516275,128.3,1.7921072852920252,100.0,136.742358437599,2.2505000000000006,2349717040000.0,0.3406194627566273,18.587000000000003
2023-08-01,-0.8106079166666667,120.21,6.513105830542797,94.33333333333333,142.6475987123384,1.7319166666666672,2349717040000.0,-0.004328166942531293,18.693833333333334
2023-09-01,-0.4695883333333333,125.15,-4.027280456162051,88.66666666666667,148.55283898707782,1.2133333333333338,2349717040000.0,-0.34789559614761034,18.800666666666668
2023-10-01,-0.1285687499999999,137.45,-9.374719673347128,83.0,154.45807926181726,0.6947500000000009,2349717040000.0,-0.6900910919829765,18.907500000000002
2023-11-01,0.21245083333333348,150.82,-9.282685816324628,77.33333333333333,160.36331953655667,0.17616666666666703,2349717040000.0,-1.0309228556800571,19.014333333333333
2023-12-01,0.5534704166666669,102.86,38.27182324277308,71.66666666666666,166.2685598112961,-0.3424166666666659,2349717040000.0,-1.3703990232324201,19.121166666666667
2024-01-01,0.89449,96.62,6.258308122050946,66.0,172.1738000860355,-0.861,2349717040000.0,-1.708527666043241,19.228
2024-02-01,0.72722275,108.76,-11.835786063800935,60.33333333333333,178.0790403607749,-0.861,2349717040000.0,-0.9935968996946425,19.224666666666668
2024-03-01,0.5599555,119.04,-9.031595132051175,54.666666666666664,183.98428063551432,-0.861,2349717040000.0,-0.2766245214393328,19.221333333333334
2024-04-01,0.39268824999999996,128.55,-7.68583626271167,49.0,189.88952091025374,-0.861,2349717040000.0,0.4423982265060786,19.218
2024-05-01,0.22542099999999998,130.9,-1.8115739203955636,43.33333333333333,195.79476118499315,-0.861,2349717040000.0,1.1634801520869682,19.214666666666666
2024-06-01,0.058153750000000004,135.79,-3.667590179484892,37.666666666666664,201.70000145973256,-0.861,2349717040000.0,1.8866301137705064,19.211333333333332
2024-07-01,-0.10911350000000009,138.34,-1.8604848461735464,32.0,207.605241734472,-0.861,2349717040000.0,2.6118570209083023,19.208
2024-08-01,-0.27638074999999995,139.61,-0.9138397828117893,31.75,193.56221274986206,-0.861,2349717040000.0,3.3391698341022664,19.204666666666668
2024-09-01,-0.44364800000000004,140.72,-0.7919279428746087,31.5,179.51918376525214,-0.861,2349717040000.0,4.068577565573835,19.201333333333334
2024-10-01,-0.6109152500000001,142.87,-1.5163025447764,31.25,165.47615478064222,-0.861,2349717040000.0,4.800089279535999,19.198
2024-11-01,-0.7781825,146.89,-2.7748881466256634,31.0,151.43312579603227,-0.861,2349717040000.0,5.533714092568942,19.194666666666667
2024-12-01,-0.9454497500000001,150.5,-2.4279076845607106,30.75,137.39009681142232,-0.861,2349717040000.0,6.269461173998617,19.191333333333333
2025-01-01,-1.112717,150.21,0.19287691789672762,30.5,123.3470678268124,-0.861,2349717040000.0,7.007339746278916,19.188
2025-02-01,-1.112717,148.26,1.3066825781389497,30.25,109.30403884220247,-0.861,2349717040000.0,6.386103437057049,19.188
2025-03-01,-1.112717,150.68,-1.619089359526661,30.0,95.26100985759254,-0.861,2349717040000.0,5.7720387279072245,19.188
2025-04-01,-1.112717,146.22,3.0046045958670544,29.75,81.21798087298261,-0.861,2349717040000.0,5.165022147252056,19.188
2025-05-01,-1.112717,143.22,2.073042728637617,29.5,67.17495188837268,-0.861,2349717040000.0,4.564933041711657,19.188
2025-06-01,-1.112717,139.94,2.3168150261043117,29.25,53.13192290376273,-0.861,2349717040000.0,3.971653496154163,19.188
2025-07-01,-1.112717,131.97,5.863913528901253,29.0,39.0888939191528,-0.861,2349717040000.0,3.3850682564529007,19.188
2025-08-01,-1.112717,127.89,3.1404104583509467,29.0,39.0888939191528,-0.861,2349717040000.0,2.8050646548434126,19.188
2025-09-01,-1.112717,122.78,4.077638344587835,29.0,39.0888939191528,-0.861,2349717040000.0,2.231532537779009,19.188
2025-10-01,-1.112717,123.15,-0.30089885671966404,29.0,39.0888939191528,-0.861,2349717040000.0,1.6643641961879962,19.188
2025-11-01,-1.112717,126.58,-2.7471394780612344,29.0,39.0888939191528,-0.861,2349717040000.0,1.1034542980393696,19.188
2025-12-01,-1.112717,127.79,-0.9513772273452604,29.0,39.0888939191528,-0.861,2349717040000.0,0.5486998231288689,19.188
