matchid,teamid,passes,bad_passes,pass_ratio,corners,fouls,cards,goals,shots,is_home,team_name,pass_80,pass_70,expected_goals,on_target,length,op_teamid,op_passes,op_bad_passes,op_pass_ratio,op_corners,op_fouls,op_cards,op_goals,op_shots,op_team_name,op_pass_80,op_pass_70,op_expected_goals,op_on_target,competitionid,seasonid,shots_op_ratio,goals_op_ratio,pass_op_ratio,points,timestamp
707887,954,3.075268817204301,1.3333333333333333,0.6958637469586375,0.07526881720430108,0.1827956989247312,2.0,0.0,0.12903225806451613,1,Elche,0.21505376344086022,0.3763440860215054,0.6836073040247223,0.021505376344086023,93,174,2.78494623655914,1.4838709677419355,0.6507537688442211,0.021505376344086023,0.26881720430107525,2.0,0.0,0.08602150537634409,Athletic Club,0.10752688172043011,0.3333333333333333,0.0,0.0,23,2013,1.4999999999999998,0.0,1.0693195802684854,1,1395788133138
707887,174,2.78494623655914,1.4838709677419355,0.6507537688442211,0.021505376344086023,0.26881720430107525,2.0,0.0,0.08602150537634409,0,Athletic Club,0.10752688172043011,0.3333333333333333,0.0,0.0,93,954,3.075268817204301,1.3333333333333333,0.6958637469586375,0.07526881720430108,0.1827956989247312,2.0,0.0,0.12903225806451613,Elche,0.21505376344086022,0.3763440860215054,0.6836073040247223,0.021505376344086023,23,2013,0.6666666666666667,0.0,0.9351741223600519,1,1395788052490
707890,182,4.193548387096774,1.2473118279569892,0.7692307692307693,0.03225806451612903,0.08602150537634409,3.0,1.0,0.17204301075268819,1,Málaga,0.23655913978494625,0.8387096774193549,0.8294210954980211,0.053763440860215055,93,177,2.3333333333333335,1.3978494623655915,0.6235632183908046,0.08602150537634409,0.07526881720430108,1.0,2.0,0.07526881720430108,Espanyol,0.20430107526881722,0.46236559139784944,1.1408595505222672,0.043010752688172046,23,2013,2.285714285714286,0.5,1.2336051045728464,0,1395780869634
707890,177,2.3333333333333335,1.3978494623655915,0.6235632183908046,0.08602150537634409,0.07526881720430108,1.0,2.0,0.07526881720430108,0,Espanyol,0.20430107526881722,0.46236559139784944,1.1408595505222672,0.043010752688172046,93,182,4.193548387096774,1.2473118279569892,0.7692307692307693,0.03225806451612903,0.08602150537634409,3.0,1.0,0.17204301075268819,Málaga,0.23655913978494625,0.8387096774193549,0.8294210954980211,0.053763440860215055,23,2013,0.4375,2.0,0.810632183908046,3,1395780869291
707885,1564,3.0319148936170213,1.2127659574468086,0.7125,0.11702127659574468,0.13829787234042554,5.0,4.0,0.14893617021276595,1,Almería,0.20212765957446807,0.5531914893617021,1.110264961606507,0.06382978723404255,94,188,3.1808510638297873,1.1170212765957446,0.7382716049382716,0.06382978723404255,0.13829787234042554,3.0,3.0,0.24468085106382978,Real Sociedad,0.1702127659574468,0.4574468085106383,1.9703405219665275,0.0851063829787234,23,2013,0.6086956521739131,1.3333333333333333,0.9650919732441472,3,1395771897522
707885,188,3.1808510638297873,1.1170212765957446,0.7382716049382716,0.06382978723404255,0.13829787234042554,3.0,3.0,0.24468085106382978,0,Real Sociedad,0.1702127659574468,0.4574468085106383,1.9703405219665275,0.0851063829787234,94,1564,3.0319148936170213,1.2127659574468086,0.7125,0.11702127659574468,0.13829787234042554,5.0,4.0,0.14893617021276595,Almería,0.20212765957446807,0.5531914893617021,1.110264961606507,0.06382978723404255,23,2013,1.6428571428571428,0.75,1.0361706735975742,0,1395701517477
741380,1616,4.712765957446808,1.2234042553191489,0.7924865831842576,0.10638297872340426,0.0851063829787234,1.0,0.0,0.2765957446808511,1,Montreal Impact,0.22340425531914893,0.776595744680851,1.3992715249096095,0.06382978723404255,94,3500,3.765957446808511,1.1808510638297873,0.759656652360515,0.02127659574468085,0.11702127659574468,0.0,2.0,0.09574468085106383,Seattle Sounders FC,0.14893617021276595,0.40425531914893614,2.1189003594531974,0.06382978723404255,98,2014,2.888888888888889,0.0,1.0432168015928363,0,1395612364547
741380,3500,3.765957446808511,1.1808510638297873,0.759656652360515,0.02127659574468085,0.11702127659574468,0.0,2.0,0.09574468085106383,0,Seattle Sounders FC,0.14893617021276595,0.40425531914893614,2.1189003594531974,0.06382978723404255,94,1616,4.712765957446808,1.2234042553191489,0.7924865831842576,0.10638297872340426,0.0851063829787234,1.0,0.0,0.2765957446808511,Montreal Impact,0.22340425531914893,0.776595744680851,1.3992715249096095,0.06382978723404255,98,2014,0.34615384615384615,2.0,0.9585735184413723,3,1395612361145
707882,178,6.815217391304348,0.8478260869565217,0.8881019830028328,0.05434782608695652,0.2608695652173913,2.0,4.0,0.1956521739130435,0,Barcelona,0.2391304347826087,1.358695652173913,1.133327207410257,0.05434782608695652,92,186,2.8260869565217392,0.7934782608695652,0.7784431137724551,0.010869565217391304,0.13043478260869565,6.0,3.0,0.14130434782608695,Real Madrid,0.15217391304347827,0.42391304347826086,1.6820519553647801,0.06521739130434782,23,2013,1.3846153846153848,1.3333333333333333,1.14086947047287,3,1395611607121
707882,186,2.8260869565217392,0.7934782608695652,0.7784431137724551,0.010869565217391304,0.13043478260869565,6.0,3.0,0.14130434782608695,1,Real Madrid,0.15217391304347827,0.42391304347826086,1.6820519553647801,0.06521739130434782,92,178,6.815217391304348,0.8478260869565217,0.8881019830028328,0.05434782608695652,0.2608695652173913,2.0,4.0,0.1956521739130435,Barcelona,0.2391304347826087,1.358695652173913,1.133327207410257,0.05434782608695652,23,2013,0.7222222222222221,0.75,0.8765244630356512,0,1395611604948
741387,1207,2.881720430107527,1.2473118279569892,0.6961038961038961,0.043010752688172046,0.21505376344086022,1.0,1.0,0.13978494623655913,1,Chicago Fire,0.15053763440860216,0.34408602150537637,0.8710949669147757,0.03225806451612903,93,399,4.010752688172043,1.4623655913978495,0.7313725490196078,0.043010752688172046,0.0967741935483871,5.0,1.0,0.10752688172043011,New York Red Bulls,0.22580645161290322,0.6666666666666666,1.1966897443859024,0.043010752688172046,98,2014,1.2999999999999998,1.0,0.9517774450750323,1,1395608442875
741387,399,4.010752688172043,1.4623655913978495,0.7313725490196078,0.043010752688172046,0.0967741935483871,5.0,1.0,0.10752688172043011,0,New York Red Bulls,0.22580645161290322,0.6666666666666666,1.1966897443859024,0.043010752688172046,93,1207,2.881720430107527,1.2473118279569892,0.6961038961038961,0.043010752688172046,0.21505376344086022,1.0,1.0,0.13978494623655913,Chicago Fire,0.15053763440860216,0.34408602150537637,0.8710949669147757,0.03225806451612903,98,2014,0.7692307692307693,1.0,1.050665788703541,1,1395608442461
707876,191,3.9450549450549453,1.5054945054945055,0.7223340040241448,0.07692307692307693,0.1978021978021978,2.0,2.0,0.15384615384615385,1,Valencia CF,0.23076923076923078,0.5714285714285714,2.812167282583916,0.06593406593406594,91,449,3.076923076923077,1.4725274725274726,0.6746987951807228,0.01098901098901099,0.17582417582417584,3.0,1.0,0.04395604395604396,Villarreal,0.18681318681318682,0.5164835164835165,0.33054420547912977,0.01098901098901099,23,2013,3.5,2.0,1.0706021845357863,3,1395604586617
707876,449,3.076923076923077,1.4725274725274726,0.6746987951807228,0.01098901098901099,0.17582417582417584,3.0,1.0,0.04395604395604396,0,Villarreal,0.18681318681318682,0.5164835164835165,0.33054420547912977,0.01098901098901099,91,191,3.9450549450549453,1.5054945054945055,0.7223340040241448,0.07692307692307693,0.1978021978021978,2.0,2.0,0.15384615384615385,Valencia CF,0.23076923076923078,0.5714285714285714,2.812167282583916,0.06593406593406594,23,2013,0.2857142857142857,0.5,0.934053763801725,0,1395604584880
707879,185,2.152173913043478,1.25,0.6305732484076433,0.0,0.15217391304347827,4.0,0.0,0.05434782608695652,1,Real Betis,0.06521739130434782,0.2391304347826087,0.4763411123793666,0.021739130434782608,92,175,4.510869565217392,1.2065217391304348,0.7874762808349146,0.07608695652173914,0.1956521739130435,2.0,2.0,0.09782608695652174,Atlético de Madrid,0.358695652173913,0.8043478260869565,0.5957733914578804,0.021739130434782608,23,2013,0.5555555555555555,0.0,0.800752052797176,0,1395597080531
707879,175,4.510869565217392,1.2065217391304348,0.7874762808349146,0.07608695652173914,0.1956521739130435,2.0,2.0,0.09782608695652174,0,Atlético de Madrid,0.358695652173913,0.8043478260869565,0.5957733914578804,0.021739130434782608,92,185,2.152173913043478,1.25,0.6305732484076433,0.0,0.15217391304347827,4.0,0.0,0.05434782608695652,Real Betis,0.06521739130434782,0.2391304347826087,0.4763411123793666,0.021739130434782608,23,2013,1.8,2.0,1.2488260211220363,3,1395597071744
707883,450,4.903225806451613,1.4516129032258065,0.7702702702702703,0.07526881720430108,0.23655913978494625,4.0,1.0,0.1935483870967742,1,Osasuna,0.24731182795698925,0.8172043010752689,0.8188755167434997,0.03225806451612903,93,179,2.3333333333333335,1.2258064516129032,0.6536144578313253,0.010752688172043012,0.12903225806451613,1.0,2.0,0.10752688172043011,Sevilla,0.06451612903225806,0.15053763440860216,1.2978642999010659,0.043010752688172046,23,2013,1.7999999999999998,0.5,1.1784780171876945,0,1395579296703
707883,179,2.3333333333333335,1.2258064516129032,0.6536144578313253,0.010752688172043012,0.12903225806451613,1.0,2.0,0.10752688172043011,0,Sevilla,0.06451612903225806,0.15053763440860216,1.2978642999010659,0.043010752688172046,93,450,4.903225806451613,1.4516129032258065,0.7702702702702703,0.07526881720430108,0.23655913978494625,4.0,1.0,0.1935483870967742,Osasuna,0.24731182795698925,0.8172043010752689,0.8188755167434997,0.03225806451612903,23,2013,0.5555555555555556,2.0,0.8485521031494399,3,1395579295368
741385,1903,3.65625,1.21875,0.7484008528784648,0.020833333333333332,0.25,3.0,3.0,0.10416666666666667,1,FC Dallas,0.14583333333333334,0.40625,1.2775170172253238,0.03125,96,2079,2.3020833333333335,1.1354166666666667,0.6676737160120846,0.03125,0.14583333333333334,6.0,1.0,0.10416666666666667,Chivas USA,0.16666666666666666,0.3958333333333333,1.1494197222226294,0.041666666666666664,98,2014,1.0,3.0,1.1209080647184246,3,1395542336358
741385,2079,2.3020833333333335,1.1354166666666667,0.6676737160120846,0.03125,0.14583333333333334,6.0,1.0,0.10416666666666667,0,Chivas USA,0.16666666666666666,0.3958333333333333,1.1494197222226294,0.041666666666666664,96,1903,3.65625,1.21875,0.7484008528784648,0.020833333333333332,0.25,3.0,3.0,0.10416666666666667,FC Dallas,0.14583333333333334,0.40625,1.2775170172253238,0.03125,98,2014,1.0,0.3333333333333333,0.8921338256685689,0,1395542335494
741386,1131,2.5319148936170213,1.202127659574468,0.6761363636363636,0.010638297872340425,0.18085106382978725,4.0,0.0,0.05319148936170213,0,San Jose Earthquakes,0.13829787234042554,0.40425531914893614,0.33054420547912977,0.010638297872340425,94,421,3.6595744680851063,1.1382978723404256,0.7610619469026548,0.0851063829787234,0.2127659574468085,3.0,1.0,0.18085106382978725,Sporting Kansas City,0.23404255319148937,0.574468085106383,1.550922017490385,0.0425531914893617,98,2014,0.29411764705882354,0.0,0.8884117336152221,0,1395541971707
741386,421,3.6595744680851063,1.1382978723404256,0.7610619469026548,0.0851063829787234,0.2127659574468085,3.0,1.0,0.18085106382978725,1,Sporting Kansas City,0.23404255319148937,0.574468085106383,1.550922017490385,0.0425531914893617,94,1131,2.5319148936170213,1.202127659574468,0.6761363636363636,0.010638297872340425,0.18085106382978725,4.0,0.0,0.05319148936170213,San Jose Earthquakes,0.13829787234042554,0.40425531914893614,0.33054420547912977,0.010638297872340425,98,2014,3.4000000000000004,1.0,1.125604223990481,3,1395541947887
741383,436,3.8958333333333335,1.21875,0.7601626016260162,0.08333333333333333,0.09375,3.0,2.0,0.13541666666666666,1,Colorado Rapids,0.34375,0.7604166666666666,1.5742112105340669,0.052083333333333336,96,1581,3.4375,1.2916666666666667,0.7252747252747253,0.020833333333333332,0.14583333333333334,2.0,0.0,0.07291666666666667,Portland Timbers,0.10416666666666667,0.25,0.41744301973908315,0.020833333333333332,98,2014,1.857142857142857,2.0,1.0481029810298104,3,1395533347788
741383,1581,3.4375,1.2916666666666667,0.7252747252747253,0.020833333333333332,0.14583333333333334,2.0,0.0,0.07291666666666667,0,Portland Timbers,0.10416666666666667,0.25,0.41744301973908315,0.020833333333333332,96,436,3.8958333333333335,1.21875,0.7601626016260162,0.08333333333333333,0.09375,3.0,2.0,0.13541666666666666,Colorado Rapids,0.34375,0.7604166666666666,1.5742112105340669,0.052083333333333336,98,2014,0.5384615384615385,0.0,0.9541047188106012,0,1395533343536
741382,5513,4.043010752688172,1.2043010752688172,0.7689161554192229,0.03225806451612903,0.10752688172043011,1.0,1.0,0.20430107526881722,0,Philadelphia Union,0.27956989247311825,0.6236559139784946,1.5491806602892648,0.043010752688172046,93,454,4.473118279569892,1.3440860215053763,0.7675276752767528,0.07526881720430108,0.07526881720430108,1.0,2.0,0.0967741935483871,Columbus Crew,0.23655913978494625,0.6021505376344086,0.6401238230710053,0.021505376344086023,98,2014,2.111111111111111,0.5,1.0018090294163913,0,1395533000681
741382,454,4.473118279569892,1.3440860215053763,0.7675276752767528,0.07526881720430108,0.07526881720430108,1.0,2.0,0.0967741935483871,1,Columbus Crew,0.23655913978494625,0.6021505376344086,0.6401238230710053,0.021505376344086023,93,5513,4.043010752688172,1.2043010752688172,0.7689161554192229,0.03225806451612903,0.10752688172043011,1.0,1.0,0.20430107526881722,Philadelphia Union,0.27956989247311825,0.6236559139784946,1.5491806602892648,0.043010752688172046,98,2014,0.47368421052631576,2.0,0.9981942372615217,3,1395532999605
707877,1450,2.5434782608695654,1.423913043478261,0.639344262295082,0.043478260869565216,0.15217391304347827,3.0,0.0,0.09782608695652174,0,Getafe,0.06521739130434782,0.2717391304347826,0.5556858065392246,0.03260869565217391,92,174,5.032608695652174,1.6195652173913044,0.7553017944535073,0.09782608695652174,0.2717391304347826,1.0,1.0,0.15217391304347827,Athletic Club,0.17391304347826086,0.532608695652174,1.7883434645738818,0.08695652173913043,23,2013,0.6428571428571428,0.0,0.8464752328010481,0,1395528621883
707877,174,5.032608695652174,1.6195652173913044,0.7553017944535073,0.09782608695652174,0.2717391304347826,1.0,1.0,0.15217391304347827,1,Athletic Club,0.17391304347826086,0.532608695652174,1.7883434645738818,0.08695652173913043,92,1450,2.5434782608695654,1.423913043478261,0.639344262295082,0.043478260869565216,0.15217391304347827,3.0,0.0,0.09782608695652174,Getafe,0.06521739130434782,0.2717391304347826,0.5556858065392246,0.03260869565217391,23,2013,1.5555555555555556,1.0,1.1813694733759985,3,1395528619540
741384,1326,4.042553191489362,1.6170212765957446,0.7129455909943715,0.0425531914893617,0.1276595744680851,1.0,0.0,0.06382978723404255,0,D.C. United,0.1702127659574468,0.6808510638297872,0.41398603137257783,0.02127659574468085,94,2077,2.127659574468085,1.4042553191489362,0.6006006006006006,0.02127659574468085,0.2127659574468085,1.0,1.0,0.14893617021276595,Toronto FC,0.14893617021276595,0.3617021276595745,1.965624495760732,0.07446808510638298,98,2014,0.42857142857142855,0.0,1.1870544090056285,0,1395527446835
741384,2077,2.127659574468085,1.4042553191489362,0.6006006006006006,0.02127659574468085,0.2127659574468085,1.0,1.0,0.14893617021276595,1,Toronto FC,0.14893617021276595,0.3617021276595745,1.965624495760732,0.07446808510638298,94,1326,4.042553191489362,1.6170212765957446,0.7129455909943715,0.0425531914893617,0.1276595744680851,1.0,0.0,0.06382978723404255,D.C. United,0.1702127659574468,0.6808510638297872,0.41398603137257783,0.02127659574468085,98,2014,2.3333333333333335,1.0,0.8424213687371582,3,1395527436713
741381,1230,3.5806451612903225,1.10752688172043,0.7620137299771167,0.021505376344086023,0.1935483870967742,1.0,1.0,0.0967741935483871,0,LA Galaxy,0.17204301075268819,0.5053763440860215,0.33054420547912977,0.010752688172043012,93,1899,3.827956989247312,1.1397849462365592,0.7688984881209503,0.043010752688172046,0.16129032258064516,2.0,1.0,0.10752688172043011,Real Salt Lake,0.23655913978494625,0.6236559139784946,0.4973057002666207,0.021505376344086023,98,2014,0.8999999999999999,1.0,0.9910459465713625,1,1395526771969
741381,1899,3.827956989247312,1.1397849462365592,0.7688984881209503,0.043010752688172046,0.16129032258064516,2.0,1.0,0.10752688172043011,1,Real Salt Lake,0.23655913978494625,0.6236559139784946,0.4973057002666207,0.021505376344086023,93,1230,3.5806451612903225,1.10752688172043,0.7620137299771167,0.021505376344086023,0.1935483870967742,1.0,1.0,0.0967741935483871,LA Galaxy,0.17204301075268819,0.5053763440860215,0.33054420547912977,0.010752688172043012,98,2014,1.1111111111111112,1.0,1.0090349528794453,1,1395526770467
707884,192,2.717391304347826,1.4565217391304348,0.6493506493506493,0.043478260869565216,0.06521739130434782,4.0,1.0,0.09782608695652174,1,Real Valladolid,0.14130434782608695,0.42391304347826086,0.13097123487472828,0.010869565217391304,92,184,4.673913043478261,1.5,0.7557117750439367,0.07608695652173914,0.10869565217391304,2.0,1.0,0.18478260869565216,Rayo Vallecano,0.25,0.6195652173913043,0.8341154060708968,0.03260869565217391,23,2013,0.5294117647058824,1.0,0.8592570220477197,1,1395521465663
707884,184,4.673913043478261,1.5,0.7557117750439367,0.07608695652173914,0.10869565217391304,2.0,1.0,0.18478260869565216,0,Rayo Vallecano,0.25,0.6195652173913043,0.8341154060708968,0.03260869565217391,92,192,2.717391304347826,1.4565217391304348,0.6493506493506493,0.043478260869565216,0.06521739130434782,4.0,1.0,0.09782608695652174,Real Valladolid,0.14130434782608695,0.42391304347826086,0.13097123487472828,0.010869565217391304,23,2013,1.8888888888888886,1.0,1.1637961335676625,1,1395521461750
741379,928,2.806451612903226,1.2258064516129032,0.6941489361702128,0.0967741935483871,0.13978494623655913,1.0,0.0,0.1827956989247312,1,New England Revolution,0.1827956989247312,0.5698924731182796,0.8068853178584965,0.03225806451612903,93,1708,2.989247311827957,1.2903225806451613,0.6967418546365914,0.053763440860215055,0.13978494623655913,3.0,0.0,0.08602150537634409,Vancouver Whitecaps,0.10752688172043011,0.25806451612903225,0.3165944302640642,0.021505376344086023,98,2014,2.125,0.0,0.9962785091076076,1,1395518617596
741379,1708,2.989247311827957,1.2903225806451613,0.6967418546365914,0.053763440860215055,0.13978494623655913,3.0,0.0,0.08602150537634409,0,Vancouver Whitecaps,0.10752688172043011,0.25806451612903225,0.3165944302640642,0.021505376344086023,93,928,2.806451612903226,1.2258064516129032,0.6941489361702128,0.0967741935483871,0.13978494623655913,1.0,0.0,0.1827956989247312,New England Revolution,0.1827956989247312,0.5698924731182796,0.8068853178584965,0.03225806451612903,98,2014,0.4705882352941177,0.0,1.003735392120147,1,1395518615251
707880,855,2.4193548387096775,1.2365591397849462,0.6598240469208211,0.0967741935483871,0.10752688172043011,4.0,0.0,0.06451612903225806,0,Levante,0.0967741935483871,0.3118279569892473,0.8717122721262879,0.021505376344086023,93,177,4.419354838709677,1.3548387096774193,0.7639405204460966,0.08602150537634409,0.1935483870967742,4.0,0.0,0.12903225806451613,Espanyol,0.3010752688172043,0.956989247311828,0.9931869216165979,0.03225806451612903,23,2013,0.5,0.0,0.8637112828306612,1,1395514305638
707880,177,4.419354838709677,1.3548387096774193,0.7639405204460966,0.08602150537634409,0.1935483870967742,4.0,0.0,0.12903225806451613,1,Espanyol,0.3010752688172043,0.956989247311828,0.9931869216165979,0.03225806451612903,93,855,2.4193548387096775,1.2365591397849462,0.6598240469208211,0.0967741935483871,0.10752688172043011,4.0,0.0,0.06451612903225806,Levante,0.0967741935483871,0.3118279569892473,0.8717122721262879,0.021505376344086023,23,2013,2.0,0.0,1.1577942998760842,1,1395514303833
707878,954,2.6451612903225805,1.3333333333333333,0.6630727762803235,0.03225806451612903,0.16129032258064516,5.0,0.0,0.10752688172043011,0,Elche,0.0967741935483871,0.34408602150537637,0.537881350417864,0.021505376344086023,93,5683,3.236559139784946,1.1827956989247312,0.7305825242718447,0.053763440860215055,0.1935483870967742,1.0,1.0,0.0967741935483871,Granada CF,0.16129032258064516,0.3978494623655914,1.3476402423617935,0.043010752688172046,23,2013,1.1111111111111112,0.0,0.9075946306561238,0,1395507225302
707878,5683,3.236559139784946,1.1827956989247312,0.7305825242718447,0.053763440860215055,0.1935483870967742,1.0,1.0,0.0967741935483871,1,Granada CF,0.16129032258064516,0.3978494623655914,1.3476402423617935,0.043010752688172046,93,954,2.6451612903225805,1.3333333333333333,0.6630727762803235,0.03225806451612903,0.16129032258064516,5.0,0.0,0.10752688172043011,Elche,0.0967741935483871,0.34408602150537637,0.537881350417864,0.021505376344086023,23,2013,0.8999999999999999,1.0,1.1018134817270502,3,1395507219437
707881,176,4.612903225806452,1.3978494623655915,0.7660714285714286,0.06451612903225806,0.15053763440860216,1.0,0.0,0.12903225806451613,1,Celta de Vigo,0.23655913978494625,0.946236559139785,0.6951167449368421,0.043010752688172046,93,182,1.872340425531915,1.2446808510638299,0.5986394557823129,0.02127659574468085,0.0851063829787234,6.0,2.0,0.09574468085106383,Málaga,0.1276595744680851,0.3723404255319149,1.9924577627949147,0.05319148936170213,23,2013,1.3476702508960574,0.0,1.2796875,0,1395438910700
707881,182,1.872340425531915,1.2446808510638299,0.5986394557823129,0.02127659574468085,0.0851063829787234,6.0,2.0,0.09574468085106383,0,Málaga,0.1276595744680851,0.3723404255319149,1.9924577627949147,0.05319148936170213,94,176,4.612903225806452,1.3978494623655915,0.7660714285714286,0.06451612903225806,0.15053763440860216,1.0,0.0,0.12903225806451613,Celta de Vigo,0.23655913978494625,0.946236559139785,0.6951167449368421,0.043010752688172046,23,2013,0.7420212765957447,2.0,0.7814407814407813,3,1395438860273
707866,449,2.4148936170212765,1.3617021276595744,0.6376404494382022,0.11702127659574468,0.1276595744680851,3.0,1.0,0.0851063829787234,1,Villarreal,0.3404255319148936,0.6170212765957447,1.326350738776073,0.031914893617021274,94,174,4.212765957446808,1.446808510638298,0.7429643527204502,0.05319148936170213,0.14893617021276595,2.0,1.0,0.07446808510638298,Athletic Club,0.1595744680851064,0.7021276595744681,0.7547707119110387,0.02127659574468085,23,2013,1.1428571428571428,1.0,0.8582382816933378,1,1395096656154
707866,174,4.212765957446808,1.446808510638298,0.7429643527204502,0.05319148936170213,0.14893617021276595,2.0,1.0,0.07446808510638298,0,Athletic Club,0.1595744680851064,0.7021276595744681,0.7547707119110387,0.02127659574468085,94,449,2.4148936170212765,1.3617021276595744,0.6376404494382022,0.11702127659574468,0.1276595744680851,3.0,1.0,0.0851063829787234,Villarreal,0.3404255319148936,0.6170212765957447,1.326350738776073,0.031914893617021274,23,2013,0.875,1.0,1.1651775751915432,1,1395096644240
741378,1708,4.4361702127659575,1.1702127659574468,0.7897727272727273,0.0,0.18085106382978725,2.0,1.0,0.0851063829787234,0,Vancouver Whitecaps,0.10638297872340426,0.3404255319148936,0.3508914881548718,0.02127659574468085,94,2079,2.893617021276596,1.3829787234042554,0.674937965260546,0.06382978723404255,0.13829787234042554,3.0,1.0,0.1702127659574468,Chivas USA,0.09574468085106383,0.4787234042553192,1.6572198599536692,0.05319148936170213,98,2014,0.5,1.0,1.1701412098930482,1,1395018503108
741378,2079,2.893617021276596,1.3829787234042554,0.674937965260546,0.06382978723404255,0.13829787234042554,3.0,1.0,0.1702127659574468,1,Chivas USA,0.09574468085106383,0.4787234042553192,1.6572198599536692,0.05319148936170213,94,1708,4.4361702127659575,1.1702127659574468,0.7897727272727273,0.0,0.18085106382978725,2.0,1.0,0.0851063829787234,Vancouver Whitecaps,0.10638297872340426,0.3404255319148936,0.3508914881548718,0.02127659574468085,98,2014,2.0,1.0,0.8545977114090366,1,1395018496319
707875,188,2.924731182795699,1.1505376344086022,0.7157894736842105,0.06451612903225806,0.21505376344086022,2.0,1.0,0.0967741935483871,1,Real Sociedad,0.0967741935483871,0.3333333333333333,0.6626427161374682,0.021505376344086023,93,191,4.086021505376344,1.2580645161290323,0.7630522088353414,0.0967741935483871,0.17204301075268819,4.0,0.0,0.12903225806451613,Valencia CF,0.1935483870967742,0.5376344086021505,0.8294042109249591,0.03225806451612903,23,2013,0.75,1.0,0.9380609418282548,3,1395006583448
707875,191,4.086021505376344,1.2580645161290323,0.7630522088353414,0.0967741935483871,0.17204301075268819,4.0,0.0,0.12903225806451613,0,Valencia CF,0.1935483870967742,0.5376344086021505,0.8294042109249591,0.03225806451612903,93,188,2.924731182795699,1.1505376344086022,0.7157894736842105,0.06451612903225806,0.21505376344086022,2.0,1.0,0.0967741935483871,Real Sociedad,0.0967741935483871,0.3333333333333333,0.6626427161374682,0.021505376344086023,23,2013,1.3333333333333333,0.0,1.066028821167021,0,1395006562553
741377,1207,1.8969072164948453,1.1855670103092784,0.6133333333333333,0.08247422680412371,0.16494845360824742,5.0,1.0,0.14432989690721648,0,Chicago Fire,0.21649484536082475,0.44329896907216493,0.8278499057457505,0.030927835051546393,97,1581,3.6907216494845363,1.1134020618556701,0.7665952890792291,0.05154639175257732,0.21649484536082475,1.0,1.0,0.21649484536082475,Portland Timbers,0.21649484536082475,0.5051546391752577,2.1834959304757833,0.07216494845360824,98,2014,0.6666666666666666,1.0,0.8000744878957169,1,1395003787870
741377,1581,3.6907216494845363,1.1134020618556701,0.7665952890792291,0.05154639175257732,0.21649484536082475,1.0,1.0,0.21649484536082475,1,Portland Timbers,0.21649484536082475,0.5051546391752577,2.1834959304757833,0.07216494845360824,97,1207,1.8969072164948453,1.1855670103092784,0.6133333333333333,0.08247422680412371,0.16494845360824742,5.0,1.0,0.14432989690721648,Chicago Fire,0.21649484536082475,0.44329896907216493,0.8278499057457505,0.030927835051546393,98,2014,1.5000000000000002,1.0,1.2498836234987432,1,1395003785759
707873,192,3.5053763440860215,1.3010752688172043,0.7276785714285714,0.021505376344086023,0.13978494623655913,3.0,1.0,0.08602150537634409,0,Real Valladolid,0.12903225806451613,0.44086021505376344,0.2377491051566103,0.010752688172043012,93,179,5.473118279569892,1.086021505376344,0.8330605564648118,0.0967741935483871,0.13978494623655913,3.0,4.0,0.15053763440860216,Sevilla,0.3763440860215054,0.9247311827956989,1.2282763511499,0.043010752688172046,23,2013,0.5714285714285715,0.25,0.8735002104967723,0,1394999565414
707873,179,5.473118279569892,1.086021505376344,0.8330605564648118,0.0967741935483871,0.13978494623655913,3.0,4.0,0.15053763440860216,1,Sevilla,0.3763440860215054,0.9247311827956989,1.2282763511499,0.043010752688172046,93,192,3.5053763440860215,1.3010752688172043,0.7276785714285714,0.021505376344086023,0.13978494623655913,3.0,1.0,0.08602150537634409,Real Valladolid,0.12903225806451613,0.44086021505376344,0.2377491051566103,0.010752688172043012,23,2013,1.75,4.0,1.144819415019128,3,1394999564782
707872,178,7.510869565217392,0.8695652173913043,0.8950777202072538,0.043478260869565216,0.11956521739130435,1.0,7.0,0.21739130434782608,1,Barcelona,0.5760869565217391,1.326086956521739,3.629629174594842,0.11956521739130435,92,450,2.7065217391304346,0.9130434782608695,0.7455089820359282,0.043478260869565216,0.09782608695652174,2.0,0.0,0.06521739130434782,Osasuna,0.09782608695652174,0.18478260869565216,0.34909797394753284,0.03260869565217391,23,2013,3.3333333333333335,7.0,1.2006263395551116,3,1394992368861
707872,450,2.7065217391304346,0.9130434782608695,0.7455089820359282,0.043478260869565216,0.09782608695652174,2.0,0.0,0.06521739130434782,0,Osasuna,0.09782608695652174,0.18478260869565216,0.34909797394753284,0.03260869565217391,92,178,7.510869565217392,0.8695652173913043,0.8950777202072538,0.043478260869565216,0.11956521739130435,1.0,7.0,0.21739130434782608,Barcelona,0.5760869565217391,1.326086956521739,3.629629174594842,0.11956521739130435,23,2013,0.3,0.0,0.8328986022166955,0,1394992366389
707870,855,2.6559139784946235,1.3333333333333333,0.6639784946236559,0.043010752688172046,0.1935483870967742,3.0,0.0,0.1935483870967742,1,Levante,0.1935483870967742,0.5268817204301075,1.9616369403188556,0.06451612903225806,93,176,3.021505376344086,1.3118279569892473,0.6955445544554455,0.0967741935483871,0.1827956989247312,5.0,1.0,0.27956989247311825,Celta de Vigo,0.23655913978494625,0.5376344086021505,2.3484422201314548,0.07526881720430108,23,2013,0.6923076923076924,0.0,0.9546167680710214,0,1394978957189
