Date,ewa,ewc
2013-02-13,23.538012,27.434
2013-02-14,23.733127,27.367711
2013-02-15,23.715389,27.112026
2013-02-19,24.18544,27.216195000000006
2013-02-20,23.812947,26.894221
2013-02-21,23.396109,26.723765000000004
2013-02-22,23.848422,26.790055
2013-02-25,23.591225,26.47755
2013-02-26,23.591225,26.562778
2013-02-27,23.86616,26.799523
2013-02-28,23.839553,26.723765000000004
2013-03-01,23.892767000000006,26.799523
2013-03-04,23.759734,26.695357
2013-03-05,24.141095,26.723765000000004
2013-03-06,24.26526,26.790055
2013-03-07,24.34508,26.865813
2013-03-08,24.327342,26.875281
2013-03-11,24.469244,27.00786
2013-03-12,24.451506,27.055208
2013-03-13,24.26526,26.723765000000004
2013-03-14,24.176571,27.01733
2013-03-15,24.557933,27.149906
2013-03-18,24.220915,26.903691
2013-03-19,23.78634,26.771115
2013-03-20,23.857291,26.941572
2013-03-21,23.733127,26.799523
2013-03-22,24.0258,26.875281
2013-03-25,23.910504,26.704827
2013-03-26,24.008062,26.903691
2013-03-27,24.034669,26.875281
2013-03-28,23.981456,26.99839
2013-04-01,23.883898,26.903691
2013-04-02,24.016931,26.951040000000006
2013-04-03,23.70652,26.373383
2013-04-04,23.715389,26.240805
2013-04-05,23.431585,26.07982
2013-04-08,23.6267,26.07982
2013-04-09,24.052407,26.420732
2013-04-10,24.274129,26.600658000000006
2013-04-11,24.442637,26.572248
2013-04-12,24.26526,26.193457
2013-04-15,23.351765,25.123371
2013-04-16,23.910504,25.54004
2013-04-17,23.662176,25.047612
2013-04-18,23.458192,25.123371
2013-04-19,23.475929,25.274887
2013-04-22,23.635569,25.293825
2013-04-23,24.0258,25.303295
2013-04-24,24.371686,25.729437
2013-04-25,24.442637,25.937772
2013-04-26,24.336211,25.805195
2013-04-29,24.708704,26.155579
2013-04-30,24.921557,26.534370000000006
2013-05-01,24.495851,26.297625
2013-05-02,24.504719,26.382853000000004
2013-05-03,24.81513,26.5249
2013-05-06,24.602277,26.610128000000003
2013-05-07,24.353948000000006,26.723765000000004
2013-05-08,24.557933,27.093088
2013-05-09,24.247522,26.846873
2013-05-10,24.149964,26.818463
2013-05-13,24.079013,26.752175
2013-05-14,24.10562,26.685887
2013-05-15,23.892767000000006,26.458612
2013-05-16,23.582356,26.439672
2013-05-17,23.529143,26.449142
2013-05-20,23.830685,26.742705
2013-05-21,23.582356,26.771115
2013-05-22,23.121174,26.600658000000006
2013-05-23,22.988141,26.534370000000006
2013-05-24,22.216547,26.51543
2013-05-28,22.234286,26.534370000000006
2013-05-29,22.145596,26.638537
2013-05-30,22.225416,26.790055
2013-05-31,21.64894,26.259745
2013-06-03,22.12786,26.5249
2013-06-04,21.861792,26.316565
2013-06-05,21.143414,25.956712
2013-06-06,21.311923,26.117698
2013-06-07,21.178888,26.193457
2013-06-10,20.974904,26.269215000000006
2013-06-11,20.646757,25.937772
2013-06-12,20.637888,25.653679
2013-06-13,21.285316,26.165047
2013-06-14,21.232103,25.928302
2013-06-17,21.569119,26.146108
2013-06-18,21.444956,26.250275
2013-06-19,20.903953,25.871484
2013-06-20,19.963852,25.019202
2013-06-21,20.150098,24.924504
2013-06-24,20.043672,24.536242
2013-06-25,20.407296,24.801397
2013-06-26,20.646757,24.905564
2013-06-27,20.93914,25.005202
2013-06-28,20.503287,25.053104
2013-07-01,20.394323,25.120168
2013-07-02,20.485126,25.081846
2013-07-03,20.158237,25.014783
2013-07-05,20.321681,24.947719
2013-07-08,20.530529,25.158491
2013-07-09,20.957301,25.455487
2013-07-10,20.775695,25.474648
2013-07-11,21.338674,26.221931
2013-07-12,21.057185,26.097383
2013-07-15,21.184309,26.221931
2013-07-16,21.474878,26.298575
2013-07-17,21.502119,26.327315
2013-07-18,21.429477,26.605152
2013-07-19,21.384074,26.739279
2013-07-22,21.54752,26.940471
2013-07-23,21.629242,26.997954
2013-07-24,21.474878,26.768021
2013-07-25,21.674645,26.93089
2013-07-26,21.838089,26.863827
2013-07-29,21.665564,26.969212
2013-07-30,21.347754,26.605152
2013-07-31,21.120747,26.471023
2013-08-01,21.129827,26.538088
2013-08-02,21.256951,26.442283000000003
2013-08-05,21.20247,26.356058
2013-08-06,21.266031,26.174027
2013-08-07,20.90282,25.924933
2013-08-08,21.502119,26.480604
2013-08-09,21.638323,26.528508
2013-08-12,21.774527,26.605152
2013-08-13,21.947053,26.643473
2013-08-14,21.947053,26.681796
2013-08-15,21.801768,26.854246000000003
2013-08-16,21.86533,26.854246000000003
2013-08-19,21.674645,26.499765000000004
2013-08-20,21.5566,26.547667
2013-08-21,21.302352,26.145287
2013-08-22,21.456717,26.279414000000006
2013-08-23,21.729126,26.518927
2013-08-26,21.592922,26.509346
2013-08-27,21.374996,26.21235
2013-08-28,21.302352,26.260252
2013-08-29,21.266031,26.298575
2013-08-30,21.320513,26.241090000000003
2013-09-03,21.947053,26.423121
2013-09-04,22.255783,26.557248
2013-09-05,22.128659,26.739279
2013-09-06,22.264863,26.911729
2013-09-09,22.600833,27.065017
2013-09-10,22.964046,27.074598
2013-09-11,23.036688,27.208725
2013-09-12,22.809681,26.892567
2013-09-13,22.8006,26.892567
2013-09-16,22.973124,27.160823
2013-09-17,23.191053,27.256629
2013-09-18,23.79943,27.649431
2013-09-19,23.517942,27.496142
2013-09-20,23.245534,27.199144
2013-09-23,23.318176,27.189563
2013-09-24,23.191053,27.199144
2013-09-25,23.245534,27.160823
2013-09-26,23.427139,27.208725
2013-09-27,23.263695,27.237467
2013-09-30,22.945885,27.1225
2013-10-01,23.136570000000006,27.237467
2013-10-02,23.127489,27.189563
2013-10-03,23.082089,26.988373
2013-10-04,23.281854,27.1225
2013-10-07,22.873242,27.112919
2013-10-08,22.727958,26.787181
2013-10-09,22.81876,26.815923
2013-10-10,23.227373,27.208725
2013-10-11,23.536103,27.314111
2013-10-14,23.581504,27.371594
2013-10-15,23.499781,27.29495
2013-10-16,23.79943,27.4674
2013-10-17,24.144482,27.726075
2013-10-18,24.425971,27.956007
2013-10-21,24.398731,28.01349
2013-10-22,24.743781,28.205102
2013-10-23,24.371489,27.965588
2013-10-24,24.453212,28.01349
2013-10-25,24.562175,28.090134000000006
2013-10-28,24.643897,28.090134000000006
2013-10-29,24.371489,28.147617
2013-10-30,24.235285,28.147617
2013-10-31,24.217124,28.128457
2013-11-01,24.198964,28.042232
2013-11-04,24.298847,28.128457
2013-11-05,24.326089,28.01349
2013-11-06,24.525854,28.205102
2013-11-07,24.198964,27.917684
2013-11-08,24.289767,28.090134000000006
2013-11-11,24.06276,28.051813
2013-11-12,23.772191,27.936846000000006
2013-11-13,23.635987,28.128457
2013-11-14,23.726788,28.243423
2013-11-15,24.044599,28.367971
2013-11-18,23.908395,28.387131
2013-11-19,23.881153,28.233842
2013-11-20,23.536103,28.272165
2013-11-21,23.372658,28.205102
2013-11-22,23.363577,28.214682
2013-11-25,23.345416,28.118877
2013-11-26,23.227373,27.908104
2013-11-27,23.136570000000006,27.764396
2013-11-29,23.027607,27.869783
2013-12-02,22.764278,27.764396
2013-12-03,22.709797,27.496142
2013-12-04,22.691636,27.390756
2013-12-05,22.401067,27.285369
2013-12-06,22.555432,27.409917
2013-12-09,22.246702,27.553625
2013-12-10,22.237622,27.63985
2013-12-11,21.901652,27.227886
2013-12-12,21.374996,27.103340000000006
2013-12-13,21.620162,27.199144
2013-12-16,21.783607,27.400336
2013-12-17,21.54752,27.323692
2013-12-18,21.63686,27.477154
2013-12-19,21.981189,27.671406
2013-12-20,22.334823,27.758821
2013-12-23,22.604703,27.953075
2013-12-24,22.679152,28.089052
2013-12-26,22.641927,28.234741
2013-12-27,22.561813,28.030776
2013-12-30,22.627022,28.186179
2013-12-31,22.701545,28.322156
2014-01-02,22.524553,28.127901
2014-01-03,22.748121,28.108477
2014-01-06,22.673598,27.923936
2014-01-07,22.636336,27.817096000000006
2014-01-08,22.496606,27.797672
2014-01-09,22.459345000000006,27.719971
2014-01-10,22.682914,27.846235
2014-01-13,22.571129,27.817096000000006
2014-01-14,22.273037,27.632557
2014-01-15,22.263722,27.758821
2014-01-16,22.217146,27.914223
2014-01-17,22.086729,27.90451
2014-01-21,22.235777,28.059913
2014-01-22,22.254406,27.875373
2014-01-23,21.816585,27.778246000000006
2014-01-24,21.341501,27.341175
2014-01-27,21.434655,26.942956
2014-01-28,21.593016,27.098358
2014-01-29,21.369448,26.942956
2014-01-30,21.695486,27.146923
2014-01-31,21.462602,27.127497
2014-02-03,21.136564,26.77784
2014-02-04,21.648908,26.855542
2014-02-05,21.481231,26.962382
2014-02-06,22.021522,27.331462
2014-02-07,22.179883,27.53543
2014-02-10,22.170568,27.53543
2014-02-11,22.69223,27.787959000000004
2014-02-12,22.850591,27.90451
2014-02-13,22.794697,28.108477
2014-02-14,23.167313,28.225028
2014-02-18,23.269781,28.322156
2014-02-19,23.167313,28.108477
2014-02-20,23.409511,28.225028
2014-02-21,23.297728,28.15704
2014-02-24,23.577188,28.30273
2014-02-25,23.372251,28.273593
2014-02-26,23.316359,28.147327
2014-02-27,23.325675,28.186179
2014-02-28,23.241836,28.341581
2014-03-03,23.064844,28.273593
2014-03-04,23.400198,28.390144
2014-03-05,23.484034,28.545547
2014-03-06,23.772812,28.642674
2014-03-07,23.744865,28.438708
2014-03-10,23.446774,28.428996
2014-03-11,23.21389,28.361007
2014-03-12,23.21389,28.496984
2014-03-13,23.204574,28.438708
2014-03-14,23.018266,28.293017
2014-03-17,23.344304,28.40957
2014-03-18,23.511981,28.487271000000003
2014-03-19,23.139367,28.15704
2014-03-20,23.092791,28.195892
2014-03-21,23.157998000000006,28.254167
2014-03-24,23.316359,28.195892
2014-03-25,23.605135,28.331868
2014-03-26,23.716918,28.293017
2014-03-27,23.810072,28.390144
2014-03-28,23.921857,28.51641
2014-03-31,24.09885,28.700949
2014-04-01,24.126795,28.846641
2014-04-02,24.154742,28.982618
2014-04-03,24.042956,28.827215
2014-04-04,24.117479,28.982618
2014-04-07,24.126795,28.710662
2014-04-08,24.555303,29.070032
2014-04-09,24.965177,29.332274
2014-04-10,24.592563,28.895203
2014-04-11,24.490095,28.652387
2014-04-14,24.443517,28.798076
2014-04-15,24.275841,28.807789
2014-04-16,24.564618,28.972905
2014-04-17,24.639141,29.079745000000006
2014-04-21,24.629825,29.070032
2014-04-22,24.872025,29.157446000000004
2014-04-23,24.769556,29.118594
2014-04-24,24.722979,29.13802
2014-04-25,24.657770000000006,29.099169
2014-04-28,24.844078,29.13802
2014-04-29,24.667086,29.507101
2014-04-30,24.639141,29.662506
2014-05-01,24.415571,29.613941
2014-05-02,24.471464,29.749918
2014-05-05,24.508725,29.672217
2014-05-06,24.62051,29.691642
2014-05-07,24.601879,29.740207
2014-05-08,24.76024,29.720781
2014-05-09,24.722979,29.516814
2014-05-12,24.797502,29.759631
2014-05-13,24.816132,29.779057
2014-05-14,24.890655,29.827619
2014-05-15,24.844078,29.672217
2014-05-16,24.89997,29.584802000000003
2014-05-19,24.573932,29.64308
2014-05-20,24.192002,29.468251
2014-05-21,24.396941,29.720781
2014-05-22,24.545987,29.866471
2014-05-23,24.639141,29.973311
2014-05-27,24.778871,29.856758000000006
2014-05-28,24.685717,29.740207
2014-05-29,24.909286,29.769344
2014-05-30,24.741609,29.817908000000006
2014-06-02,24.722979,29.788769
2014-06-03,24.583248,29.866471
2014-06-04,24.452833,29.885897
2014-06-05,24.648455,29.915033
2014-06-06,24.741609,30.012161
2014-06-09,24.89997,30.15785
2014-06-10,24.89997,30.216128
2014-06-11,24.750924,30.332679
2014-06-12,24.648455,30.400667
2014-06-13,24.648455,30.614347
2014-06-16,24.639141,30.740611
2014-06-17,24.396941,30.66291
2014-06-18,24.592563,30.808599
2014-06-19,24.853394,30.925152
2014-06-20,24.769556,31.119407
2014-06-23,24.89997,31.197106
2014-06-24,24.555303,30.876590000000004
2014-06-25,24.652703,30.949975
2014-06-26,24.993132,31.175032
2014-06-27,24.993132,31.429440000000003
2014-06-30,24.709441,31.517505
2014-07-01,24.822918,31.674065
2014-07-02,25.059326,31.693636
2014-07-03,25.097153,31.840413
2014-07-07,25.097153,31.586
2014-07-08,25.002589,31.586
2014-07-09,24.983676000000006,31.771918
2014-07-10,24.841831,31.595787
2014-07-11,25.106607,31.380516
2014-07-14,25.220084,31.527293
2014-07-15,25.097153,31.312021
2014-07-16,25.172803,31.595787
2014-07-17,24.993132,31.517505
2014-07-18,25.276822,31.752347
2014-07-21,25.172803,31.722990000000006
2014-07-22,25.352473,31.879553
2014-07-23,25.626708,32.036113
2014-07-24,25.551057,32.016543
2014-07-25,25.390299,31.948048
2014-07-28,25.484863,31.977402
2014-07-29,25.447037,31.811055
2014-07-30,25.46595,31.908907
2014-07-31,25.144434,31.468581
2014-08-01,24.983676000000006,31.165247
2014-08-04,25.087696,31.351162
2014-08-05,24.813461,30.969546
2014-08-06,24.945849,31.135891
2014-08-07,24.66216,30.920621
2014-08-08,24.605422,30.930407
2014-08-11,24.605422,31.223956
2014-08-12,24.813461,31.233741
2014-08-13,24.983676000000006,31.233741
2014-08-14,25.182258,31.341375
2014-08-15,25.220084,31.429440000000003
2014-08-18,25.390299,31.507722
2014-08-19,25.418667000000006,31.644712
2014-08-20,25.598338,31.722990000000006
2014-08-21,25.579425,31.801272
2014-08-22,25.475406,31.74256
2014-08-25,25.522687,31.771918
2014-08-26,25.551057,31.908907
2014-08-27,25.645621,32.143745
2014-08-28,25.664532,32.124179
2014-08-29,25.683445000000006,32.153532
2014-09-02,25.683445000000006,32.026326
2014-09-03,25.85366,32.241598
2014-09-04,25.768553,32.094821
2014-09-05,25.721272,32.133962
2014-09-08,25.352473,31.722990000000006
2014-09-09,25.201171,31.791488
2014-09-10,25.172803,31.74256
2014-09-11,24.76618,31.605571
2014-09-12,24.501402,31.488152000000003
2014-09-15,24.264993,31.517505
2014-09-16,24.444664000000003,31.820842
2014-09-17,23.801632,31.625141
2014-09-18,23.971847,31.771918
2014-09-19,23.735438,31.390303000000007
2014-09-22,23.357184,30.930407
2014-09-23,23.376096,30.78363
2014-09-24,23.593593,30.754276
2014-09-25,22.960018,30.128036
2014-09-26,22.884367,30.323735
2014-09-29,22.506111,30.196531
2014-09-30,22.638501,30.030186
2014-10-01,22.676326,29.795346
2014-10-02,22.77089,29.726849
2014-10-03,22.714152,29.619216
2014-10-06,22.827627,29.814915000000006
2014-10-07,22.543938,29.345235
2014-10-08,22.988385,29.697496
2014-10-09,22.572307,29.081039
2014-10-10,21.919819,28.533079
2014-10-13,22.080577,28.219959000000006
2014-10-14,22.231878,27.936193
2014-10-15,22.553394,27.691568
2014-10-16,22.666869,28.112324
2014-10-17,22.978929,28.405875
2014-10-20,23.120776,28.562435
2014-10-21,23.272077,29.159319
2014-10-22,23.18697,28.601574
2014-10-23,23.309901,29.002759
2014-10-24,23.54631,29.178890000000006
2014-10-27,23.57468,28.992974
2014-10-28,23.981303,29.472441
2014-10-29,23.565223,29.237599
2014-10-30,23.924564,29.12018
2014-10-31,24.047497,29.276740000000004
2014-11-03,23.57468,28.826629
2014-11-04,23.707068,28.41566
2014-11-05,23.442292,28.797275
2014-11-06,23.347728,28.70921
2014-11-07,23.621961,29.208245
2014-11-10,23.621961,29.159319
2014-11-11,23.697612,29.364805
2014-11-12,23.584136,29.599645
2014-11-13,23.432835,29.35502
2014-11-14,23.621961,29.66814
2014-11-17,23.357184,29.677925
2014-11-18,23.376096,29.863841
2014-11-19,22.780346,29.785561
2014-11-20,22.685783,30.069325
2014-11-21,22.931648000000006,30.362876
2014-11-24,22.780346,30.039971
2014-11-25,22.591219,30.245455
2014-11-26,22.837084,30.274811
2014-11-28,22.345353,29.29631
2014-12-01,22.014383,29.208245
2014-12-02,22.108945,29.071254
2014-12-03,22.203508,29.384376
2014-12-04,22.260248,28.826629
2014-12-05,22.061664,28.6505
2014-12-08,21.919819,27.887269
2014-12-09,21.673953,28.043829
2014-12-10,21.37135,27.300168
2014-12-11,21.342981,27.261029
2014-12-12,21.021465,26.810918
2014-12-15,20.803969,26.576078000000006
2014-12-16,20.889076,26.957693
2014-12-17,20.954496,27.647391
2014-12-18,21.345076,28.024490000000004
2014-12-19,21.618479,28.342048
2014-12-22,21.833298000000006,28.133651
2014-12-23,21.598951,28.490903000000007
2014-12-24,21.608714000000006,28.540522
2014-12-26,21.667302,28.659605
2014-12-29,21.999294,28.63976
2014-12-30,21.872355,28.63976
2014-12-31,21.647773,28.63976
2015-01-02,21.579422,28.471057
2015-01-05,21.374368,27.706932
2015-01-06,21.286488,27.300061
2015-01-07,21.481777,27.329833
2015-01-08,21.764947,27.667237
2015-01-09,21.97,27.429069
2015-01-12,21.716124,26.992428000000004
2015-01-13,21.716124,26.873343
2015-01-14,21.423191,26.70464
2015-01-15,21.550128,26.555785
2015-01-16,21.794239,27.051969
2015-01-20,21.511071,26.734412
2015-01-21,21.706359,26.813801
2015-01-22,21.696594,27.042045
2015-01-23,21.481777,27.051969
2015-01-26,21.559893,26.982504
2015-01-27,21.598951,27.180976
2015-01-28,21.481777,26.496243
2015-01-29,21.530599,26.377158
2015-01-30,21.403662,26.238227
2015-02-02,21.843063,26.932884
2015-02-03,22.311755,27.657315000000004
2015-02-04,22.194581,27.141283
2015-02-05,22.594923,27.677161
2015-02-06,22.448457,27.399299
2015-02-09,22.419163,27.587847
2015-02-10,22.4094,27.389375
2015-02-11,22.077409,27.309985
2015-02-12,22.214111,27.766474
2015-02-13,22.682804,27.865711
2015-02-17,22.82927,28.153499
2015-02-18,22.936679,27.845863
2015-02-19,22.839034,27.617619
2015-02-20,22.965973,27.498534000000006
2015-02-23,22.907385,27.498534000000006
2015-02-24,23.122204,27.657315000000004
2015-02-25,23.278435,27.935177000000003
2015-02-26,22.965973,27.746626000000006
2015-02-27,23.122204,27.80617
2015-03-02,23.141734,27.816094
2015-03-03,23.151496,27.657315000000004
2015-03-04,23.024559,27.677161
2015-03-05,22.907385,27.53823
2015-03-06,22.507043,27.061893
2015-03-09,22.507043,26.952732
2015-03-10,21.989529,26.387082
2015-03-11,21.930941,26.397006
2015-03-12,22.565631,26.585557
2015-03-13,22.12623,26.357311
2015-03-16,22.32152,26.694716
2015-03-17,22.253169,26.724488
2015-03-18,22.91715,27.300061
2015-03-19,22.692568,26.645098
2015-03-20,23.366315,27.24052
2015-03-23,23.532311,27.379451
2015-03-24,23.542076,27.597771
2015-03-25,23.278435,27.319909000000006
2015-03-26,23.053853,27.260366
2015-03-27,22.82927,26.863419
2015-03-30,22.585159,26.883267
2015-03-31,22.32152,26.97258
2015-04-01,22.360577,27.091663
2015-04-02,22.438692,27.419145
2015-04-06,22.643747,27.687085
2015-04-07,22.760919,27.786322
2015-04-08,23.00503,27.786322
2015-04-09,22.946444,27.905407
2015-04-10,22.995265,28.034414
2015-04-13,22.604688,27.994718
2015-04-14,22.731627,28.252734000000004
2015-04-15,22.799978,28.808462
2015-04-16,23.161261,28.937469
2015-04-17,22.731627,28.788614000000006
2015-04-20,22.692568,28.897776
2015-04-21,22.624217,28.659605
2015-04-22,22.682804,28.719149
2015-04-23,22.848799,29.096248
2015-04-24,23.366315,29.056554
2015-04-27,23.483488,29.066478000000004
2015-04-28,23.815479,29.274875
2015-04-29,23.249141,29.31457
2015-04-30,22.770684,28.897776
2015-05-01,22.897622,28.917622
2015-05-04,22.858564,29.106172
2015-05-05,22.82927,28.778691
2015-05-06,22.438692,28.56037
2015-05-07,22.155524,28.451209
2015-05-08,22.399636,28.709225
2015-05-11,21.989529,28.63976
2015-05-12,22.516808,28.619912
2015-05-13,22.985503,28.59014
2015-05-14,23.151496,28.629836
2015-05-15,23.141734,28.709225
2015-05-18,22.682804,28.490903000000007
2015-05-19,22.253169,28.262658
2015-05-20,22.155524,28.242811
2015-05-21,22.389871,28.471057
2015-05-22,22.194581,28.262658
2015-05-26,22.223875,27.687085
2015-05-27,22.23364,27.72678
2015-05-28,21.930941,27.776398
2015-05-29,22.009058,27.568001
2015-06-01,21.843063,27.478688
2015-06-02,21.930941,27.766474
2015-06-03,21.764947,27.796246000000004
2015-06-04,21.100965,27.438992
2015-06-05,20.98379,27.488612
2015-06-08,21.071671,27.141283
2015-06-09,20.98379,27.409223
2015-06-10,21.452483,27.716856
2015-06-11,21.598951,27.657315000000004
2015-06-12,21.393897,27.349679
2015-06-15,21.501307,27.379451
2015-06-16,21.657538,27.409223
2015-06-17,21.706359,27.518382
2015-06-18,21.784475,27.597771
2015-06-19,21.813769,27.260366
2015-06-22,21.852825,27.45884
2015-06-23,22.067644,27.637467
2015-06-24,21.97,27.568001
2015-06-25,21.85,27.6
2015-06-26,21.440001,27.530001
2015-06-29,20.9,26.75
2015-06-30,21.030001,26.67
2015-07-01,21.26,26.559999
2015-07-02,21.389999,26.700001
2015-07-06,20.790001,26.41
2015-07-07,20.84,26.35
2015-07-08,20.25,25.9
2015-07-09,20.440001,25.77
2015-07-10,20.700001,26.040001
2015-07-13,20.709999,26.16
2015-07-14,20.950001,26.26
2015-07-15,20.9,26.040001
2015-07-16,21.15,26.07
2015-07-17,21.040001,25.9
2015-07-20,21.18,25.540001
2015-07-21,21.23,25.5
2015-07-22,20.809999,25.26
2015-07-23,20.559999,25.129999
2015-07-24,20.219999,25.030001
2015-07-27,20.27,24.75
2015-07-28,20.73,25.129999
2015-07-29,20.790001,25.5
2015-07-30,20.85,25.530001
2015-07-31,20.92,25.549999
2015-08-03,20.74,25.24
2015-08-04,21.09,25.4
2015-08-05,21.040001,25.41
