matchid,teamid,op_teamid,competitionid,seasonid,is_home,team_name,op_team_name,timestamp,goals,op_goals,points,avg_points,avg_goals,op_avg_goals,pass_70,pass_80,op_pass_70,op_pass_80,expected_goals,op_expected_goals,passes,bad_passes,pass_ratio,corners,fouls,cards,shots,op_passes,op_bad_passes,op_corners,op_fouls,op_cards,op_shots,goals_op_ratio,shots_op_ratio,pass_op_ratio
484989,1708,1131,98,2013,1,Vancouver Whitecaps,San Jose Earthquakes,2013-08-11 00:30:00.000000,2,0,3,0.3333333333333333,0.6666666666666666,1.3333333333333333,0.3808053077099062,0.11023411881339129,0.6941584686951879,0.25989476092427366,0.7774544612305491,1.2492705603479202,2.846602608098833,1.1567528406924426,0.7087137146136054,0.02493708533516358,0.1637306489743003,3.3333333333333335,0.09967208114085258,4.18847708380996,1.1536261725005719,0.049836040570426295,0.12113932738503774,2.0,0.18134675512849843,0.5,0.6086829836829837,0.9057374644020357
484984,3500,2077,98,2013,0,Seattle Sounders FC,Toronto FC,2013-08-11 00:00:00.000000,2,1,3,2.3333333333333335,2.0,0.6666666666666666,0.5938783128032847,0.2298245614035088,0.3854050018663681,0.15225830533781262,1.5534138044384214,0.5035769082510645,3.3503546099290786,1.3578200821201942,0.7113667817941319,0.05307950727883539,0.16950354609929077,2.3333333333333335,0.16980216498693543,3.028443449048152,1.3790593505039193,0.049570735349010825,0.13057110862262036,1.6666666666666667,0.0883538633818589,2.0,1.9212962962962965,1.0591505439028324
484984,2077,3500,98,2013,1,Toronto FC,Seattle Sounders FC,2013-08-11 00:00:00.000000,1,2,0,2.3333333333333335,1.0,0.3333333333333333,0.39049235993208825,0.1808338049424637,0.5815185412627887,0.1382296395300766,0.7236786345719102,0.39044942375314823,2.852329749103943,1.3449537823052253,0.6686971874154405,0.05666855310318808,0.15283908696472365,2.0,0.09243538954914167,3.6288845540985846,1.2980449292987675,0.04979791047052543,0.10986084520383549,1.3333333333333333,0.12755401429678062,1.0,0.8386090506583864,0.9177292944469255
484982,2077,928,98,2013,0,Toronto FC,New England Revolution,2013-08-05 00:30:00.000000,1,0,3,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.5704664314641557,0.2584285582407173,0.35456818665285955,0.09922254733149506,0.9154206064085221,0.5042166395679426,3.8418821017311067,1.2941263591373768,0.7398221143509843,0.0742846592573862,0.17373438171039587,1.6666666666666667,0.10639100611285707,2.9232107952333366,1.191661950575363,0.0214291161442843,0.1275913416577362,1.0,0.10982351784287991,0.6666666666666666,0.9974747474747475,1.0474654397294743
484982,928,2077,98,2013,1,New England Revolution,Toronto FC,2013-08-05 00:30:00.000000,0,1,0,2.0,1.6666666666666667,1.0,0.4078014184397163,0.15602836879432624,0.5602836879432624,0.22340425531914895,1.2490438876492023,0.6412507561674162,2.854609929078014,1.202127659574468,0.6942645756968601,0.046099290780141834,0.13120567375886524,1.0,0.0921985815602837,3.8581560283687946,1.2163120567375885,0.0673758865248227,0.11702127659574468,1.0,0.17375886524822692,1.5,0.5325814536340853,0.9188024514530175
484976,1708,1581,98,2013,0,Vancouver Whitecaps,Portland Timbers,2013-08-04 04:00:00.000000,1,1,1,1.0,1.3333333333333333,1.3333333333333333,0.4381529779608022,0.17475024784564938,0.679821551132464,0.27423167848699764,0.9706441650411349,1.5702706498983412,3.1369251887439944,1.1782582170365286,0.7238892998978863,0.0464424616792496,0.13147258445817125,2.0,0.1319301456569816,3.779874933272325,1.0747731259055897,0.05700449935178831,0.0852970334782277,1.3333333333333333,0.2243575078166705,1.1666666666666667,0.6056060606060606,0.9390204716628533
484976,1581,1708,98,2013,1,Portland Timbers,Vancouver Whitecaps,2013-08-04 04:00:00.000000,1,1,1,1.3333333333333333,1.0,1.0,0.5783096926713948,0.21173167848699767,0.5516424540532295,0.22501286890871652,1.4103069531415695,1.3319748206297135,3.8486997635933804,1.085328014184397,0.7787575180667284,0.06360815602836879,0.16216016548463358,1.3333333333333333,0.14487293144208038,2.9609929078014185,1.1160036795546404,0.053050884618317695,0.14466798215511326,2.3333333333333335,0.14526138183482043,0.8333333333333334,0.9679521276595745,1.0837919029827123
484980,1903,3500,98,2013,0,FC Dallas,Seattle Sounders FC,2013-08-04 03:30:00.000000,0,3,0,0.3333333333333333,0.0,1.6666666666666667,0.3481311975591152,0.15488176964149505,0.6761012585812357,0.2428855199593186,0.8184762860227227,1.5050979415407653,3.386196923468091,0.9527666539537248,0.7710683760683761,0.05713831680650903,0.13430428426137808,2.3333333333333335,0.1087639842359522,3.943908911772185,0.9937372870582252,0.06056922196796338,0.1484537884566489,1.3333333333333333,0.17415935672514618,0.0,0.7960474308300395,0.9682515461345957
484980,3500,1903,98,2013,1,Seattle Sounders FC,FC Dallas,2013-08-04 03:30:00.000000,3,0,3,1.3333333333333333,1.0,1.0,0.578161938534279,0.2152777777777778,0.3877807328605201,0.16245567375886524,1.3770069009250785,1.0397009609951409,3.3427157210401894,1.3817966903073289,0.7068297111780496,0.052969858156028365,0.15492021276595744,2.6666666666666665,0.15203900709219859,2.5910165484633567,1.3891105200945626,0.052969858156028365,0.14036643026004728,1.6666666666666667,0.09847813238770685,1.0,1.6447811447811451,1.0896454688911394
484981,2079,1131,98,2013,0,Chivas USA,San Jose Earthquakes,2013-08-04 03:00:00.000000,0,2,0,1.0,1.0,1.6666666666666667,0.3120567375886525,0.14539007092198583,0.6773049645390071,0.3049645390070922,0.6633508051210985,1.6041366656506935,2.379432624113475,1.2730496453900708,0.6525819859769971,0.0425531914893617,0.14184397163120566,2.3333333333333335,0.09574468085106382,3.9255319148936176,1.326241134751773,0.0673758865248227,0.1879432624113475,1.6666666666666667,0.18085106382978725,0.611111111111111,0.6444444444444444,0.881640500720477
484981,1131,2079,98,2013,1,San Jose Earthquakes,Chivas USA,2013-08-04 03:00:00.000000,2,0,3,2.0,1.0,1.0,0.3700502364066194,0.11281028368794326,0.5675236406619385,0.22946217494089838,0.9524899287713455,1.458062479815525,2.977541371158392,1.0912381796690307,0.7289832335412235,0.0387854609929078,0.16164302600472813,2.3333333333333335,0.12330082742316785,3.3320774231678487,1.1264775413711583,0.06360815602836879,0.17265070921985815,2.0,0.162677304964539,1.0,1.0071010860484544,0.9800398963453837
484978,454,1897,98,2013,0,Columbus Crew,Houston Dynamo,2013-08-04 02:00:00.000000,1,3,0,1.0,0.6666666666666666,1.3333333333333333,0.4612168719671519,0.11978350130645764,0.38353863381858905,0.1793952967525196,0.7338406425017241,1.0111229810693785,3.1345651362448677,1.1514744307577454,0.7297342655707197,0.03184023889511011,0.13023516237402014,1.6666666666666667,0.15860395670026128,3.4665920119447553,1.277939529675252,0.07390817469204927,0.16528555431131017,3.3333333333333335,0.10212765957446808,0.5,1.5555555555555554,1.0030778149660293
484978,1897,454,98,2013,1,Houston Dynamo,Columbus Crew,2013-08-04 02:00:00.000000,3,1,3,2.3333333333333335,1.3333333333333333,0.6666666666666666,0.6638268031392677,0.28391009254009464,0.3757970019794495,0.12148747177543691,1.150819562638343,1.103045670216805,4.271938899001655,1.2046997834873456,0.7778048479055658,0.08633649315813381,0.10032775307610436,1.0,0.17575489308651557,2.88306493058664,1.1688152149045588,0.03584478065245574,0.10013710257660006,1.3333333333333333,0.1040272016817032,1.3333333333333333,1.681060606060606,1.0998883580017915
484975,1899,436,98,2013,0,Real Salt Lake,Colorado Rapids,2013-08-04 01:30:00.000000,2,2,1,1.0,2.3333333333333335,2.0,0.3719173901247965,0.14588118707421474,0.5418520528124434,0.2361276903599204,0.9460866048316712,2.1517865107548375,3.0833939983119314,0.9672292307228553,0.7535657027142978,0.04156153915717128,0.15289873093386386,2.6666666666666665,0.10786346235003315,3.7336038765298127,0.9783365738228733,0.05197895942605654,0.17424074576475554,3.0,0.15633214264182793,1.4166666666666667,0.6969507101086049,0.9575097681367675
484975,436,1899,98,2013,1,Colorado Rapids,Real Salt Lake,2013-08-04 01:30:00.000000,2,2,1,2.3333333333333335,1.6666666666666667,0.6666666666666666,0.5587203538473271,0.19179440250133453,0.4376954167619919,0.15282544040265386,0.9734336377945109,0.8004325928528534,3.5052619537863188,1.33451536643026,0.7154925813713878,0.049683520170822844,0.1032563105315336,0.6666666666666666,0.12449477617631359,2.991268207122703,1.3911766948829405,0.060398078242964996,0.12804087546709372,1.6666666666666667,0.12807900556699459,1.6666666666666667,1.1461675579322639,1.0709082692406142
484977,1207,5513,98,2013,0,Chicago Fire,Philadelphia Union,2013-08-04 01:00:00.000000,2,1,3,1.3333333333333333,2.0,1.6666666666666667,0.4901823281907433,0.18719806763285027,0.6139161601994702,0.27072619604176407,1.5620480829964436,1.1214117286862377,2.6524466261492914,1.1663549945457377,0.6914898373231707,0.054075112981143834,0.10125448028673835,1.0,0.18018544491195262,3.881837307152875,1.2743883434626773,0.09747545582047686,0.09030699703911486,1.0,0.1550568801620695,1.7777777777777777,1.2719298245614035,0.9212537384411391
484977,5513,1207,98,2013,1,Philadelphia Union,Chicago Fire,2013-08-04 01:00:00.000000,1,2,0,2.3333333333333335,1.3333333333333333,0.3333333333333333,0.46225120109814694,0.2275985663082437,0.41134751773049655,0.1595744680851064,1.4780662865804015,0.8003768392593646,3.352245862884161,1.1920231831007397,0.7267176679459272,0.05696636925188744,0.1636543887744986,2.0,0.18855334400976131,2.872340425531915,1.1063829787234043,0.0425531914893617,0.15248226950354613,2.3333333333333335,0.12056737588652482,1.3333333333333333,1.7956201504588603,1.023782778694371
484979,1616,1326,98,2013,0,Montreal Impact,D.C. United,2013-08-04 00:30:00.000000,1,3,0,1.3333333333333333,0.3333333333333333,1.3333333333333333,0.41622067591338596,0.11662541446784663,0.5874834602033032,0.18076168682576008,0.8139367072957441,1.1848796621071804,3.683430626255079,1.080974174566852,0.7612877578176979,0.045642055449181956,0.19255748065816713,1.6666666666666667,0.10542661000326903,3.2314411805912298,1.1000264636747146,0.04214028860972307,0.14306340385124303,2.6666666666666665,0.10852675166176311,0.3333333333333333,1.2424242424242424,1.0240824763721932
484979,1326,1616,98,2013,1,D.C. United,Montreal Impact,2013-08-04 00:30:00.000000,3,1,3,0.3333333333333333,0.6666666666666666,2.0,0.4115016959605304,0.13914585260561207,0.5527289546716004,0.2068300955905026,0.3406441894704157,1.8966574613235885,3.599984582176997,1.2895467160037002,0.7314470907360858,0.0465618254702436,0.1248072772124576,1.3333333333333333,0.09990749306197964,3.148242368177613,1.1541782300339192,0.046484736355226645,0.14646931853222325,1.3333333333333333,0.16427690410114093,0.25,0.8480676328502416,1.015052496811258
484974,399,421,98,2013,0,New York Red Bulls,Sporting Kansas City,2013-08-03 23:30:00.000000,3,2,3,2.3333333333333335,2.6666666666666665,1.0,0.6659084012040385,0.21093928134970433,0.4104196911165243,0.14979782321629223,1.7530309507798567,0.5597446023325424,3.5023715787833307,1.1230883426424876,0.7550516004219707,0.04648794731100777,0.15952814481270963,1.6666666666666667,0.11765171460676001,3.604880949451703,1.0195787505228708,0.03935598697538611,0.17847657948049178,1.6666666666666667,0.11044183624090614,1.7777777777777777,1.083974358974359,0.9776269482744148
484974,421,399,98,2013,1,Sporting Kansas City,New York Red Bulls,2013-08-03 23:30:00.000000,2,3,0,2.0,1.6666666666666667,0.6666666666666666,0.6100754062270358,0.23553926276920448,0.2110451979985181,0.07942275969105707,2.0008639465002145,0.6872796899294901,4.183691764469122,1.157175330912284,0.7710374423953805,0.06280091597374045,0.14272526581228637,3.0,0.1758126827602399,2.3991552246178616,1.178646133487012,0.03784718728369877,0.15558365883332267,2.3333333333333335,0.06235726025058163,1.6666666666666667,3.2380952380952386,1.1513900729416415
484973,2079,3500,98,2013,0,Chivas USA,Seattle Sounders FC,2013-07-29 04:00:00.000000,1,2,0,1.3333333333333333,1.0,1.3333333333333333,0.2706855791962175,0.103141920231831,0.6079463128193395,0.2521543506443987,0.7110854935769492,1.8960157046975328,2.4814687714481813,1.1066880195226112,0.6890275938885737,0.03202928391672386,0.12430412567680928,2.3333333333333335,0.09604972165027072,4.267825821703653,1.2131091283459163,0.071150766415008,0.17421642644703728,1.3333333333333333,0.17444520704644248,0.7777777777777777,0.6592592592592592,0.8928468482384385
484973,3500,2079,98,2013,1,Seattle Sounders FC,Chivas USA,2013-07-29 04:00:00.000000,2,1,3,0.3333333333333333,0.3333333333333333,1.3333333333333333,0.578161938534279,0.2010933806146572,0.35941193853427894,0.13054078014184398,1.4494102470554324,1.1670925329915902,3.676049054373523,1.293144208037825,0.7350323610914643,0.042331560283687945,0.13718971631205676,2.6666666666666665,0.13785460992907803,2.888888888888889,1.2791814420803782,0.04587765957446808,0.13682033096926716,1.3333333333333333,0.11620862884160756,0.3333333333333333,1.2217042217042218,1.0647985236196729
484972,1581,1131,98,2013,0,Portland Timbers,San Jose Earthquakes,2013-07-28 03:30:00.000000,1,2,0,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.4601685952469827,0.16160103272365312,0.5782941897755141,0.22105616864742497,1.0932210378608729,1.4252081610199472,3.7819584422048025,1.0915616834639792,0.7747341337201297,0.05274589399029489,0.16850581684708224,3.0,0.10198379370411846,2.9964912280701754,1.1301134219958497,0.04588403131484625,0.1653473401245048,2.3333333333333335,0.1447014714204867,0.6666666666666666,0.7012854609929079,1.0788640155557092
484972,1131,1581,98,2013,1,San Jose Earthquakes,Portland Timbers,2013-07-28 03:30:00.000000,2,1,3,1.0,1.0,1.6666666666666667,0.37359633569739953,0.13054078014184398,0.5391548463356974,0.2401004728132388,1.1211791380010092,1.7354112685115999,3.4527186761229314,1.1231530732860522,0.7470869247218377,0.0387854609929078,0.15455082742316784,1.6666666666666667,0.10911643026004729,3.1654107565011826,1.1052009456264775,0.049423758865248225,0.14428191489361702,2.3333333333333335,0.1697695035460993,0.5555555555555555,0.9284261378082889,1.0104753062032341
484965,1207,1897,98,2013,0,Chicago Fire,Houston Dynamo,2013-07-28 02:00:00.000000,1,1,1,1.0,2.0,2.0,0.5030144537946081,0.21754227053140096,0.5130707495714507,0.20248948106591866,1.2248679394585673,0.7203638359410117,2.7686905875019483,1.1882450911640952,0.6964814400159228,0.06403888109708586,0.11378467352345334,2.3333333333333335,0.1856202275206483,3.802881993143213,1.243440275829827,0.06094163939535608,0.08547607916471872,1.3333333333333333,0.13528031011376032,1.611111111111111,1.4272328548644337,0.9266296139778413
484965,1897,1207,98,2013,1,Houston Dynamo,Chicago Fire,2013-07-28 02:00:00.000000,1,1,1,2.0,1.0,1.0,0.5891509831545232,0.20587805592682232,0.39692591120904525,0.15237992028802272,0.8518693036806443,0.9748593096928572,4.304204345225911,1.149665458544554,0.7875336878951699,0.06391086386751597,0.10280677672217604,1.0,0.1563803698218321,3.2869550907697067,1.1564582354995243,0.028483987364889,0.09559858236302264,1.3333333333333333,0.11691812464127603,1.0,1.4096320346320346,1.0740452978887671
484967,928,1326,98,2013,0,New England Revolution,D.C. United,2013-07-28 00:00:00.000000,2,1,3,1.0,1.3333333333333333,1.3333333333333333,0.3546099290780142,0.14184397163120566,0.5780141843971632,0.21631205673758866,0.6018646167084426,0.6506065778002698,2.7730496453900706,1.202127659574468,0.6898175532683991,0.05673758865248226,0.1347517730496454,1.6666666666666667,0.0921985815602837,3.936170212765957,1.1702127659574468,0.06382978723404255,0.10283687943262411,1.0,0.1702127659574468,1.0,0.5472334682860999,0.8996182799149507
484967,1326,928,98,2013,1,D.C. United,New England Revolution,2013-07-28 00:00:00.000000,1,2,0,0.3333333333333333,0.3333333333333333,2.0,0.36077705827937095,0.11540240518038854,0.48126734505087887,0.1902559358618563,0.36260956461300614,1.4053465714367643,3.522664199814986,1.2950200431699044,0.726656424707968,0.03970089423373419,0.12950971322849214,1.3333333333333333,0.08287079864323156,3.4163583102065984,1.216312056737589,0.05735430157261795,0.1149398704902868,2.0,0.1648936170212766,0.08333333333333333,0.6397342995169082,1.0051948368716164
484968,1899,399,98,2013,0,Real Salt Lake,New York Red Bulls,2013-07-28 00:00:00.000000,3,4,0,1.3333333333333333,2.0,1.3333333333333333,0.4307345360824742,0.14472365406643758,0.44501718213058417,0.19329896907216493,0.9500355674748899,1.9062469810701703,3.5586698167239406,1.089168098510882,0.7518085995391631,0.04821735395189003,0.12754152348224512,2.3333333333333335,0.1069229667812142,3.51725372279496,1.0683347651775488,0.04481672394043528,0.12410509736540665,2.3333333333333335,0.13813717067583045,1.5,0.8689083820662767,1.0094659312032344
484968,399,1899,98,2013,1,New York Red Bulls,Real Salt Lake,2013-07-28 00:00:00.000000,4,3,3,1.3333333333333333,1.3333333333333333,0.6666666666666666,0.5744896369019791,0.1627318061399408,0.3608773570204145,0.1262661679912732,0.9504077105303841,0.755850318751539,3.6724326009038495,1.2235078697210533,0.7472098094393022,0.03969923640330372,0.09026803802399876,0.3333333333333333,0.09389122642979586,3.923874084463145,1.1799906498363721,0.04332242480910083,0.1479273803958236,0.6666666666666666,0.11192925042854916,1.3333333333333333,0.9044871794871795,0.983020423226476
484969,5513,1708,98,2013,0,Philadelphia Union,Vancouver Whitecaps,2013-07-28 00:00:00.000000,1,0,3,1.3333333333333333,1.0,0.6666666666666666,0.4243880118965912,0.20323343247159306,0.5307709906199954,0.18523602531838634,1.2974484493952654,0.9736507552659864,2.819492107069321,1.256768092732403,0.6877126668587343,0.05711888965149089,0.13898421413864107,1.3333333333333333,0.17124227865477007,3.6270113627697707,1.188896514908869,0.06413482803324945,0.1280027453671929,1.6666666666666667,0.1426065736292229,1.0,1.5980011028398124,0.9373641822603637
484969,1708,5513,98,2013,1,Vancouver Whitecaps,Philadelphia Union,2013-07-28 00:00:00.000000,0,1,0,2.0,2.0,1.0,0.45588347441470295,0.1605658506825288,0.7507435369480667,0.28132387706855794,0.9949537429413938,1.7623247596296385,3.4064287348432853,1.2562724014336917,0.7286461697320098,0.053534660260809885,0.1066498894227103,1.0,0.1283840463662015,3.8259742240524672,1.1102341188133913,0.04991230077022802,0.08529703347822772,1.0,0.2243575078166705,1.8333333333333333,0.5847727272727273,0.9488404074027496
484970,1230,436,98,2013,0,LA Galaxy,Colorado Rapids,2013-07-28 00:00:00.000000,0,2,0,2.0,1.6666666666666667,1.0,0.9334399732757733,0.3658231832665228,0.3778779936272998,0.12045816630691746,2.006732931101233,0.8613371806508588,3.9718367766471374,1.1158553037311132,0.7784255690487294,0.06770030321718573,0.13449802137938124,1.6666666666666667,0.1960697399527187,3.424555452770069,1.118245066296639,0.05374074930619797,0.13826253982937609,3.0,0.06022908315345873,1.5,3.5873015873015874,1.039768429816755
484970,436,1230,98,2013,1,Colorado Rapids,LA Galaxy,2013-07-28 00:00:00.000000,2,0,3,1.6666666666666667,1.0,0.6666666666666666,0.5673758865248226,0.24468085106382978,0.3652482269503546,0.14539007092198583,1.3021781499640255,0.8007210796497458,3.5248226950354606,1.2730496453900708,0.7260892819327157,0.07446808510638298,0.10992907801418439,1.0,0.1702127659574468,2.769503546099291,1.3829787234042552,0.05673758865248227,0.1347517730496454,1.3333333333333333,0.10992907801418439,1.0,2.1209150326797386,1.1050527974470405
484971,421,1616,98,2013,0,Sporting Kansas City,Montreal Impact,2013-07-28 00:00:00.000000,0,1,0,3.0,2.3333333333333335,0.6666666666666666,0.5995878778823647,0.2573646595946013,0.2713484859803775,0.11449929030330197,1.8504171309666566,0.7421193336306207,4.372112966283182,1.0968720429304248,0.7913453416432664,0.05273855769709646,0.11267991433836345,2.3333333333333335,0.16638807958563673,2.548673365207431,1.163269149360028,0.04507507844016136,0.12929397629364012,3.6666666666666665,0.08021440310772449,2.3333333333333335,2.876984126984127,1.1585539934350815
484971,1616,421,98,2013,1,Montreal Impact,Sporting Kansas City,2013-07-28 00:00:00.000000,1,0,3,0.6666666666666666,0.3333333333333333,1.6666666666666667,0.5019495911353887,0.13546090565356825,0.5353292651919653,0.16181647433216048,1.3957010077752618,1.2163402113193869,4.348853784765795,1.0179941438448856,0.8086550182078591,0.05354198961639723,0.16413966191776777,1.6666666666666667,0.14613321522600328,3.1119546763120987,1.0232581219294143,0.03588617406067764,0.10316142155294734,1.6666666666666667,0.08958153916816351,0.3333333333333333,1.825757575757576,1.0839809725086889
484966,454,2077,98,2013,0,Columbus Crew,Toronto FC,2013-07-27 19:00:00.000000,1,2,0,1.0,0.6666666666666666,1.3333333333333333,0.3777155655095185,0.10242627846211272,0.4811496827174319,0.2335572974990668,0.819017916181187,1.0062143041102638,2.9964912280701754,1.102762224710713,0.7281001892682447,0.03538633818589026,0.13770063456513623,2.3333333333333335,0.14837625979843225,3.6460246360582307,1.2438223217618516,0.07779022023142963,0.14818962299365435,2.3333333333333335,0.14860022396416575,0.5,1.3048309178743962,0.9832986566327141
484966,2077,454,98,2013,1,Toronto FC,Columbus Crew,2013-07-27 19:00:00.000000,2,1,3,0.3333333333333333,0.0,1.3333333333333333,0.4348829074366958,0.17807005328267003,0.47180693569938886,0.1764536686129596,0.579120942292569,1.387863857071612,3.4208676089774834,1.185926511692678,0.7282827713925449,0.04632890029476225,0.14669395455555223,1.3333333333333333,0.08579604043779987,3.8079552651036646,1.1075658407355462,0.043168246579066906,0.1396050716348529,1.3333333333333333,0.15818354835394016,0.0,0.75,0.9768398014246635
484964,1708,1230,98,2013,0,Vancouver Whitecaps,LA Galaxy,2013-07-21 03:30:00.000000,1,2,0,2.3333333333333335,2.0,0.6666666666666666,0.3991458857622207,0.1641119499733089,0.6620910546785632,0.27423167848699764,0.8572285376519666,1.3230123857500173,3.179478380233357,1.2704567985968123,0.7096033886002538,0.057080759551590025,0.10310379013193016,0.3333333333333333,0.14966064211088234,3.65221535880424,1.1811561046289942,0.05700449935178831,0.092389232059788,1.0,0.2349958056890109,2.0,0.6575000000000001,0.9467753678111283
484964,1230,1708,98,2013,1,LA Galaxy,Vancouver Whitecaps,2013-07-21 03:30:00.000000,2,1,3,2.0,1.6666666666666667,1.0,0.9086172782403125,0.41546857333744475,0.29986380923013667,0.10981986843457703,1.8425494327203864,0.9161598991841554,4.000205570973378,1.1832311902559358,0.7697339764696688,0.08543079967108645,0.14868241854250178,1.3333333333333333,0.1996158392434988,3.225973892486381,1.0756918748072772,0.05019465001541782,0.1311703412478158,3.0,0.0744134803165793,1.5,2.7123015873015874,1.037583490866618
484960,421,1899,98,2013,0,Sporting Kansas City,Real Salt Lake,2013-07-21 03:00:00.000000,2,1,3,2.3333333333333335,2.0,0.6666666666666666,0.6301135779627917,0.2704157672936581,0.2500353325110494,0.09486779216774592,1.3099830542833364,0.47705258779385545,4.315740954877171,1.1445067581457498,0.781035163342965,0.05350626991468804,0.11034021996094151,1.6666666666666667,0.21380344845307842,2.6266509918799463,1.1937217339911605,0.03509481961147085,0.12384687532120464,2.6666666666666665,0.0916204131976565,2.0,3.1388888888888893,1.1401090965289795
484960,1899,421,98,2013,1,Real Salt Lake,Sporting Kansas City,2013-07-21 03:00:00.000000,1,2,0,2.3333333333333335,2.0,0.6666666666666666,0.5488390757822391,0.20194919213842166,0.4207089889672635,0.1843642611683849,0.7816870320327026,1.7875663535230217,4.199581373967565,1.0800163531681437,0.7931598022572381,0.041633884970157346,0.13915302646650993,2.3333333333333335,0.12146447519141497,3.3572609573762584,1.083382694278652,0.03479682884186411,0.11788335744860433,2.6666666666666665,0.1354965485018388,1.6666666666666667,1.0077972709551657,1.079525802362738
484959,1326,1207,98,2013,0,D.C. United,Chicago Fire,2013-07-21 01:30:00.000000,1,4,0,0.3333333333333333,0.0,1.0,0.3889916743755782,0.17838421214924452,0.4817298797409806,0.2068300955905026,0.6217060996055066,1.2551567734320812,3.5184242984890535,1.2359697810669135,0.7349579798127683,0.049876657415972865,0.13945420906567993,1.0,0.13544557508479801,3.4383287079864324,1.1614246068455136,0.06406105457909343,0.09613012642614864,1.6666666666666667,0.16728337958680237,0.0,0.9411231884057972,0.9968618998918304
484959,1207,1326,98,2013,1,Chicago Fire,D.C. United,2013-07-21 01:30:00.000000,4,1,3,1.0,1.6666666666666667,2.3333333333333335,0.5531223785556318,0.2695774231678487,0.47745557843361547,0.22291809654541295,1.6243951431372539,1.1174145154096935,3.1417248150690154,1.161726435598261,0.7274243727445698,0.06365343552200106,0.09852102875009533,2.0,0.212832685121635,3.8731101769236638,1.1595673186913749,0.05338690612369404,0.08123617783878594,0.6666666666666666,0.14530189506596508,0.7777777777777777,1.4992025518341308,0.9490519020359622
484962,1581,5513,98,2013,0,Portland Timbers,Philadelphia Union,2013-07-21 00:30:00.000000,0,0,1,2.0,1.6666666666666667,0.6666666666666666,0.377606153063819,0.12321065344520722,0.5940725908975337,0.22534166031019576,1.2024681108276978,1.1150836140327949,4.065954741927282,1.160864797864226,0.7764998586668247,0.038715675057208236,0.15879258835494534,3.0,0.07762363335875921,3.49045258072718,1.188629862700229,0.04249459699974575,0.1695159547419273,1.6666666666666667,0.15257119247393847,1.6666666666666667,0.5444444444444445,1.043226050728366
484962,5513,1581,98,2013,1,Philadelphia Union,Portland Timbers,2013-07-21 00:30:00.000000,0,0,1,1.3333333333333333,1.6666666666666667,1.3333333333333333,0.4057647993924342,0.17666579399840088,0.5348288980558366,0.17284295666297944,1.5628747203651692,0.9843580262471301,2.8183466316970414,1.2650081252491232,0.6860674303747881,0.042486365541081844,0.1369149683048458,1.3333333333333333,0.14482244345542042,3.987580200965281,1.20885703256625,0.060040362872761044,0.1126119432907141,2.3333333333333335,0.14118082236798138,1.3333333333333333,1.4141025641025642,0.9234241635335237
484963,928,454,98,2013,0,New England Revolution,Columbus Crew,2013-07-21 00:30:00.000000,2,0,3,1.0,1.3333333333333333,1.3333333333333333,0.43617021276595747,0.1843971631205674,0.5567375886524824,0.20921985815602837,1.0373321834631148,0.5570672129684516,2.7127659574468086,1.127659574468085,0.6990955260608916,0.05673758865248226,0.15602836879432624,1.6666666666666667,0.12411347517730496,3.9468085106382973,1.1666666666666667,0.05319148936170213,0.12056737588652482,1.0,0.1347517730496454,1.0,1.0754985754985755,0.9105770736439437
484963,454,928,98,2013,1,Columbus Crew,New England Revolution,2013-07-21 00:30:00.000000,0,2,0,1.0,1.3333333333333333,1.6666666666666667,0.29895483389324373,0.07737961926091826,0.5627099664053752,0.2583799925345278,0.961973173553988,1.2734002353326344,2.595259425158641,1.0881298992161252,0.699570033977526,0.014072415080253827,0.13378126166480028,2.3333333333333335,0.10907054871220605,4.075102650242628,1.2189996267263907,0.06715192235908922,0.1552818215752146,2.0,0.1982456140350877,0.7222222222222222,0.781439105008899,0.91223551230862
484958,1903,1616,98,2013,0,FC Dallas,Montreal Impact,2013-07-21 00:00:00.000000,0,0,1,0.3333333333333333,0.0,1.6666666666666667,0.42368177613320995,0.20482577860006168,0.5933838267036694,0.2363905591530476,0.8046591037021606,1.4617904782672018,3.7707433960324797,1.06209849419262,0.7746932234432234,0.060759070819200324,0.14195639325727208,2.0,0.13026454414636654,3.6249839397677044,0.9794782351731935,0.06430195806352143,0.12430298591838833,1.6666666666666667,0.18535756501182032,0.0,0.8849363197189284,0.9881681068714551
484958,1616,1903,98,2013,1,Montreal Impact,FC Dallas,2013-07-21 00:00:00.000000,0,0,1,0.6666666666666666,1.3333333333333333,2.6666666666666665,0.4192321592578225,0.1431503420104178,0.5612344536951382,0.1621150932198051,1.6225307824634951,1.7581862650399784,4.16468058581096,1.0852953756477972,0.7894682409328465,0.04663642783961485,0.16481155441496823,1.3333333333333333,0.15023922493111713,3.422033063770106,1.1325899621683095,0.03950692807336894,0.08244473622260022,1.6666666666666667,0.13235869482325868,0.6666666666666666,1.2887205387205385,1.058719496180464
