matchid,teamid,op_teamid,competitionid,seasonid,is_home,team_name,op_team_name,timestamp,avg_points,avg_goals,op_avg_goals,pass_70,pass_80,op_pass_70,op_pass_80,expected_goals,op_expected_goals,passes,bad_passes,pass_ratio,corners,fouls,cards,shots,op_passes,op_bad_passes,op_corners,op_fouls,op_cards,op_shots,goals_op_ratio,shots_op_ratio,pass_op_ratio
731799,494,614,4,2013,1,Cameroon,Brazil,2014-06-23 21:00:00.000000,0.0,0.3333333333333333,2.3333333333333335,0.43340855875545975,0.14070288330232825,0.5370434375984793,0.20194383168481225,0.5869171238537049,1.6749134959449066,3.5379676598455507,0.9101937224046383,0.7861597879678047,0.0542012720551111,0.1265608427958104,1.3333333333333333,0.16630155228675117,4.440373687367212,0.9779872455635638,0.036117521085143656,0.14834232988719576,1.6666666666666667,0.1484143362034204,0.16666666666666666,1.177248677248677,0.9616446978737093
731800,659,535,4,2013,0,Mexico,Croatia,2014-06-23 21:00:00.000000,1.3333333333333333,0.6666666666666666,1.0,0.5321461609620721,0.1364477335800185,0.4498920752389763,0.17283379586802342,0.6033978446966588,1.6787226688865493,4.036925686093124,1.0215849522047487,0.7929868939608257,0.036077705827937095,0.12950971322849214,1.3333333333333333,0.14061054579093432,3.5125655257477644,0.9898242368177614,0.039469626888683315,0.19842738205365404,1.0,0.1403021893308665,0.4444444444444444,1.0125152625152625,1.02267152001566
731800,535,659,4,2013,1,Croatia,Mexico,2014-06-23 21:00:00.000000,1.3333333333333333,2.3333333333333335,1.6666666666666667,0.5278498934015033,0.2444031644667257,0.5336639047211694,0.22555031681139526,1.1997079605769803,1.2389061799163166,3.1733062775407084,0.9892050371519799,0.7552349818490013,0.05033753427564416,0.1436070742940129,3.0,0.1508194655817824,3.7715882678656096,0.9815301111741087,0.07157351317477843,0.1787994986720778,1.6666666666666667,0.1864702800738729,1.7777777777777777,0.8140522875816995,0.9574678041377179
731801,118,575,4,2013,0,Spain,Australia,2014-06-23 17:00:00.000000,1.0,0.6666666666666666,2.3333333333333335,0.7753572632444853,0.24119142382662104,0.3214753789108767,0.12326656585055092,1.0260978319310936,1.859665780660115,5.55818172259487,1.0566404111813112,0.8378367188144162,0.0607562445687637,0.19365044022006364,2.3333333333333335,0.14935969396433088,2.90746967012101,1.0468692885041795,0.02348644394345638,0.11895652227695981,4.666666666666667,0.11650075302834913,0.39999999999999997,1.4047619047619049,1.1479833902099559
731801,575,118,4,2013,1,Australia,Spain,2014-06-23 17:00:00.000000,1.0,1.6666666666666667,2.3333333333333335,0.41043239533287573,0.14985129261038663,0.6061160680240982,0.20327156257149395,1.3654118229092418,1.5298189623245595,3.5117059406695645,1.0578052314497064,0.7670264177042531,0.03221993441622817,0.15736292229085638,2.3333333333333335,0.15004194310989094,4.988789750629146,1.0533058796614048,0.039312132997788456,0.2143674216426447,1.3333333333333333,0.16449325097231757,1.0,0.9593073593073593,0.9353806501340237
731802,831,366,4,2013,0,Chile,Netherlands,2014-06-23 17:00:00.000000,2.0,1.6666666666666667,1.3333333333333333,0.6493978934384991,0.22854407062985863,0.6761259068114319,0.23385267052923706,0.8539024695375828,1.36698922616043,4.396710323449697,1.171042894006524,0.7771977750756799,0.0358862002369476,0.16367723193274583,2.0,0.11425580602755732,4.148342178294951,1.0816268237661684,0.05709301004592888,0.14976386386873752,2.0,0.16383384455588557,1.6666666666666667,0.6975867269984918,0.992200346020554
731802,366,831,4,2013,1,Netherlands,Chile,2014-06-23 17:00:00.000000,2.0,2.6666666666666665,1.3333333333333333,0.3524883953228744,0.1276808273106528,0.5146894647159058,0.15056701333803393,2.1542095774058474,0.999566269674561,3.201980139843704,1.01589400082261,0.752063899772757,0.02714613079499383,0.13434984429167401,4.333333333333333,0.1386097890592867,4.926376402843881,1.0117809507021562,0.04694752923203479,0.2306245960397203,2.3333333333333335,0.12906163699394793,2.1666666666666665,1.1555555555555557,0.9149350114336076
731796,359,596,4,2013,0,Portugal,USA,2014-06-22 23:00:00.000000,0.3333333333333333,0.0,1.6666666666666667,0.2917313963154371,0.0862843626850418,0.7750393353109821,0.2079649081346874,0.43647688494890674,1.6948777743274135,3.2628025813085237,0.9314692852893192,0.7699959255377992,0.04676579786936324,0.13905690611972446,2.6666666666666665,0.1289999191527205,6.0066862773144605,0.8881600195691877,0.06071879450487261,0.1470686642163722,1.3333333333333333,0.17880184331797233,0.0,0.7456140350877192,0.8852529687161795
731796,596,359,4,2013,1,USA,Portugal,2014-06-22 23:00:00.000000,2.0,1.3333333333333333,1.0,0.5049994186722474,0.15288919893035693,0.6181257993256598,0.22433437972328799,1.6910412313622454,0.7046262694478238,3.350947564236717,1.1627717707243344,0.7400575300750217,0.03848389722125334,0.16184164632019532,1.6666666666666667,0.16021392861295197,3.8927450296477155,1.2042785722590397,0.057028252528775726,0.10806882920590628,2.6666666666666665,0.1855598186257412,1.1666666666666667,0.9329051796157058,0.9741726641695726
731798,1215,1041,4,2013,0,Algeria,South Korea,2014-06-22 20:00:00.000000,0.3333333333333333,0.3333333333333333,1.0,0.34259894760924275,0.14653397391901166,0.6252573781743308,0.1537786929001754,0.41152730513933644,1.9418950976619433,3.085335163578129,1.1396705559368565,0.7250699927893658,0.03919774269808587,0.15732479219095555,2.0,0.12472355677571874,4.707427743460688,1.1070311904217187,0.07511629680469763,0.18557919621749408,1.3333333333333333,0.1891634256081751,0.16666666666666666,0.6492997198879551,0.9070315094803051
731798,1041,1215,4,2013,1,South Korea,Algeria,2014-06-22 20:00:00.000000,0.6666666666666666,1.3333333333333333,1.6666666666666667,0.7020024933769674,0.19444444444444442,0.50638927847904,0.15435561788997973,1.165703696769026,1.0426969635572496,4.170172978027115,1.2492987377279101,0.768519885530496,0.05029608851488235,0.17609474832476235,2.3333333333333335,0.14753779024466263,3.3465793984728065,1.1913666822502726,0.028790712170796328,0.11157861929250427,1.3333333333333333,0.15466729001090854,0.8333333333333334,1.0271765271765272,1.0572883558744988
731794,1216,537,4,2013,1,Nigeria,Bosnia and Herzegovina,2014-06-21 23:00:00.000000,0.6666666666666666,1.0,1.3333333333333333,0.42128816047827716,0.09335756899243515,0.4940638557659834,0.18624752049597623,0.5591177480557622,1.5531988947089141,3.5694378450040767,1.1128416310296887,0.7548259526340146,0.03986355290404707,0.1550441094023798,1.6666666666666667,0.11151755283532909,3.1070366375788474,1.0677090011338466,0.07142270525935591,0.1871064952739627,1.6666666666666667,0.1860593840689929,0.5,0.7229938271604938,1.041446734411937
731795,1219,357,4,2013,0,Ghana,Germany,2014-06-21 20:00:00.000000,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.6491400962974035,0.26733786953528843,0.402612837562262,0.15007483441386474,0.5117887255347807,1.0415714961045432,3.9188623323607623,1.3126878934343182,0.7449313975118281,0.056915677948116035,0.1334543971446657,2.3333333333333335,0.19754901146599782,2.866595430948413,1.20397406724578,0.056045531804164515,0.1482201220603732,2.3333333333333335,0.1386558964166219,1.1666666666666667,1.628968253968254,1.0706661432980085
731795,357,1219,4,2013,1,Germany,Ghana,2014-06-21 20:00:00.000000,2.0,2.3333333333333335,1.0,0.631899812825479,0.17451797851517345,0.6194808775453937,0.22308873921777148,1.6978260215327239,1.0668056658583727,4.8335302690141395,1.1542258972132744,0.8040754687904584,0.07963565186566589,0.1161470989661733,1.0,0.13434181526748146,4.642994997833708,1.0704241994564574,0.06857300405687503,0.10098861711764938,1.0,0.16231438812083973,1.8333333333333333,0.8374094202898551,1.004361294430228
731793,1042,632,4,2013,0,Iran,Argentina,2014-06-21 17:00:00.000000,0.6666666666666666,0.3333333333333333,1.0,0.4081402845409636,0.1466026522053687,0.5361857911942801,0.20579239662431514,0.981844051571151,0.972553322300722,2.604748430215323,1.0862346105130485,0.6999440728711909,0.0215874674278749,0.20405231440885094,2.6666666666666665,0.1326463387583931,3.890653432588916,1.2202167950894607,0.09626920900265552,0.19726777655470354,2.0,0.16773737486810492,0.3333333333333333,0.8225490196078432,0.9626713906507914
731793,632,1042,4,2013,1,Argentina,Iran,2014-06-21 17:00:00.000000,2.0,1.6666666666666667,2.0,0.5562508241330121,0.18535029720162957,0.6202416486427708,0.18125446316189653,1.1410958268132074,1.42461280911714,4.8326055275564395,0.9317776270791699,0.8324821799703724,0.032729853907974525,0.19566416130230999,1.0,0.15974908681781053,3.7812828047750906,1.0046455414618107,0.05427333302508618,0.14895743963065142,1.0,0.1884601684741937,1.6666666666666667,0.840958605664488,1.056373092481002
731792,830,847,4,2013,0,Ecuador,Honduras,2014-06-20 23:00:00.000000,0.0,0.3333333333333333,2.0,0.44230169861305907,0.20480754246532648,0.5682951534985196,0.2230793205547764,0.3815242382026994,1.6782331120424212,3.864500545426212,0.9569113292815957,0.7934310654798259,0.06112669471715756,0.1513168147109241,1.6666666666666667,0.1150849306529531,4.4207963222689735,1.0070126227208975,0.05384135889044725,0.21228767336761725,1.6666666666666667,0.16557581424341594,0.16666666666666666,0.7448999801940978,0.9787887802299143
731792,847,830,4,2013,1,Honduras,Ecuador,2014-06-20 23:00:00.000000,0.3333333333333333,0.0,1.6666666666666667,0.25326012354152366,0.08194158468695188,0.9870738961336079,0.4220620758026386,0.1894311035452467,1.639326457792035,2.7286662091054676,0.949248837031953,0.7416269109264638,0.017806756653702432,0.11786013879356365,3.3333333333333335,0.07500190650499504,5.774079158087395,1.0424006710897582,0.08941508426752078,0.1821093571265157,1.3333333333333333,0.2179516510333257,0.0,0.3433977455716586,0.8798199819136423
731791,368,497,4,2013,0,France,Switzerland,2014-06-20 20:00:00.000000,1.0,1.3333333333333333,1.3333333333333333,0.654043945769051,0.20122331307464547,0.39543400342839335,0.11138382421692379,1.1558726783037205,1.3510910761956572,4.561126694717157,1.0114929094592489,0.8014411433332346,0.06478884213807075,0.1837696743026336,2.3333333333333335,0.14745987221443044,3.362981143836684,0.9286660433224249,0.02154433535920212,0.16577060931899643,2.6666666666666665,0.1330450366214742,1.1666666666666667,1.8542568542568543,1.0308769961159756
731791,497,368,4,2013,1,Switzerland,France,2014-06-20 20:00:00.000000,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.4816975520475864,0.19267139479905437,0.5364142454053229,0.2754899717837261,1.0379806654581978,0.9351006603442436,3.8385952871196527,1.1105010295126974,0.7348769504639732,0.05715701975139175,0.1892778159078777,2.0,0.14268283382902464,3.3451536643026003,1.0675284069244262,0.04648059177915046,0.1608708914817357,3.6666666666666665,0.1287653473652101,0.6666666666666666,1.511528822055138,0.985522223021961
731790,838,119,4,2013,0,Costa Rica,Italy,2014-06-20 17:00:00.000000,1.0,1.3333333333333333,2.0,0.40137348633537623,0.12046181571522034,0.5634139684603868,0.2128169313698339,0.950682130286952,1.4541974813755978,3.890264783441101,1.0247821567187243,0.7875716405449772,0.04240548752342995,0.20568981364415384,2.3333333333333335,0.1524545750099339,4.199789682396336,1.126950354609929,0.06044022203759226,0.18776706121285827,4.0,0.1456642062717994,1.1666666666666667,1.1064814814814814,1.0010741085512063
731790,119,838,4,2013,1,Italy,Costa Rica,2014-06-20 17:00:00.000000,1.3333333333333333,1.6666666666666667,1.6666666666666667,0.6051441769316909,0.2148656215005599,0.5250474368545476,0.16429171332586787,1.0701512732585978,0.8652091312662901,4.851386555928829,1.0463753577205426,0.8107125585652852,0.07062569988801792,0.18262100286176433,1.3333333333333333,0.18272987433121812,3.1469127161876322,0.9961677242752272,0.05241228070175439,0.14017746049520965,2.6666666666666665,0.11893508149807142,1.222222222222222,3.2065527065527064,1.1176148217640263
731788,517,1266,4,2013,0,Greece,Japan,2014-06-19 23:00:00.000000,1.0,0.6666666666666666,2.0,0.4571135845941134,0.1499698274861654,0.665214407209573,0.2445913282205843,1.3383883357549415,1.735025548720597,3.135215136654962,0.9202135948726621,0.7539002660170846,0.05696719816710268,0.14673125574023785,2.0,0.1605335229891346,4.879135043551205,0.9642729253081077,0.061207099493035454,0.15062632833663245,1.3333333333333333,0.16176611991419068,0.6666666666666666,1.288111888111888,0.939659743293095
731788,1266,517,4,2013,1,Japan,Greece,2014-06-19 23:00:00.000000,1.3333333333333333,1.3333333333333333,1.0,0.36771361026680177,0.16233550780023343,0.48169596568252776,0.19755298411513414,0.8546186550670094,1.4760588492836508,2.524694715512185,1.0893451121894568,0.6919195069697647,0.03786357145819632,0.19244861562890678,2.6666666666666665,0.12272643784401903,4.414326596633427,1.0817439580037564,0.06876588634707335,0.15514910206959479,2.0,0.2010623485427517,1.1666666666666667,0.6325396825396825,0.8635857900243237
731789,114,837,4,2013,0,England,Uruguay,2014-06-19 20:00:00.000000,1.0,1.0,2.0,0.8233401409086062,0.3173900740631382,0.5076056199404542,0.16097659998523658,1.8619277782935366,1.2719159389385155,4.42545869114113,1.1892038417689854,0.7878014669066261,0.09274460110069471,0.13205916849158897,1.0,0.17855449751072397,4.0611492499364354,1.025407429279135,0.028678756264199533,0.12149389368699919,1.3333333333333333,0.14663476128376107,0.5833333333333334,1.238722062251474,1.042873184687931
731789,837,114,4,2013,1,Uruguay,England,2014-06-19 20:00:00.000000,0.0,1.6666666666666667,3.0,0.45009131155502574,0.15241885312686887,0.42971907103559087,0.13549750880438838,0.7511715179664736,1.77467974856044,3.4951835663283117,1.3196598795088843,0.7234349069788634,0.053233633156329396,0.15932200668681543,2.3333333333333335,0.13502590839945897,3.939567002612915,1.2118757810344547,0.08226138890241329,0.17046837723355565,2.0,0.15338461788142885,0.5555555555555555,0.8849906564960328,0.9485438701590837
731787,1221,832,4,2013,0,Côte d'Ivoire,Colombia,2014-06-19 17:00:00.000000,2.0,2.0,1.3333333333333333,0.6337672137332578,0.20777211846821356,0.3463497453310696,0.12363704961328052,1.5396506208906562,0.9608951391222487,4.519298245614035,0.8161101678928504,0.8380730442476453,0.06338426711941143,0.15215996981701566,1.6666666666666667,0.197094887757027,3.441841162044897,0.9254857574042634,0.031880777211846824,0.17709866063006982,1.3333333333333333,0.09915110356536501,1.7777777777777777,2.2222222222222223,1.0801615753939555
731784,535,494,4,2013,0,Croatia,Cameroon,2014-06-18 23:00:00.000000,0.6666666666666666,1.0,1.6666666666666667,0.40466148760440185,0.18280896156817494,0.5119247742863869,0.214680751594004,0.5919285543084633,1.2182598090429273,2.6588135239175195,1.0834079357027047,0.7086081033406605,0.06483028789883256,0.1689693931345926,3.3333333333333335,0.15444265398757953,4.025211456271406,1.0358779372610651,0.07519670158057552,0.21503138273004885,2.3333333333333335,0.1719775264506845,0.4444444444444444,0.9482905982905984,0.8945060452902451
731784,494,535,4,2013,1,Cameroon,Croatia,2014-06-18 23:00:00.000000,0.0,0.6666666666666666,1.6666666666666667,0.5859720619500991,0.19037562757535306,0.4306074083012999,0.13972628454440397,1.1076081710899528,1.3037860351819968,4.126365665143976,1.004084948834434,0.7960277218691441,0.06479812416668972,0.13696289983180854,1.6666666666666667,0.18714462537386356,4.246591546179741,0.9853504994205062,0.017923661025925953,0.14074532193955666,2.0,0.1297919269779256,0.3333333333333333,1.452177452177452,0.9864478386683732
731785,831,118,4,2013,0,Chile,Spain,2014-06-18 20:00:00.000000,1.0,1.3333333333333333,2.0,0.6710607462226333,0.2334258402713537,0.4747147702744372,0.1689022510021585,0.6380906984136089,1.053274803172924,4.238205365402405,1.1584952204748689,0.7675567362763195,0.04324699352451434,0.1616558741905643,2.6666666666666665,0.11879432624113474,4.436709836571076,1.0407801418439717,0.047024360160345356,0.1732192414431082,1.6666666666666667,0.13667900092506938,1.1666666666666667,0.905920060331825,0.9701651003573941
731785,118,831,4,2013,1,Spain,Chile,2014-06-18 20:00:00.000000,2.0,1.0,1.6666666666666667,0.718990539984723,0.25450966566778305,0.34531993654151244,0.11692813913860978,1.0528630860073964,1.6612604929265664,5.686233033668253,0.9902755743580703,0.8482019567316011,0.06128444679475881,0.17327692578882425,2.0,0.150567013338034,3.370438921205711,1.0768259004641871,0.04148304835771784,0.09492332099418298,4.0,0.10993595393383865,0.7333333333333334,1.6269841269841272,1.134404701635516
731786,366,575,4,2013,0,Netherlands,Australia,2014-06-18 17:00:00.000000,2.0,2.6666666666666665,1.3333333333333333,0.3403630235544004,0.12722326611184245,0.506338972837617,0.16799246899272777,2.0312679280667045,0.7706976692972649,3.3049314095760303,1.0900570451297862,0.7453927344805956,0.037708168467532534,0.12302520462111809,5.0,0.13098376907911433,4.656987247044292,1.1142365291357719,0.050379238223112334,0.1977564499251775,2.6666666666666665,0.13931863386727975,2.1666666666666665,0.9965811965811966,0.9498765945380946
731786,575,366,4,2013,1,Australia,Netherlands,2014-06-18 17:00:00.000000,1.3333333333333333,1.3333333333333333,1.6666666666666667,0.377259208419126,0.1460001525203996,0.6720048806527873,0.23827499428048501,1.4000271532046238,1.1136375778043652,3.2884160756501184,1.0893388240677189,0.7504196492106922,0.0250133455349653,0.14577137192099443,2.6666666666666665,0.1461145428201022,5.01372683596431,1.0175398459543963,0.0534202699611073,0.2136810798444292,2.0,0.1994204224815069,1.111111111111111,0.8462121212121212,0.9068139284731279
731782,1041,536,4,2013,0,South Korea,Russia,2014-06-17 23:00:00.000000,0.3333333333333333,1.3333333333333333,2.6666666666666665,0.678743961352657,0.22732585320243104,0.47300140252454415,0.15532959326788218,1.0826914144091642,1.8762518600739033,3.5376344086021505,1.2672978027115476,0.7318328010144214,0.04320554776375254,0.19117188717469225,2.0,0.17328969923640333,3.4672354682873614,1.1625759700794764,0.03619292504285492,0.1553295932678822,2.0,0.1589917406887954,0.5833333333333334,1.1402369560264296,1.0029445779903556
731783,659,614,4,2013,0,Mexico,Brazil,2014-06-17 20:00:00.000000,1.0,0.6666666666666666,1.3333333333333333,0.6133367484640201,0.15039506099158154,0.3545983242650009,0.12900490386241334,0.5381568387353549,1.2660649356440212,4.638374961455443,1.050297746345313,0.8126231792678705,0.04671351695463181,0.12900324603198285,1.3333333333333333,0.12935139042238206,2.943413273916691,1.0401203253326436,0.05006647900026193,0.20131034917224525,0.6666666666666666,0.14334099250992213,0.4444444444444444,0.9252136752136751,1.125333699367697
731783,614,659,4,2013,1,Brazil,Mexico,2014-06-17 20:00:00.000000,2.0,2.3333333333333335,1.0,0.4654466692528821,0.19333121131038233,0.4849560177586796,0.18678278111001692,1.2212436013825518,0.675577946560752,3.741161277059937,1.0292938637064448,0.7789772886977543,0.08248203740728584,0.20423973554288974,2.0,0.1685491331204679,3.2518476520147614,1.0403192649843005,0.04671434586984705,0.1365554925579992,3.0,0.13274248256791302,2.1666666666666665,1.275974025974026,1.033834441669604
731781,1215,360,4,2013,0,Algeria,Belgium,2014-06-17 17:00:00.000000,0.3333333333333333,0.0,0.6666666666666666,0.44139403645237546,0.18176618622740792,0.44520704644246173,0.11050102951269732,0.45900705093185784,1.4923919497583062,3.5308472508197966,1.1251048577747274,0.7567346112844128,0.04621368107984442,0.12464729657591704,2.6666666666666665,0.14943186151147717,4.133531609852818,1.1460382826203004,0.06066498894227102,0.18134675512849843,1.6666666666666667,0.15305422100205904,0.0,1.0666666666666667,0.9704255504822235
731780,596,1219,4,2013,0,USA,Ghana,2014-06-16 23:00:00.000000,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.5014533193814673,0.14579700034879664,0.5011045227299151,0.17823508894314613,1.8268412614913363,0.8516637010554629,3.4927915358679225,1.2266015579583769,0.737988227976437,0.042029996512033485,0.18311824206487617,2.0,0.1779444250668527,3.364376235321474,1.2184629694221603,0.03929775607487501,0.12934542495058712,3.3333333333333335,0.13946052784559934,0.8333333333333334,1.3475877192982457,1.0070455969106433
731780,1219,596,4,2013,1,Ghana,USA,2014-06-16 23:00:00.000000,1.3333333333333333,1.0,1.0,0.4818567167106012,0.2191571726496887,0.5460756806088239,0.20889382917180496,0.49878752586200353,0.9612690151753361,3.5426674510779996,1.32455961714693,0.7263844898832272,0.04658573653584345,0.10901714768428954,2.0,0.18467512925816557,3.798757009733489,1.3053462534930818,0.07076955277240381,0.1526142016163399,2.6666666666666665,0.16101173977154018,1.0,1.1587301587301588,1.0111133807398724
731778,1216,1042,4,2013,0,Nigeria,Iran,2014-06-16 20:00:00.000000,0.3333333333333333,1.0,1.6666666666666667,0.4484099748341341,0.12811713566689545,0.7470449172576831,0.24204987417067034,0.3687633138990627,2.0279349860203837,2.759017768626554,1.0536490505605125,0.7206398309562841,0.028406924426141993,0.11393273850377489,2.0,0.11744070769465416,4.179478380233356,1.0575383207504003,0.09955769084115,0.1568672309921452,1.6666666666666667,0.22401433691756276,0.5,0.5526234567901235,0.912444307154466
731778,1042,1216,4,2013,1,Iran,Nigeria,2014-06-16 20:00:00.000000,0.3333333333333333,0.6666666666666666,2.0,0.45082224026639767,0.1825160142056872,0.5780316265183764,0.2562781427622352,1.4216189256658402,1.2712987507201299,3.0617877676894434,1.1479880744404254,0.7259785092055706,0.03237740213085308,0.23602396594571984,2.6666666666666665,0.12504162463193985,3.604978962131837,1.154163283383775,0.0923673137964125,0.20742066714237675,2.6666666666666665,0.1745855991076335,0.4444444444444444,0.7169934640522877,0.9969387182371157
731779,359,357,4,2013,0,Portugal,Germany,2014-06-16 17:00:00.000000,1.3333333333333333,2.3333333333333335,0.3333333333333333,0.3880445034981095,0.13294784413113195,0.6634371693609902,0.18164702312115022,1.4607173656029797,1.02520534314915,3.407013442910689,1.0734106772307113,0.7536643195987889,0.04290371792032676,0.12424563043888355,2.6666666666666665,0.18645333530178884,5.218543260910574,1.0155688426301845,0.04968996825865505,0.16470682315887897,2.0,0.18553062178588128,2.3333333333333335,1.0567251461988303,0.9283276998057667
731779,357,359,4,2013,1,Germany,Portugal,2014-06-16 17:00:00.000000,2.0,2.3333333333333335,1.0,0.5916067725324387,0.15986596386315882,0.7879790460435622,0.2780337941628264,1.9038798396040015,1.2797734591054721,4.152211587695459,1.2494639924513697,0.766332888295505,0.07963565186566589,0.1454511282702026,1.3333333333333333,0.1526568335824998,4.796841151679861,1.1070542360864941,0.06491000039387136,0.12296663909567136,1.0,0.1879554137618654,1.8333333333333333,0.8040760869565217,0.9604639046305289
731777,632,537,4,2013,1,Argentina,Bosnia and Herzegovina,2014-06-15 23:00:00.000000,2.0,1.6666666666666667,1.6666666666666667,0.7424749163879598,0.25103519668737057,0.49884535754100967,0.134854276158624,2.064271012658589,1.2018936042321073,5.578475871954133,1.014253862079949,0.8337952301424222,0.06179327918458353,0.19983277591973245,1.0,0.1964484790571747,3.0234910017518715,0.9786988373944897,0.03639114508679726,0.14210065297021818,1.0,0.15289058767319638,1.6666666666666667,1.6532835356364768,1.138003525673321
731776,847,368,4,2013,0,Honduras,France,2014-06-15 20:00:00.000000,0.3333333333333333,0.0,1.0,0.3285289407458247,0.09627850224967589,0.8186151147716009,0.3611301761610615,0.11018140182637659,1.3105290992151362,2.5852970334782275,1.1212918477846412,0.6917371923433807,0.03214367421642645,0.14653397391901168,2.3333333333333335,0.08217036528635704,4.89952718676123,1.1427590940288264,0.08224662548615877,0.1856935865171967,1.0,0.2251201098146877,0.0,0.36612501829893135,0.8551037933412662
731776,368,847,4,2013,1,France,Honduras,2014-06-15 20:00:00.000000,0.3333333333333333,0.3333333333333333,1.3333333333333333,0.48916939379772484,0.1582125603864734,0.4599501324606514,0.15081034751441483,0.5077297586198236,1.32329373401032,3.6077216767960105,1.104682873616955,0.7639676856851764,0.05045192457534673,0.18018544491195262,2.3333333333333335,0.14745987221443044,3.477676484338476,1.072035218949665,0.02154433535920212,0.19086021505376347,2.6666666666666665,0.14021349540283623,0.16666666666666666,1.4733044733044736,1.0123209095891097
731775,830,497,4,2013,0,Ecuador,Switzerland,2014-06-15 17:00:00.000000,1.0,1.0,1.3333333333333333,0.4827577346078733,0.1930253415959602,0.5589914091227093,0.1974177633214964,0.8110613594618942,1.273915588109127,4.417997075587121,1.0602057699130303,0.8016189345925596,0.05384384563609296,0.19707293459195818,2.3333333333333335,0.13598022539862534,4.286273329818734,1.0853318479172678,0.03935192092811979,0.22235401974144475,2.0,0.16847370183588142,1.0,0.845117845117845,1.006906167193298
731775,497,830,4,2013,1,Switzerland,Ecuador,2014-06-15 17:00:00.000000,1.3333333333333333,0.3333333333333333,0.3333333333333333,0.33697014212493026,0.1313622078531951,0.7813868920757624,0.31533151111592755,0.727333031299057,0.9893317042479137,2.8355392599549663,1.1391748646381454,0.6725232077583243,0.039009500415417404,0.16709332241608366,3.0,0.11332988155586864,4.580845043287698,1.1631707385599668,0.07066470798364018,0.19527949363227334,3.3333333333333335,0.1806423517040141,0.3333333333333333,1.0648621553884712,0.8772467608861549
731772,1266,1221,4,2013,0,Japan,Côte d'Ivoire,2014-06-15 02:00:00.000000,1.3333333333333333,1.0,0.6666666666666666,0.3383229292632175,0.15271468154103707,0.5457216212192191,0.20958844912173671,0.8273382813146485,1.6231706616992518,2.3933610048915472,1.1102468288466916,0.6794324140376568,0.038240858762478534,0.21485948150327008,2.0,0.13042309885137612,4.767580699632862,1.216435525632506,0.055032628471200884,0.14896159027936653,1.6666666666666667,0.16322043192324592,1.0,0.8214285714285715,0.8588512967786088
731772,1221,1266,4,2013,1,Côte d'Ivoire,Japan,2014-06-15 02:00:00.000000,1.3333333333333333,1.3333333333333333,1.0,0.6906244104885871,0.2484814186002641,0.3420486700622524,0.12118468213544616,1.4042990950674703,1.0518799352351138,4.12703263535182,0.8432748538011695,0.8200545978149898,0.056819468024900954,0.1567251461988304,1.6666666666666667,0.15208451235615925,3.901905300886625,0.9607243916242219,0.028673835125448032,0.1959252971137521,1.0,0.09967930579136013,1.1111111111111112,1.6031746031746035,1.0399663562118306
731774,119,114,4,2013,0,Italy,England,2014-06-14 23:00:00.000000,0.6666666666666666,1.3333333333333333,1.6666666666666667,0.6555874895142225,0.20882902463204456,0.2735477198200259,0.08755147563486616,1.115167850093539,0.7040904895824385,4.14001134370472,1.491008445817128,0.732847881964945,0.09228199115381681,0.20473003889270192,1.6666666666666667,0.17295813315030883,2.4965825897963856,1.316937390375963,0.035170250896057347,0.15534441012735453,2.6666666666666665,0.08086679249599633,0.8888888888888888,3.4420024420024418,1.13091407622043
731774,114,119,4,2013,1,England,Italy,2014-06-14 23:00:00.000000,1.3333333333333333,0.6666666666666666,1.3333333333333333,0.7008726819386005,0.27290790088826555,0.48636434470936574,0.19436652641421226,1.8977664210016065,1.0617844466679311,4.384447561165653,1.334346267726352,0.7651403924863728,0.09700794763908367,0.14005765934237183,1.0,0.16916004363409695,3.2064048620850865,1.2764921302789465,0.03241390057659343,0.14360292971793673,1.6666666666666667,0.1476157082748948,0.4166666666666667,1.161798985328397,1.088323145146967
731773,838,837,4,2013,0,Costa Rica,Uruguay,2014-06-14 20:00:00.000000,0.0,1.0,3.0,0.3849614885991001,0.11412338900327919,0.6605277205826279,0.24628231525966596,0.7303193266341989,2.135829930776673,3.711355143750476,1.010218866773431,0.7777679598984065,0.03210554411652559,0.1749408983451537,2.6666666666666665,0.12117745748493862,4.757797605429726,1.0782048348966675,0.06798596812323648,0.17478837794555022,2.6666666666666665,0.20369099367040341,0.3333333333333333,0.6783333333333333,0.9588962053184059
731773,837,838,4,2013,1,Uruguay,Costa Rica,2014-06-14 20:00:00.000000,0.3333333333333333,1.6666666666666667,2.3333333333333335,0.34964575321473057,0.125379031350205,0.5288558017512689,0.17891159958690026,0.9056736656340986,1.4153698723995547,2.939349536810072,1.3402948001438049,0.6801438443800544,0.06743580525323833,0.15701067279653416,2.3333333333333335,0.1563570139410908,4.0154790048407065,1.3414497158715477,0.08237277848748709,0.1611394994836253,3.0,0.18713566215878888,0.7777777777777777,0.8764436479490243,0.9118954331871278
